in s,C2 in V
1.0447770E-01,2.50293E+00
1.0448230E-01,2.56152E+00
1.0448691E-01,2.50293E+00
1.0449152E-01,2.57129E+00
1.0449613E-01,2.53223E+00
1.0450074E-01,2.50293E+00
1.0450534E-01,2.56152E+00
1.0450995E-01,2.56152E+00
1.0451456E-01,2.52246E+00
1.0451917E-01,2.56152E+00
1.0452378E-01,2.53223E+00
1.0452838E-01,2.59082E+00
1.0453299E-01,2.52246E+00
1.0453760E-01,2.55176E+00
1.0454221E-01,2.53223E+00
1.0454682E-01,2.58105E+00
1.0455142E-01,2.57129E+00
1.0455603E-01,2.53223E+00
1.0456064E-01,2.54199E+00
1.0456525E-01,2.57129E+00
1.0456986E-01,2.55176E+00
1.0457446E-01,2.54199E+00
1.0457907E-01,2.55176E+00
1.0458368E-01,2.58105E+00
1.0458829E-01,2.53223E+00
1.0459290E-01,2.57129E+00
1.0459750E-01,2.53223E+00
1.0460211E-01,2.55176E+00
1.0460672E-01,2.54199E+00
1.0461133E-01,2.54199E+00
1.0461594E-01,2.57129E+00
1.0462054E-01,2.58105E+00
1.0462515E-01,2.57129E+00
1.0462976E-01,2.51270E+00
1.0463437E-01,2.59082E+00
1.0463898E-01,2.55176E+00
1.0464358E-01,2.54199E+00
1.0464819E-01,2.55176E+00
1.0465280E-01,2.56152E+00
1.0465741E-01,2.57129E+00
1.0466202E-01,2.58105E+00
1.0466662E-01,2.55176E+00
1.0467123E-01,2.60059E+00
1.0467584E-01,2.56152E+00
1.0468045E-01,2.56152E+00
1.0468506E-01,2.53223E+00
1.0468966E-01,2.59082E+00
1.0469427E-01,2.54199E+00
1.0469888E-01,2.60059E+00
1.0470349E-01,2.54199E+00
1.0470810E-01,2.51270E+00
1.0471270E-01,2.59082E+00
1.0471731E-01,2.59082E+00
1.0472192E-01,2.57129E+00
1.0472653E-01,2.56152E+00
1.0473114E-01,2.54199E+00
1.0473574E-01,2.56152E+00
1.0474035E-01,2.53223E+00
1.0474496E-01,2.53223E+00
1.0474957E-01,2.53223E+00
1.0475418E-01,2.57129E+00
1.0475878E-01,2.56152E+00
1.0476339E-01,2.53223E+00
1.0476800E-01,2.56152E+00
1.0477261E-01,2.54199E+00
1.0477722E-01,2.51270E+00
1.0478182E-01,2.49316E+00
1.0478643E-01,2.56152E+00
1.0479104E-01,2.53223E+00
1.0479565E-01,2.53223E+00
1.0480026E-01,2.52246E+00
1.0480486E-01,2.55176E+00
1.0480947E-01,2.53223E+00
1.0481408E-01,2.57129E+00
1.0481869E-01,2.52246E+00
1.0482330E-01,2.57129E+00
1.0482790E-01,2.49316E+00
1.0483251E-01,2.51270E+00
1.0483712E-01,2.51270E+00
1.0484173E-01,2.50293E+00
1.0484634E-01,2.51270E+00
1.0485094E-01,2.53223E+00
1.0485555E-01,2.46387E+00
1.0486016E-01,2.51270E+00
1.0486477E-01,2.50293E+00
1.0486938E-01,2.50293E+00
1.0487398E-01,2.49316E+00
1.0487859E-01,2.47363E+00
1.0488320E-01,2.50293E+00
1.0488781E-01,2.48340E+00
1.0489242E-01,2.50293E+00
1.0489702E-01,2.49316E+00
1.0490163E-01,2.52246E+00
1.0490624E-01,2.49316E+00
1.0491085E-01,2.49316E+00
1.0491546E-01,2.47363E+00
1.0492006E-01,2.55176E+00
1.0492467E-01,2.50293E+00
1.0492928E-01,2.51270E+00
1.0493389E-01,2.48340E+00
1.0493850E-01,2.53223E+00
1.0494310E-01,2.50293E+00
1.0494771E-01,2.47363E+00
1.0495232E-01,2.46387E+00
1.0495693E-01,2.50293E+00
1.0496154E-01,2.53223E+00
1.0496614E-01,2.49316E+00
1.0497075E-01,2.44434E+00
1.0497536E-01,2.50293E+00
1.0497997E-01,2.49316E+00
1.0498458E-01,2.50293E+00
1.0498918E-01,2.48340E+00
1.0499379E-01,2.48340E+00
1.0499840E-01,2.48340E+00
1.0500301E-01,2.57129E+00
1.0500762E-01,2.47363E+00
1.0501222E-01,2.50293E+00
1.0501683E-01,2.46387E+00
1.0502144E-01,2.50293E+00
1.0502605E-01,2.50293E+00
1.0503066E-01,2.47363E+00
1.0503526E-01,2.47363E+00
1.0503987E-01,2.49316E+00
1.0504448E-01,2.52246E+00
1.0504909E-01,2.49316E+00
1.0505370E-01,2.50293E+00
1.0505830E-01,2.50293E+00
1.0506291E-01,2.52246E+00
1.0506752E-01,2.50293E+00
1.0507213E-01,2.54199E+00
1.0507674E-01,2.52246E+00
1.0508134E-01,2.52246E+00
1.0508595E-01,2.51270E+00
1.0509056E-01,2.54199E+00
1.0509517E-01,2.51270E+00
1.0509978E-01,2.50293E+00
1.0510438E-01,2.49316E+00
1.0510899E-01,2.51270E+00
1.0511360E-01,2.47363E+00
1.0511821E-01,2.47363E+00
1.0512282E-01,2.51270E+00
1.0512742E-01,2.55176E+00
1.0513203E-01,2.52246E+00
1.0513664E-01,2.50293E+00
1.0514125E-01,2.54199E+00
1.0514586E-01,2.53223E+00
1.0515046E-01,2.54199E+00
1.0515507E-01,2.52246E+00
1.0515968E-01,2.54199E+00
1.0516429E-01,2.52246E+00
1.0516890E-01,2.57129E+00
1.0517350E-01,2.53223E+00
1.0517811E-01,2.53223E+00
1.0518272E-01,2.48340E+00
1.0518733E-01,2.57129E+00
1.0519194E-01,2.56152E+00
1.0519654E-01,2.54199E+00
1.0520115E-01,2.51270E+00
1.0520576E-01,2.57129E+00
1.0521037E-01,2.54199E+00
1.0521498E-01,2.53223E+00
1.0521958E-01,2.54199E+00
1.0522419E-01,2.56152E+00
1.0522880E-01,2.55176E+00
1.0523341E-01,2.57129E+00
1.0523802E-01,2.57129E+00
1.0524262E-01,2.58105E+00
1.0524723E-01,2.55176E+00
1.0525184E-01,2.53223E+00
1.0525645E-01,2.55176E+00
1.0526106E-01,2.59082E+00
1.0526566E-01,2.54199E+00
1.0527027E-01,2.53223E+00
1.0527488E-01,2.54199E+00
1.0527949E-01,2.60059E+00
1.0528410E-01,2.57129E+00
1.0528870E-01,2.56152E+00
1.0529331E-01,2.53223E+00
1.0529792E-01,2.53223E+00
1.0530253E-01,2.55176E+00
1.0530714E-01,2.55176E+00
1.0531174E-01,2.55176E+00
1.0531635E-01,2.52246E+00
1.0532096E-01,2.56152E+00
1.0532557E-01,2.56152E+00
1.0533018E-01,2.57129E+00
1.0533478E-01,2.55176E+00
1.0533939E-01,2.55176E+00
1.0534400E-01,2.55176E+00
1.0534861E-01,2.57129E+00
1.0535322E-01,2.51270E+00
1.0535782E-01,2.57129E+00
1.0536243E-01,2.57129E+00
1.0536704E-01,2.56152E+00
1.0537165E-01,2.54199E+00
1.0537626E-01,2.51270E+00
1.0538086E-01,2.52246E+00
1.0538547E-01,2.56152E+00
1.0539008E-01,2.55176E+00
1.0539469E-01,2.51270E+00
1.0539930E-01,2.53223E+00
1.0540390E-01,2.56152E+00
1.0540851E-01,2.54199E+00
1.0541312E-01,2.53223E+00
1.0541773E-01,2.52246E+00
1.0542234E-01,2.57129E+00
1.0542694E-01,2.53223E+00
1.0543155E-01,2.52246E+00
1.0543616E-01,2.50293E+00
1.0544077E-01,2.54199E+00
1.0544538E-01,2.52246E+00
1.0544998E-01,2.52246E+00
1.0545459E-01,2.52246E+00
1.0545920E-01,2.51270E+00
1.0546381E-01,2.52246E+00
1.0546842E-01,2.53223E+00
1.0547302E-01,2.53223E+00
1.0547763E-01,2.52246E+00
1.0548224E-01,2.51270E+00
1.0548685E-01,2.53223E+00
1.0549146E-01,2.54199E+00
1.0549606E-01,2.52246E+00
1.0550067E-01,2.53223E+00
1.0550528E-01,2.53223E+00
1.0550989E-01,2.53223E+00
1.0551450E-01,2.48340E+00
1.0551910E-01,2.52246E+00
1.0552371E-01,2.51270E+00
1.0552832E-01,2.50293E+00
1.0553293E-01,2.46387E+00
1.0553754E-01,2.52246E+00
1.0554214E-01,2.47363E+00
1.0554675E-01,2.51270E+00
1.0555136E-01,2.48340E+00
1.0555597E-01,2.49316E+00
1.0556058E-01,2.52246E+00
1.0556518E-01,2.47363E+00
1.0556979E-01,2.51270E+00
1.0557440E-01,2.47363E+00
1.0557901E-01,2.48340E+00
1.0558362E-01,2.47363E+00
1.0558822E-01,2.48340E+00
1.0559283E-01,2.48340E+00
1.0559744E-01,2.52246E+00
1.0560205E-01,2.44434E+00
1.0560666E-01,2.48340E+00
1.0561126E-01,2.49316E+00
1.0561587E-01,2.53223E+00
1.0562048E-01,2.49316E+00
1.0562509E-01,2.51270E+00
1.0562970E-01,2.49316E+00
1.0563430E-01,2.47363E+00
1.0563891E-01,2.46387E+00
1.0564352E-01,2.47363E+00
1.0564813E-01,2.49316E+00
1.0565274E-01,2.48340E+00
1.0565734E-01,2.47363E+00
1.0566195E-01,2.47363E+00
1.0566656E-01,2.47363E+00
1.0567117E-01,2.49316E+00
1.0567578E-01,2.45410E+00
1.0568038E-01,2.48340E+00
1.0568499E-01,2.50293E+00
1.0568960E-01,2.49316E+00
1.0569421E-01,2.44434E+00
1.0569882E-01,2.51270E+00
1.0570342E-01,2.51270E+00
1.0570803E-01,2.50293E+00
1.0571264E-01,2.48340E+00
1.0571725E-01,2.49316E+00
1.0572186E-01,2.51270E+00
1.0572646E-01,2.50293E+00
1.0573107E-01,2.50293E+00
1.0573568E-01,2.48340E+00
1.0574029E-01,2.55176E+00
1.0574490E-01,2.49316E+00
1.0574950E-01,2.52246E+00
1.0575411E-01,2.49316E+00
1.0575872E-01,2.54199E+00
1.0576333E-01,2.50293E+00
1.0576794E-01,2.52246E+00
1.0577254E-01,2.53223E+00
1.0577715E-01,2.53223E+00
1.0578176E-01,2.49316E+00
1.0578637E-01,2.51270E+00
1.0579098E-01,2.50293E+00
1.0579558E-01,2.53223E+00
1.0580019E-01,2.50293E+00
1.0580480E-01,2.53223E+00
1.0580941E-01,2.51270E+00
1.0581402E-01,2.55176E+00
1.0581862E-01,2.56152E+00
1.0582323E-01,2.56152E+00
1.0582784E-01,2.53223E+00
1.0583245E-01,2.55176E+00
1.0583706E-01,2.56152E+00
1.0584166E-01,2.53223E+00
1.0584627E-01,2.55176E+00
1.0585088E-01,2.57129E+00
1.0585549E-01,2.53223E+00
1.0586010E-01,2.56152E+00
1.0586470E-01,2.54199E+00
1.0586931E-01,2.54199E+00
1.0587392E-01,2.56152E+00
1.0587853E-01,2.51270E+00
1.0588314E-01,2.59082E+00
1.0588774E-01,2.55176E+00
1.0589235E-01,2.57129E+00
1.0589696E-01,2.55176E+00
1.0590157E-01,2.59082E+00
1.0590618E-01,2.54199E+00
1.0591078E-01,2.57129E+00
1.0591539E-01,2.55176E+00
1.0592000E-01,2.57129E+00
1.0592461E-01,2.55176E+00
1.0592922E-01,2.56152E+00
1.0593382E-01,2.55176E+00
1.0593843E-01,2.61035E+00
1.0594304E-01,2.60059E+00
1.0594765E-01,2.56152E+00
1.0595226E-01,2.55176E+00
1.0595686E-01,2.58105E+00
1.0596147E-01,2.57129E+00
1.0596608E-01,2.56152E+00
1.0597069E-01,2.55176E+00
1.0597530E-01,2.57129E+00
1.0597990E-01,2.60059E+00
1.0598451E-01,2.57129E+00
1.0598912E-01,2.52246E+00
1.0599373E-01,2.57129E+00
1.0599834E-01,2.58105E+00
1.0600294E-01,2.57129E+00
1.0600755E-01,2.52246E+00
1.0601216E-01,2.54199E+00
1.0601677E-01,2.56152E+00
1.0602138E-01,2.55176E+00
1.0602598E-01,2.57129E+00
1.0603059E-01,2.53223E+00
1.0603520E-01,2.57129E+00
1.0603981E-01,2.56152E+00
1.0604442E-01,2.56152E+00
1.0604902E-01,2.54199E+00
1.0605363E-01,2.55176E+00
1.0605824E-01,2.51270E+00
1.0606285E-01,2.55176E+00
1.0606746E-01,2.56152E+00
1.0607206E-01,2.54199E+00
1.0607667E-01,2.53223E+00
1.0608128E-01,2.56152E+00
1.0608589E-01,2.56152E+00
1.0609050E-01,2.54199E+00
1.0609510E-01,2.50293E+00
1.0609971E-01,2.56152E+00
1.0610432E-01,2.50293E+00
1.0610893E-01,2.54199E+00
1.0611354E-01,2.54199E+00
1.0611814E-01,2.56152E+00
1.0612275E-01,2.51270E+00
1.0612736E-01,2.53223E+00
1.0613197E-01,2.53223E+00
1.0613658E-01,2.50293E+00
1.0614118E-01,2.53223E+00
1.0614579E-01,2.53223E+00
1.0615040E-01,2.47363E+00
1.0615501E-01,2.52246E+00
1.0615962E-01,2.55176E+00
1.0616422E-01,2.51270E+00
1.0616883E-01,2.55176E+00
1.0617344E-01,2.48340E+00
1.0617805E-01,2.53223E+00
1.0618266E-01,2.50293E+00
1.0618726E-01,2.54199E+00
1.0619187E-01,2.48340E+00
1.0619648E-01,2.53223E+00
1.0620109E-01,2.50293E+00
1.0620570E-01,2.53223E+00
1.0621030E-01,2.50293E+00
1.0621491E-01,2.50293E+00
1.0621952E-01,2.51270E+00
1.0622413E-01,2.50293E+00
1.0622874E-01,2.53223E+00
1.0623334E-01,2.48340E+00
1.0623795E-01,2.52246E+00
1.0624256E-01,2.50293E+00
1.0624717E-01,2.53223E+00
1.0625178E-01,2.48340E+00
1.0625638E-01,2.55176E+00
1.0626099E-01,2.53223E+00
1.0626560E-01,2.47363E+00
1.0627021E-01,2.48340E+00
1.0627482E-01,2.51270E+00
1.0627942E-01,2.52246E+00
1.0628403E-01,2.48340E+00
1.0628864E-01,2.47363E+00
1.0629325E-01,2.49316E+00
1.0629786E-01,2.47363E+00
1.0630246E-01,2.50293E+00
1.0630707E-01,2.48340E+00
1.0631168E-01,2.51270E+00
1.0631629E-01,2.48340E+00
1.0632090E-01,2.49316E+00
1.0632550E-01,2.49316E+00
1.0633011E-01,2.48340E+00
1.0633472E-01,2.48340E+00
1.0633933E-01,2.52246E+00
1.0634394E-01,2.50293E+00
1.0634854E-01,2.50293E+00
1.0635315E-01,2.46387E+00
1.0635776E-01,2.53223E+00
1.0636237E-01,2.46387E+00
1.0636698E-01,2.50293E+00
1.0637158E-01,2.47363E+00
1.0637619E-01,2.54199E+00
1.0638080E-01,2.50293E+00
1.0638541E-01,2.51270E+00
1.0639002E-01,2.51270E+00
1.0639462E-01,2.53223E+00
1.0639923E-01,2.54199E+00
1.0640384E-01,2.51270E+00
1.0640845E-01,2.46387E+00
1.0641306E-01,2.52246E+00
1.0641766E-01,2.50293E+00
1.0642227E-01,2.50293E+00
1.0642688E-01,2.50293E+00
1.0643149E-01,2.53223E+00
1.0643610E-01,2.52246E+00
1.0644070E-01,2.53223E+00
1.0644531E-01,2.50293E+00
1.0644992E-01,2.51270E+00
1.0645453E-01,2.53223E+00
1.0645914E-01,2.53223E+00
1.0646374E-01,2.51270E+00
1.0646835E-01,2.50293E+00
1.0647296E-01,2.55176E+00
1.0647757E-01,2.53223E+00
1.0648218E-01,2.56152E+00
1.0648678E-01,2.50293E+00
1.0649139E-01,2.55176E+00
1.0649600E-01,2.53223E+00
1.0650061E-01,2.57129E+00
1.0650522E-01,2.57129E+00
1.0650982E-01,2.52246E+00
1.0651443E-01,2.50293E+00
1.0651904E-01,2.56152E+00
1.0652365E-01,2.51270E+00
1.0652826E-01,2.53223E+00
1.0653286E-01,2.55176E+00
1.0653747E-01,2.56152E+00
1.0654208E-01,2.54199E+00
1.0654669E-01,2.51270E+00
1.0655130E-01,2.56152E+00
1.0655590E-01,2.55176E+00
1.0656051E-01,2.54199E+00
1.0656512E-01,2.50293E+00
1.0656973E-01,2.52246E+00
1.0657434E-01,2.57129E+00
1.0657894E-01,2.54199E+00
1.0658355E-01,2.54199E+00
1.0658816E-01,2.53223E+00
1.0659277E-01,2.54199E+00
1.0659738E-01,2.56152E+00
1.0660198E-01,2.53223E+00
1.0660659E-01,2.57129E+00
1.0661120E-01,2.54199E+00
1.0661581E-01,2.54199E+00
1.0662042E-01,2.54199E+00
1.0662502E-01,2.55176E+00
1.0662963E-01,2.57129E+00
1.0663424E-01,2.58105E+00
1.0663885E-01,2.50293E+00
1.0664346E-01,2.54199E+00
1.0664806E-01,2.53223E+00
1.0665267E-01,2.55176E+00
1.0665728E-01,2.57129E+00
1.0666189E-01,2.54199E+00
1.0666650E-01,2.57129E+00
1.0667110E-01,2.57129E+00
1.0667571E-01,2.55176E+00
1.0668032E-01,2.54199E+00
1.0668493E-01,2.56152E+00
1.0668954E-01,2.57129E+00
1.0669414E-01,2.57129E+00
1.0669875E-01,2.56152E+00
1.0670336E-01,2.55176E+00
1.0670797E-01,2.54199E+00
1.0671258E-01,2.55176E+00
1.0671718E-01,2.52246E+00
1.0672179E-01,2.55176E+00
1.0672640E-01,2.53223E+00
1.0673101E-01,2.58105E+00
1.0673562E-01,2.53223E+00
1.0674022E-01,2.51270E+00
1.0674483E-01,2.50293E+00
1.0674944E-01,2.50293E+00
1.0675405E-01,2.53223E+00
1.0675866E-01,2.56152E+00
1.0676326E-01,2.52246E+00
1.0676787E-01,2.55176E+00
1.0677248E-01,2.53223E+00
1.0677709E-01,2.52246E+00
1.0678170E-01,2.56152E+00
1.0678630E-01,2.52246E+00
1.0679091E-01,2.52246E+00
1.0679552E-01,2.52246E+00
1.0680013E-01,2.55176E+00
1.0680474E-01,2.52246E+00
1.0680934E-01,2.54199E+00
1.0681395E-01,2.50293E+00
1.0681856E-01,2.54199E+00
1.0682317E-01,2.52246E+00
1.0682778E-01,2.53223E+00
1.0683238E-01,2.48340E+00
1.0683699E-01,2.49316E+00
1.0684160E-01,2.54199E+00
1.0684621E-01,2.47363E+00
1.0685082E-01,2.52246E+00
1.0685542E-01,2.49316E+00
1.0686003E-01,2.50293E+00
1.0686464E-01,2.53223E+00
1.0686925E-01,2.49316E+00
1.0687386E-01,2.50293E+00
1.0687846E-01,2.48340E+00
1.0688307E-01,2.50293E+00
1.0688768E-01,2.51270E+00
1.0689229E-01,2.51270E+00
1.0689690E-01,2.47363E+00
1.0690150E-01,2.50293E+00
1.0690611E-01,2.49316E+00
1.0691072E-01,2.50293E+00
1.0691533E-01,2.49316E+00
1.0691994E-01,2.46387E+00
1.0692454E-01,2.50293E+00
1.0692915E-01,2.53223E+00
1.0693376E-01,2.47363E+00
1.0693837E-01,2.49316E+00
1.0694298E-01,2.45410E+00
1.0694758E-01,2.53223E+00
1.0695219E-01,2.47363E+00
1.0695680E-01,2.47363E+00
1.0696141E-01,2.46387E+00
1.0696602E-01,2.49316E+00
1.0697062E-01,2.48340E+00
1.0697523E-01,2.49316E+00
1.0697984E-01,2.50293E+00
1.0698445E-01,2.46387E+00
1.0698906E-01,2.50293E+00
1.0699366E-01,2.49316E+00
1.0699827E-01,2.50293E+00
1.0700288E-01,2.46387E+00
1.0700749E-01,2.46387E+00
1.0701210E-01,2.47363E+00
1.0701670E-01,2.49316E+00
1.0702131E-01,2.48340E+00
1.0702592E-01,2.51270E+00
1.0703053E-01,2.46387E+00
1.0703514E-01,2.52246E+00
1.0703974E-01,2.50293E+00
1.0704435E-01,2.51270E+00
1.0704896E-01,2.46387E+00
1.0705357E-01,2.52246E+00
1.0705818E-01,2.47363E+00
1.0706278E-01,2.55176E+00
1.0706739E-01,2.48340E+00
1.0707200E-01,2.50293E+00
1.0707661E-01,2.46387E+00
1.0708122E-01,2.50293E+00
1.0708582E-01,2.51270E+00
1.0709043E-01,2.53223E+00
1.0709504E-01,2.49316E+00
1.0709965E-01,2.47363E+00
1.0710426E-01,2.50293E+00
1.0710886E-01,2.53223E+00
1.0711347E-01,2.54199E+00
1.0711808E-01,2.54199E+00
1.0712269E-01,2.50293E+00
1.0712730E-01,2.48340E+00
1.0713190E-01,2.52246E+00
1.0713651E-01,2.51270E+00
1.0714112E-01,2.56152E+00
1.0714573E-01,2.52246E+00
1.0715034E-01,2.55176E+00
1.0715494E-01,2.50293E+00
1.0715955E-01,2.57129E+00
1.0716416E-01,2.53223E+00
1.0716877E-01,2.53223E+00
1.0717338E-01,2.49316E+00
1.0717798E-01,2.52246E+00
1.0718259E-01,2.53223E+00
1.0718720E-01,2.55176E+00
1.0719181E-01,2.54199E+00
1.0719642E-01,2.54199E+00
1.0720102E-01,2.56152E+00
1.0720563E-01,2.57129E+00
1.0721024E-01,2.57129E+00
1.0721485E-01,2.57129E+00
1.0721946E-01,2.51270E+00
1.0722406E-01,2.54199E+00
1.0722867E-01,2.57129E+00
1.0723328E-01,2.57129E+00
1.0723789E-01,2.57129E+00
1.0724250E-01,2.57129E+00
1.0724710E-01,2.57129E+00
1.0725171E-01,2.57129E+00
1.0725632E-01,2.56152E+00
1.0726093E-01,2.49316E+00
1.0726554E-01,2.55176E+00
1.0727014E-01,2.55176E+00
1.0727475E-01,2.61035E+00
1.0727936E-01,2.56152E+00
1.0728397E-01,2.58105E+00
