in s,C2 in V
-1.1918304E-01,1.01257E+01
-1.1917836E-01,1.01452E+01
-1.1917368E-01,1.00866E+01
-1.1916900E-01,1.01257E+01
-1.1916432E-01,1.00866E+01
-1.1915964E-01,1.01062E+01
-1.1915496E-01,1.01062E+01
-1.1915028E-01,1.00866E+01
-1.1914560E-01,1.01062E+01
-1.1914092E-01,1.01062E+01
-1.1913624E-01,1.00476E+01
-1.1913156E-01,1.01452E+01
-1.1912688E-01,1.01257E+01
-1.1912220E-01,1.01648E+01
-1.1911752E-01,1.01062E+01
-1.1911284E-01,1.01452E+01
-1.1910816E-01,1.01452E+01
-1.1910348E-01,1.00671E+01
-1.1909880E-01,1.00280E+01
-1.1909412E-01,1.01257E+01
-1.1908944E-01,1.00671E+01
-1.1908476E-01,1.01452E+01
-1.1908008E-01,1.00476E+01
-1.1907540E-01,1.00866E+01
-1.1907072E-01,1.00671E+01
-1.1906604E-01,1.01257E+01
-1.1906136E-01,1.01648E+01
-1.1905668E-01,1.01257E+01
-1.1905200E-01,1.01062E+01
-1.1904732E-01,1.02038E+01
-1.1904264E-01,1.00280E+01
-1.1903796E-01,1.01062E+01
-1.1903328E-01,1.01452E+01
-1.1902860E-01,1.01452E+01
-1.1902392E-01,1.01452E+01
-1.1901924E-01,1.01062E+01
-1.1901456E-01,1.02038E+01
-1.1900988E-01,1.01062E+01
-1.1900520E-01,1.00866E+01
-1.1900052E-01,1.01062E+01
-1.1899584E-01,1.00671E+01
-1.1899116E-01,1.01452E+01
-1.1898648E-01,1.00671E+01
-1.1898180E-01,1.01452E+01
-1.1897712E-01,1.01257E+01
-1.1897244E-01,1.02234E+01
-1.1896776E-01,1.01648E+01
-1.1896308E-01,1.01257E+01
-1.1895840E-01,1.01257E+01
-1.1895372E-01,1.01648E+01
-1.1894904E-01,1.01257E+01
-1.1894436E-01,1.01257E+01
-1.1893968E-01,1.01452E+01
-1.1893500E-01,1.02038E+01
-1.1893032E-01,1.02038E+01
-1.1892564E-01,1.02624E+01
-1.1892096E-01,1.01648E+01
-1.1891628E-01,1.02038E+01
-1.1891160E-01,1.01648E+01
-1.1890692E-01,1.02234E+01
-1.1890224E-01,1.02038E+01
-1.1889756E-01,1.02038E+01
-1.1889288E-01,1.01452E+01
-1.1888820E-01,1.02429E+01
-1.1888352E-01,1.02038E+01
-1.1887884E-01,1.01648E+01
-1.1887416E-01,1.01257E+01
-1.1886948E-01,1.02234E+01
-1.1886480E-01,1.02234E+01
-1.1886012E-01,1.01452E+01
-1.1885544E-01,1.01257E+01
-1.1885076E-01,1.02429E+01
-1.1884608E-01,1.02234E+01
-1.1884140E-01,1.02038E+01
-1.1883672E-01,1.01843E+01
-1.1883204E-01,1.02429E+01
-1.1882736E-01,1.01452E+01
-1.1882268E-01,1.01843E+01
-1.1881800E-01,1.01452E+01
-1.1881332E-01,1.02038E+01
-1.1880864E-01,1.01648E+01
-1.1880396E-01,1.02429E+01
-1.1879928E-01,1.02429E+01
-1.1879460E-01,1.01843E+01
-1.1878992E-01,1.01452E+01
-1.1878524E-01,1.02038E+01
-1.1878056E-01,1.01452E+01
-1.1877588E-01,1.01452E+01
-1.1877120E-01,1.01648E+01
-1.1876652E-01,1.02038E+01
-1.1876184E-01,1.01648E+01
-1.1875716E-01,1.01257E+01
-1.1875248E-01,1.01062E+01
-1.1874780E-01,1.02234E+01
-1.1874312E-01,1.01062E+01
-1.1873844E-01,1.02038E+01
-1.1873376E-01,1.01843E+01
-1.1872908E-01,1.02429E+01
-1.1872440E-01,1.00866E+01
-1.1871972E-01,1.02038E+01
-1.1871504E-01,1.01452E+01
-1.1871036E-01,1.01452E+01
-1.1870568E-01,1.02038E+01
-1.1870100E-01,1.01843E+01
-1.1869632E-01,1.01452E+01
-1.1869164E-01,1.01648E+01
-1.1868696E-01,1.02234E+01
-1.1868228E-01,1.01843E+01
-1.1867760E-01,1.02234E+01
-1.1867292E-01,1.02429E+01
-1.1866824E-01,1.01452E+01
-1.1866356E-01,1.02038E+01
-1.1865888E-01,1.02038E+01
-1.1865420E-01,1.01648E+01
-1.1864952E-01,1.01257E+01
-1.1864484E-01,1.02038E+01
-1.1864016E-01,1.02234E+01
-1.1863548E-01,1.01843E+01
-1.1863080E-01,1.00866E+01
-1.1862612E-01,1.01257E+01
-1.1862144E-01,1.02234E+01
-1.1861676E-01,1.01452E+01
-1.1861208E-01,1.00476E+01
-1.1860740E-01,1.01843E+01
-1.1860272E-01,1.01648E+01
-1.1859804E-01,1.01843E+01
-1.1859336E-01,1.01843E+01
-1.1858868E-01,1.02429E+01
-1.1858400E-01,1.02038E+01
-1.1857932E-01,1.02429E+01
-1.1857464E-01,1.01257E+01
-1.1856996E-01,1.02038E+01
-1.1856528E-01,1.01452E+01
-1.1856060E-01,1.01452E+01
-1.1855592E-01,1.01257E+01
-1.1855124E-01,1.02234E+01
-1.1854656E-01,1.01452E+01
-1.1854188E-01,1.01452E+01
-1.1853720E-01,1.01648E+01
-1.1853252E-01,1.02038E+01
-1.1852784E-01,1.02429E+01
-1.1852316E-01,1.02038E+01
-1.1851848E-01,1.01843E+01
-1.1851380E-01,1.02234E+01
-1.1850912E-01,1.02429E+01
-1.1850444E-01,1.01843E+01
-1.1849976E-01,1.01452E+01
-1.1849508E-01,1.02038E+01
-1.1849040E-01,1.02038E+01
-1.1848572E-01,1.00866E+01
-1.1848104E-01,1.02038E+01
-1.1847636E-01,1.01452E+01
-1.1847168E-01,1.01452E+01
-1.1846700E-01,1.02038E+01
-1.1846232E-01,1.01452E+01
-1.1845764E-01,1.01648E+01
-1.1845296E-01,1.01648E+01
-1.1844828E-01,1.02038E+01
-1.1844360E-01,1.01648E+01
-1.1843892E-01,1.02038E+01
-1.1843424E-01,1.02038E+01
-1.1842956E-01,1.02429E+01
-1.1842488E-01,1.01648E+01
-1.1842020E-01,1.01452E+01
-1.1841552E-01,1.02038E+01
-1.1841084E-01,1.02038E+01
-1.1840616E-01,1.01257E+01
-1.1840148E-01,1.02038E+01
-1.1839680E-01,1.02038E+01
-1.1839212E-01,1.01648E+01
-1.1838744E-01,1.01648E+01
-1.1838276E-01,1.01452E+01
-1.1837808E-01,1.01843E+01
-1.1837340E-01,1.02429E+01
-1.1836872E-01,1.01843E+01
-1.1836404E-01,1.02429E+01
-1.1835936E-01,1.02234E+01
-1.1835468E-01,1.02234E+01
-1.1835000E-01,1.01648E+01
-1.1834532E-01,1.02038E+01
-1.1834064E-01,1.02038E+01
-1.1833596E-01,1.01648E+01
-1.1833128E-01,1.01452E+01
-1.1832660E-01,1.02429E+01
-1.1832192E-01,1.02038E+01
-1.1831724E-01,1.01648E+01
-1.1831256E-01,1.01257E+01
-1.1830788E-01,1.02038E+01
-1.1830320E-01,1.02234E+01
-1.1829852E-01,1.02429E+01
-1.1829384E-01,1.02038E+01
-1.1828916E-01,1.01843E+01
-1.1828448E-01,1.02038E+01
-1.1827980E-01,1.01843E+01
-1.1827512E-01,1.02624E+01
-1.1827044E-01,1.01648E+01
-1.1826576E-01,1.02429E+01
-1.1826108E-01,1.01452E+01
-1.1825640E-01,1.01062E+01
-1.1825172E-01,1.01648E+01
-1.1824704E-01,1.01452E+01
-1.1824236E-01,1.01648E+01
-1.1823768E-01,1.01843E+01
-1.1823300E-01,1.01452E+01
-1.1822832E-01,1.01843E+01
-1.1822364E-01,1.02234E+01
-1.1821896E-01,1.01648E+01
-1.1821428E-01,1.01452E+01
-1.1820960E-01,1.01257E+01
-1.1820492E-01,1.01452E+01
-1.1820024E-01,1.01648E+01
-1.1819556E-01,1.02038E+01
-1.1819088E-01,1.01843E+01
-1.1818620E-01,1.01452E+01
-1.1818152E-01,1.01843E+01
-1.1817684E-01,1.02234E+01
-1.1817216E-01,1.02038E+01
-1.1816748E-01,1.01257E+01
-1.1816280E-01,1.01843E+01
-1.1815812E-01,1.01648E+01
-1.1815344E-01,1.02429E+01
-1.1814876E-01,1.01843E+01
-1.1814408E-01,1.01843E+01
-1.1813940E-01,1.02234E+01
-1.1813472E-01,1.01452E+01
-1.1813004E-01,1.02038E+01
-1.1812536E-01,1.01648E+01
-1.1812068E-01,1.02234E+01
-1.1811600E-01,1.01452E+01
-1.1811132E-01,1.01648E+01
-1.1810664E-01,1.01648E+01
-1.1810196E-01,1.02429E+01
-1.1809728E-01,1.02234E+01
-1.1809260E-01,1.02429E+01
-1.1808792E-01,1.01062E+01
-1.1808324E-01,1.01843E+01
-1.1807856E-01,1.02038E+01
-1.1807388E-01,1.01843E+01
-1.1806920E-01,1.01062E+01
-1.1806452E-01,1.02624E+01
-1.1805984E-01,1.02038E+01
-1.1805516E-01,1.02429E+01
-1.1805048E-01,1.01843E+01
-1.1804580E-01,1.02038E+01
-1.1804112E-01,1.02038E+01
-1.1803644E-01,1.01843E+01
-1.1803176E-01,1.01257E+01
-1.1802708E-01,1.01452E+01
-1.1802240E-01,1.01452E+01
-1.1801772E-01,1.01648E+01
-1.1801304E-01,1.01843E+01
-1.1800836E-01,1.02038E+01
-1.1800368E-01,1.02038E+01
-1.1799900E-01,1.02038E+01
-1.1799432E-01,1.01843E+01
-1.1798964E-01,1.02234E+01
-1.1798496E-01,1.02038E+01
-1.1798028E-01,1.01257E+01
-1.1797560E-01,1.01257E+01
-1.1797092E-01,1.02038E+01
-1.1796624E-01,1.02038E+01
-1.1796156E-01,1.01452E+01
-1.1795688E-01,1.01452E+01
-1.1795220E-01,1.01843E+01
-1.1794752E-01,1.01648E+01
-1.1794284E-01,1.02038E+01
-1.1793816E-01,1.01452E+01
-1.1793348E-01,1.01452E+01
-1.1792880E-01,1.01843E+01
-1.1792412E-01,1.01257E+01
-1.1791944E-01,1.01452E+01
-1.1791476E-01,1.02038E+01
-1.1791008E-01,1.01843E+01
-1.1790540E-01,1.01843E+01
-1.1790072E-01,1.02038E+01
-1.1789604E-01,1.02234E+01
-1.1789136E-01,1.01452E+01
-1.1788668E-01,1.02429E+01
-1.1788200E-01,1.01648E+01
-1.1787732E-01,1.02038E+01
-1.1787264E-01,1.02038E+01
