in s,C2 in V
-2.9411392E-02,1.88770E+00
-2.9406784E-02,1.87793E+00
-2.9402176E-02,1.90723E+00
-2.9397568E-02,1.91699E+00
-2.9392960E-02,1.89746E+00
-2.9388352E-02,1.85840E+00
-2.9383744E-02,1.91699E+00
-2.9379136E-02,1.91699E+00
-2.9374528E-02,1.88770E+00
-2.9369920E-02,1.88770E+00
-2.9365312E-02,1.89746E+00
-2.9360704E-02,1.87793E+00
-2.9356096E-02,1.87793E+00
-2.9351488E-02,1.94629E+00
-2.9346880E-02,1.94629E+00
-2.9342272E-02,1.87793E+00
-2.9337664E-02,1.91699E+00
-2.9333056E-02,1.88770E+00
-2.9328448E-02,1.89746E+00
-2.9323840E-02,1.92676E+00
-2.9319232E-02,1.89746E+00
-2.9314624E-02,1.89746E+00
-2.9310016E-02,1.92676E+00
-2.9305408E-02,1.90723E+00
-2.9300800E-02,1.91699E+00
-2.9296192E-02,1.90723E+00
-2.9291584E-02,1.90723E+00
-2.9286976E-02,1.89746E+00
-2.9282368E-02,1.89746E+00
-2.9277760E-02,1.91699E+00
-2.9273152E-02,1.89746E+00
-2.9268544E-02,1.91699E+00
-2.9263936E-02,1.87793E+00
-2.9259328E-02,1.92676E+00
-2.9254720E-02,1.88770E+00
-2.9250112E-02,1.89746E+00
-2.9245504E-02,1.90723E+00
-2.9240896E-02,1.91699E+00
-2.9236288E-02,1.92676E+00
-2.9231680E-02,1.84863E+00
-2.9227072E-02,1.90723E+00
-2.9222464E-02,1.89746E+00
-2.9217856E-02,1.90723E+00
-2.9213248E-02,1.91699E+00
-2.9208640E-02,1.90723E+00
-2.9204032E-02,1.91699E+00
-2.9199424E-02,1.91699E+00
-2.9194816E-02,1.89746E+00
-2.9190208E-02,1.87793E+00
-2.9185600E-02,1.91699E+00
-2.9180992E-02,1.92676E+00
-2.9176384E-02,1.86816E+00
-2.9171776E-02,1.89746E+00
-2.9167168E-02,1.90723E+00
-2.9162560E-02,1.90723E+00
-2.9157952E-02,1.88770E+00
-2.9153344E-02,1.91699E+00
-2.9148736E-02,1.90723E+00
-2.9144128E-02,1.87793E+00
-2.9139520E-02,1.87793E+00
-2.9134912E-02,1.88770E+00
-2.9130304E-02,1.90723E+00
-2.9125696E-02,1.86816E+00
-2.9121088E-02,1.90723E+00
-2.9116480E-02,1.89746E+00
-2.9111872E-02,1.86816E+00
-2.9107264E-02,1.91699E+00
-2.9102656E-02,1.89746E+00
-2.9098048E-02,1.88770E+00
-2.9093440E-02,1.88770E+00
-2.9088832E-02,1.94629E+00
-2.9084224E-02,1.91699E+00
-2.9079616E-02,1.87793E+00
-2.9075008E-02,1.92676E+00
-2.9070400E-02,1.90723E+00
-2.9065792E-02,1.89746E+00
-2.9061184E-02,1.88770E+00
-2.9056576E-02,1.92676E+00
-2.9051968E-02,1.93652E+00
-2.9047360E-02,1.89746E+00
-2.9042752E-02,1.96582E+00
-2.9038144E-02,1.88770E+00
-2.9033536E-02,1.92676E+00
-2.9028928E-02,1.90723E+00
-2.9024320E-02,1.91699E+00
-2.9019712E-02,1.89746E+00
-2.9015104E-02,1.91699E+00
-2.9010496E-02,1.93652E+00
-2.9005888E-02,1.88770E+00
-2.9001280E-02,1.89746E+00
-2.8996672E-02,1.92676E+00
-2.8992064E-02,1.92676E+00
-2.8987456E-02,1.90723E+00
-2.8982848E-02,1.92676E+00
-2.8978240E-02,1.92676E+00
-2.8973632E-02,1.94629E+00
-2.8969024E-02,1.93652E+00
-2.8964416E-02,1.91699E+00
-2.8959808E-02,1.93652E+00
-2.8955200E-02,1.92676E+00
-2.8950592E-02,1.90723E+00
-2.8945984E-02,1.97559E+00
-2.8941376E-02,1.90723E+00
-2.8936768E-02,1.97559E+00
-2.8932160E-02,1.93652E+00
-2.8927552E-02,1.92676E+00
-2.8922944E-02,1.94629E+00
-2.8918336E-02,1.95605E+00
-2.8913728E-02,1.96582E+00
-2.8909120E-02,1.95605E+00
-2.8904512E-02,1.92676E+00
-2.8899904E-02,2.01465E+00
-2.8895296E-02,1.93652E+00
-2.8890688E-02,1.96582E+00
-2.8886080E-02,1.96582E+00
-2.8881472E-02,1.97559E+00
-2.8876864E-02,1.96582E+00
-2.8872256E-02,1.96582E+00
-2.8867648E-02,1.98535E+00
-2.8863040E-02,1.96582E+00
-2.8858432E-02,1.95605E+00
-2.8853824E-02,1.95605E+00
-2.8849216E-02,1.96582E+00
-2.8844608E-02,1.99512E+00
-2.8840000E-02,1.96582E+00
-2.8835392E-02,1.99512E+00
-2.8830784E-02,1.96582E+00
-2.8826176E-02,2.01465E+00
-2.8821568E-02,1.97559E+00
-2.8816960E-02,1.97559E+00
-2.8812352E-02,2.03418E+00
-2.8807744E-02,1.99512E+00
-2.8803136E-02,1.94629E+00
-2.8798528E-02,2.03418E+00
-2.8793920E-02,2.00488E+00
-2.8789312E-02,1.99512E+00
-2.8784704E-02,1.96582E+00
-2.8780096E-02,2.03418E+00
-2.8775488E-02,1.98535E+00
-2.8770880E-02,1.98535E+00
-2.8766272E-02,1.98535E+00
-2.8761664E-02,1.98535E+00
-2.8757056E-02,2.02441E+00
-2.8752448E-02,1.97559E+00
-2.8747840E-02,2.03418E+00
-2.8743232E-02,2.07324E+00
-2.8738624E-02,1.97559E+00
-2.8734016E-02,2.02441E+00
-2.8729408E-02,2.01465E+00
-2.8724800E-02,2.03418E+00
-2.8720192E-02,2.00488E+00
-2.8715584E-02,2.03418E+00
-2.8710976E-02,2.06348E+00
-2.8706368E-02,2.00488E+00
-2.8701760E-02,2.05371E+00
-2.8697152E-02,2.06348E+00
-2.8692544E-02,2.00488E+00
-2.8687936E-02,2.03418E+00
-2.8683328E-02,2.01465E+00
-2.8678720E-02,2.02441E+00
-2.8674112E-02,2.00488E+00
-2.8669504E-02,2.04395E+00
-2.8664896E-02,2.02441E+00
-2.8660288E-02,1.98535E+00
-2.8655680E-02,2.04395E+00
-2.8651072E-02,2.03418E+00
-2.8646464E-02,2.03418E+00
-2.8641856E-02,2.06348E+00
-2.8637248E-02,2.03418E+00
-2.8632640E-02,2.01465E+00
-2.8628032E-02,2.02441E+00
-2.8623424E-02,2.06348E+00
-2.8618816E-02,2.02441E+00
-2.8614208E-02,2.04395E+00
-2.8609600E-02,2.05371E+00
-2.8604992E-02,2.03418E+00
-2.8600384E-02,2.06348E+00
-2.8595776E-02,2.04395E+00
-2.8591168E-02,2.04395E+00
-2.8586560E-02,2.05371E+00
-2.8581952E-02,2.05371E+00
-2.8577344E-02,2.07324E+00
-2.8572736E-02,2.03418E+00
-2.8568128E-02,2.01465E+00
-2.8563520E-02,2.06348E+00
-2.8558912E-02,2.02441E+00
-2.8554304E-02,2.05371E+00
-2.8549696E-02,2.03418E+00
-2.8545088E-02,2.04395E+00
-2.8540480E-02,2.00488E+00
-2.8535872E-02,2.00488E+00
-2.8531264E-02,2.06348E+00
-2.8526656E-02,1.97559E+00
-2.8522048E-02,2.03418E+00
-2.8517440E-02,2.03418E+00
-2.8512832E-02,2.02441E+00
-2.8508224E-02,2.04395E+00
-2.8503616E-02,2.04395E+00
-2.8499008E-02,2.05371E+00
-2.8494400E-02,2.02441E+00
-2.8489792E-02,2.00488E+00
-2.8485184E-02,2.06348E+00
-2.8480576E-02,1.99512E+00
-2.8475968E-02,2.00488E+00
-2.8471360E-02,2.03418E+00
-2.8466752E-02,2.01465E+00
-2.8462144E-02,2.06348E+00
-2.8457536E-02,2.02441E+00
-2.8452928E-02,2.03418E+00
-2.8448320E-02,2.03418E+00
-2.8443712E-02,2.06348E+00
-2.8439104E-02,2.03418E+00
-2.8434496E-02,2.01465E+00
-2.8429888E-02,2.01465E+00
-2.8425280E-02,2.05371E+00
-2.8420672E-02,2.03418E+00
-2.8416064E-02,2.04395E+00
-2.8411456E-02,2.01465E+00
-2.8406848E-02,2.00488E+00
-2.8402240E-02,2.05371E+00
-2.8397632E-02,2.03418E+00
-2.8393024E-02,2.03418E+00
-2.8388416E-02,1.95605E+00
-2.8383808E-02,2.02441E+00
-2.8379200E-02,2.00488E+00
-2.8374592E-02,1.99512E+00
-2.8369984E-02,2.03418E+00
-2.8365376E-02,2.01465E+00
-2.8360768E-02,2.03418E+00
-2.8356160E-02,1.98535E+00
-2.8351552E-02,1.99512E+00
-2.8346944E-02,2.01465E+00
-2.8342336E-02,1.99512E+00
-2.8337728E-02,2.03418E+00
-2.8333120E-02,2.02441E+00
-2.8328512E-02,1.97559E+00
-2.8323904E-02,2.04395E+00
-2.8319296E-02,2.03418E+00
-2.8314688E-02,2.03418E+00
-2.8310080E-02,2.04395E+00
-2.8305472E-02,2.05371E+00
-2.8300864E-02,2.03418E+00
-2.8296256E-02,1.98535E+00
-2.8291648E-02,2.06348E+00
-2.8287040E-02,2.04395E+00
-2.8282432E-02,2.05371E+00
-2.8277824E-02,2.04395E+00
-2.8273216E-02,2.04395E+00
-2.8268608E-02,2.05371E+00
-2.8264000E-02,2.04395E+00
-2.8259392E-02,2.03418E+00
-2.8254784E-02,2.05371E+00
-2.8250176E-02,2.06348E+00
-2.8245568E-02,2.03418E+00
-2.8240960E-02,2.06348E+00
-2.8236352E-02,2.06348E+00
-2.8231744E-02,2.11230E+00
-2.8227136E-02,2.05371E+00
-2.8222528E-02,2.05371E+00
-2.8217920E-02,2.07324E+00
-2.8213312E-02,2.07324E+00
-2.8208704E-02,2.09277E+00
-2.8204096E-02,2.06348E+00
-2.8199488E-02,2.09277E+00
-2.8194880E-02,2.07324E+00
-2.8190272E-02,2.03418E+00
-2.8185664E-02,2.06348E+00
-2.8181056E-02,2.07324E+00
-2.8176448E-02,2.05371E+00
-2.8171840E-02,2.08301E+00
-2.8167232E-02,2.08301E+00
-2.8162624E-02,2.13184E+00
-2.8158016E-02,2.07324E+00
-2.8153408E-02,2.10254E+00
-2.8148800E-02,2.10254E+00
-2.8144192E-02,2.07324E+00
-2.8139584E-02,2.06348E+00
-2.8134976E-02,2.09277E+00
-2.8130368E-02,2.12207E+00
-2.8125760E-02,2.06348E+00
-2.8121152E-02,2.08301E+00
-2.8116544E-02,2.11230E+00
-2.8111936E-02,2.08301E+00
-2.8107328E-02,2.06348E+00
-2.8102720E-02,2.11230E+00
-2.8098112E-02,2.09277E+00
-2.8093504E-02,2.07324E+00
-2.8088896E-02,2.13184E+00
-2.8084288E-02,2.10254E+00
-2.8079680E-02,2.09277E+00
-2.8075072E-02,2.11230E+00
-2.8070464E-02,2.12207E+00
-2.8065856E-02,2.10254E+00
-2.8061248E-02,2.11230E+00
-2.8056640E-02,2.11230E+00
-2.8052032E-02,2.07324E+00
-2.8047424E-02,2.14160E+00
-2.8042816E-02,2.08301E+00
-2.8038208E-02,2.11230E+00
-2.8033600E-02,2.13184E+00
-2.8028992E-02,2.11230E+00
-2.8024384E-02,2.11230E+00
-2.8019776E-02,2.12207E+00
-2.8015168E-02,2.12207E+00
-2.8010560E-02,2.12207E+00
-2.8005952E-02,2.12207E+00
-2.8001344E-02,2.12207E+00
-2.7996736E-02,2.14160E+00
-2.7992128E-02,2.12207E+00
-2.7987520E-02,2.12207E+00
-2.7982912E-02,2.11230E+00
-2.7978304E-02,2.12207E+00
-2.7973696E-02,2.13184E+00
-2.7969088E-02,2.13184E+00
-2.7964480E-02,2.10254E+00
-2.7959872E-02,2.10254E+00
-2.7955264E-02,2.11230E+00
-2.7950656E-02,2.14160E+00
-2.7946048E-02,2.09277E+00
-2.7941440E-02,2.09277E+00
-2.7936832E-02,2.11230E+00
-2.7932224E-02,2.11230E+00
-2.7927616E-02,2.11230E+00
-2.7923008E-02,2.11230E+00
-2.7918400E-02,2.11230E+00
-2.7913792E-02,2.13184E+00
-2.7909184E-02,2.07324E+00
-2.7904576E-02,2.13184E+00
-2.7899968E-02,2.11230E+00
-2.7895360E-02,2.11230E+00
-2.7890752E-02,2.16113E+00
-2.7886144E-02,2.08301E+00
-2.7881536E-02,2.13184E+00
-2.7876928E-02,2.13184E+00
-2.7872320E-02,2.08301E+00
-2.7867712E-02,2.12207E+00
-2.7863104E-02,2.07324E+00
-2.7858496E-02,2.16113E+00
-2.7853888E-02,2.13184E+00
-2.7849280E-02,2.07324E+00
-2.7844672E-02,2.10254E+00
-2.7840064E-02,2.09277E+00
-2.7835456E-02,2.12207E+00
-2.7830848E-02,2.10254E+00
-2.7826240E-02,2.10254E+00
-2.7821632E-02,2.11230E+00
-2.7817024E-02,2.13184E+00
-2.7812416E-02,2.10254E+00
-2.7807808E-02,2.14160E+00
-2.7803200E-02,2.07324E+00
-2.7798592E-02,2.11230E+00
-2.7793984E-02,2.07324E+00
-2.7789376E-02,2.08301E+00
-2.7784768E-02,2.08301E+00
-2.7780160E-02,2.06348E+00
-2.7775552E-02,2.11230E+00
-2.7770944E-02,2.12207E+00
-2.7766336E-02,2.09277E+00
-2.7761728E-02,2.11230E+00
-2.7757120E-02,2.09277E+00
-2.7752512E-02,2.12207E+00
-2.7747904E-02,2.12207E+00
-2.7743296E-02,2.07324E+00
-2.7738688E-02,2.11230E+00
-2.7734080E-02,2.11230E+00
-2.7729472E-02,2.10254E+00
-2.7724864E-02,2.10254E+00
-2.7720256E-02,2.12207E+00
-2.7715648E-02,2.12207E+00
-2.7711040E-02,2.09277E+00
-2.7706432E-02,2.11230E+00
-2.7701824E-02,2.12207E+00
-2.7697216E-02,2.08301E+00
-2.7692608E-02,2.10254E+00
-2.7688000E-02,2.13184E+00
-2.7683392E-02,2.06348E+00
-2.7678784E-02,2.08301E+00
-2.7674176E-02,2.10254E+00
-2.7669568E-02,2.09277E+00
-2.7664960E-02,2.13184E+00
-2.7660352E-02,2.08301E+00
-2.7655744E-02,2.15137E+00
-2.7651136E-02,2.09277E+00
-2.7646528E-02,2.11230E+00
-2.7641920E-02,2.06348E+00
-2.7637312E-02,2.11230E+00
-2.7632704E-02,2.15137E+00
-2.7628096E-02,2.09277E+00
-2.7623488E-02,2.12207E+00
-2.7618880E-02,2.11230E+00
-2.7614272E-02,2.12207E+00
-2.7609664E-02,2.11230E+00
-2.7605056E-02,2.08301E+00
-2.7600448E-02,2.15137E+00
-2.7595840E-02,2.14160E+00
-2.7591232E-02,2.12207E+00
-2.7586624E-02,2.16113E+00
-2.7582016E-02,2.11230E+00
-2.7577408E-02,2.13184E+00
-2.7572800E-02,2.12207E+00
-2.7568192E-02,2.12207E+00
-2.7563584E-02,2.16113E+00
-2.7558976E-02,2.12207E+00
-2.7554368E-02,2.13184E+00
-2.7549760E-02,2.17090E+00
-2.7545152E-02,2.13184E+00
-2.7540544E-02,2.18066E+00
-2.7535936E-02,2.13184E+00
-2.7531328E-02,2.13184E+00
-2.7526720E-02,2.18066E+00
-2.7522112E-02,2.15137E+00
-2.7517504E-02,2.16113E+00
-2.7512896E-02,2.14160E+00
-2.7508288E-02,2.16113E+00
-2.7503680E-02,2.17090E+00
-2.7499072E-02,2.20996E+00
-2.7494464E-02,2.20996E+00
-2.7489856E-02,2.18066E+00
-2.7485248E-02,2.20020E+00
-2.7480640E-02,2.14160E+00
-2.7476032E-02,2.15137E+00
-2.7471424E-02,2.20996E+00
-2.7466816E-02,2.18066E+00
-2.7462208E-02,2.19043E+00
-2.7457600E-02,2.18066E+00
-2.7452992E-02,2.17090E+00
-2.7448384E-02,2.18066E+00
-2.7443776E-02,2.18066E+00
-2.7439168E-02,2.20020E+00
-2.7434560E-02,2.22949E+00
-2.7429952E-02,2.22949E+00
-2.7425344E-02,2.20020E+00
-2.7420736E-02,2.16113E+00
-2.7416128E-02,2.18066E+00
-2.7411520E-02,2.18066E+00
-2.7406912E-02,2.21973E+00
-2.7402304E-02,2.18066E+00
-2.7397696E-02,2.20020E+00
-2.7393088E-02,2.21973E+00
-2.7388480E-02,2.18066E+00
-2.7383872E-02,2.22949E+00
-2.7379264E-02,2.21973E+00
-2.7374656E-02,2.22949E+00
-2.7370048E-02,2.20996E+00
-2.7365440E-02,2.22949E+00
-2.7360832E-02,2.25879E+00
-2.7356224E-02,2.24902E+00
-2.7351616E-02,2.22949E+00
-2.7347008E-02,2.18066E+00
-2.7342400E-02,2.21973E+00
-2.7337792E-02,2.20996E+00
-2.7333184E-02,2.21973E+00
-2.7328576E-02,2.25879E+00
-2.7323968E-02,2.20020E+00
-2.7319360E-02,2.25879E+00
-2.7314752E-02,2.24902E+00
-2.7310144E-02,2.21973E+00
-2.7305536E-02,2.20996E+00
-2.7300928E-02,2.24902E+00
-2.7296320E-02,2.22949E+00
-2.7291712E-02,2.21973E+00
-2.7287104E-02,2.27832E+00
-2.7282496E-02,2.20020E+00
-2.7277888E-02,2.22949E+00
-2.7273280E-02,2.20996E+00
-2.7268672E-02,2.22949E+00
-2.7264064E-02,2.19043E+00
-2.7259456E-02,2.18066E+00
-2.7254848E-02,2.24902E+00
-2.7250240E-02,2.21973E+00
-2.7245632E-02,2.20996E+00
-2.7241024E-02,2.16113E+00
-2.7236416E-02,2.23926E+00
-2.7231808E-02,2.21973E+00
-2.7227200E-02,2.21973E+00
-2.7222592E-02,2.24902E+00
-2.7217984E-02,2.20996E+00
-2.7213376E-02,2.21973E+00
-2.7208768E-02,2.20996E+00
-2.7204160E-02,2.19043E+00
-2.7199552E-02,2.18066E+00
-2.7194944E-02,2.21973E+00
-2.7190336E-02,2.20996E+00
-2.7185728E-02,2.18066E+00
-2.7181120E-02,2.21973E+00
-2.7176512E-02,2.17090E+00
-2.7171904E-02,2.20020E+00
-2.7167296E-02,2.20020E+00
-2.7162688E-02,2.20996E+00
-2.7158080E-02,2.17090E+00
-2.7153472E-02,2.20020E+00
-2.7148864E-02,2.20996E+00
-2.7144256E-02,2.20996E+00
-2.7139648E-02,2.20996E+00
-2.7135040E-02,2.17090E+00
-2.7130432E-02,2.20996E+00
-2.7125824E-02,2.17090E+00
-2.7121216E-02,2.20996E+00
-2.7116608E-02,2.19043E+00
-2.7112000E-02,2.20020E+00
-2.7107392E-02,2.19043E+00
-2.7102784E-02,2.19043E+00
-2.7098176E-02,2.18066E+00
-2.7093568E-02,2.16113E+00
-2.7088960E-02,2.21973E+00
-2.7084352E-02,2.20020E+00
-2.7079744E-02,2.21973E+00
-2.7075136E-02,2.14160E+00
-2.7070528E-02,2.18066E+00
-2.7065920E-02,2.15137E+00
-2.7061312E-02,2.17090E+00
-2.7056704E-02,2.17090E+00
-2.7052096E-02,2.19043E+00
-2.7047488E-02,2.15137E+00
-2.7042880E-02,2.17090E+00
-2.7038272E-02,2.17090E+00
-2.7033664E-02,2.18066E+00
-2.7029056E-02,2.20020E+00
-2.7024448E-02,2.20020E+00
-2.7019840E-02,2.19043E+00
-2.7015232E-02,2.20996E+00
-2.7010624E-02,2.20020E+00
-2.7006016E-02,2.18066E+00
-2.7001408E-02,2.17090E+00
-2.6996800E-02,2.17090E+00
-2.6992192E-02,2.20996E+00
-2.6987584E-02,2.18066E+00
-2.6982976E-02,2.20020E+00
-2.6978368E-02,2.18066E+00
-2.6973760E-02,2.21973E+00
-2.6969152E-02,2.19043E+00
-2.6964544E-02,2.20020E+00
-2.6959936E-02,2.17090E+00
-2.6955328E-02,2.17090E+00
-2.6950720E-02,2.19043E+00
-2.6946112E-02,2.22949E+00
-2.6941504E-02,2.20020E+00
-2.6936896E-02,2.15137E+00
-2.6932288E-02,2.17090E+00
-2.6927680E-02,2.21973E+00
-2.6923072E-02,2.20996E+00
-2.6918464E-02,2.21973E+00
-2.6913856E-02,2.17090E+00
-2.6909248E-02,2.20996E+00
-2.6904640E-02,2.15137E+00
-2.6900032E-02,2.22949E+00
-2.6895424E-02,2.20996E+00
-2.6890816E-02,2.19043E+00
-2.6886208E-02,2.20020E+00
-2.6881600E-02,2.21973E+00
-2.6876992E-02,2.21973E+00
-2.6872384E-02,2.21973E+00
-2.6867776E-02,2.20996E+00
-2.6863168E-02,2.21973E+00
-2.6858560E-02,2.20996E+00
-2.6853952E-02,2.21973E+00
-2.6849344E-02,2.20996E+00
-2.6844736E-02,2.21973E+00
-2.6840128E-02,2.24902E+00
-2.6835520E-02,2.24902E+00
-2.6830912E-02,2.20996E+00
-2.6826304E-02,2.22949E+00
-2.6821696E-02,2.24902E+00
-2.6817088E-02,2.21973E+00
-2.6812480E-02,2.21973E+00
-2.6807872E-02,2.21973E+00
-2.6803264E-02,2.21973E+00
-2.6798656E-02,2.23926E+00
-2.6794048E-02,2.25879E+00
-2.6789440E-02,2.21973E+00
-2.6784832E-02,2.21973E+00
-2.6780224E-02,2.21973E+00
-2.6775616E-02,2.24902E+00
-2.6771008E-02,2.26855E+00
-2.6766400E-02,2.27832E+00
-2.6761792E-02,2.24902E+00
-2.6757184E-02,2.24902E+00
-2.6752576E-02,2.22949E+00
-2.6747968E-02,2.26855E+00
-2.6743360E-02,2.23926E+00
-2.6738752E-02,2.21973E+00
-2.6734144E-02,2.25879E+00
-2.6729536E-02,2.29785E+00
-2.6724928E-02,2.28809E+00
-2.6720320E-02,2.25879E+00
-2.6715712E-02,2.21973E+00
-2.6711104E-02,2.24902E+00
-2.6706496E-02,2.29785E+00
-2.6701888E-02,2.28809E+00
-2.6697280E-02,2.28809E+00
-2.6692672E-02,2.25879E+00
-2.6688064E-02,2.27832E+00
-2.6683456E-02,2.24902E+00
-2.6678848E-02,2.23926E+00
-2.6674240E-02,2.28809E+00
-2.6669632E-02,2.25879E+00
-2.6665024E-02,2.30762E+00
-2.6660416E-02,2.25879E+00
-2.6655808E-02,2.27832E+00
-2.6651200E-02,2.25879E+00
-2.6646592E-02,2.30762E+00
-2.6641984E-02,2.25879E+00
-2.6637376E-02,2.25879E+00
-2.6632768E-02,2.27832E+00
-2.6628160E-02,2.28809E+00
-2.6623552E-02,2.29785E+00
-2.6618944E-02,2.27832E+00
-2.6614336E-02,2.26855E+00
-2.6609728E-02,2.27832E+00
-2.6605120E-02,2.28809E+00
-2.6600512E-02,2.27832E+00
-2.6595904E-02,2.26855E+00
-2.6591296E-02,2.22949E+00
-2.6586688E-02,2.23926E+00
-2.6582080E-02,2.27832E+00
-2.6577472E-02,2.28809E+00
-2.6572864E-02,2.27832E+00
-2.6568256E-02,2.23926E+00
-2.6563648E-02,2.26855E+00
-2.6559040E-02,2.26855E+00
-2.6554432E-02,2.25879E+00
-2.6549824E-02,2.27832E+00
-2.6545216E-02,2.21973E+00
-2.6540608E-02,2.28809E+00
-2.6536000E-02,2.22949E+00
-2.6531392E-02,2.25879E+00
-2.6526784E-02,2.25879E+00
-2.6522176E-02,2.24902E+00
-2.6517568E-02,2.26855E+00
-2.6512960E-02,2.22949E+00
-2.6508352E-02,2.22949E+00
-2.6503744E-02,2.23926E+00
-2.6499136E-02,2.22949E+00
-2.6494528E-02,2.21973E+00
-2.6489920E-02,2.21973E+00
-2.6485312E-02,2.28809E+00
-2.6480704E-02,2.24902E+00
-2.6476096E-02,2.23926E+00
-2.6471488E-02,2.22949E+00
-2.6466880E-02,2.20996E+00
-2.6462272E-02,2.23926E+00
-2.6457664E-02,2.22949E+00
-2.6453056E-02,2.25879E+00
-2.6448448E-02,2.23926E+00
-2.6443840E-02,2.20996E+00
-2.6439232E-02,2.22949E+00
-2.6434624E-02,2.20996E+00
-2.6430016E-02,2.27832E+00
-2.6425408E-02,2.20996E+00
