in s,C2 in V
-4.3100672E-02,7.48898E+00
-4.3096064E-02,7.43039E+00
-4.3091456E-02,7.46945E+00
-4.3086848E-02,7.41086E+00
-4.3082240E-02,7.46945E+00
-4.3077632E-02,7.48898E+00
-4.3073024E-02,7.43039E+00
-4.3068416E-02,7.46945E+00
-4.3063808E-02,7.52805E+00
-4.3059200E-02,7.37180E+00
-4.3054592E-02,7.52805E+00
-4.3049984E-02,7.54758E+00
-4.3045376E-02,7.48898E+00
-4.3040768E-02,7.44992E+00
-4.3036160E-02,7.43039E+00
-4.3031552E-02,7.44992E+00
-4.3026944E-02,7.56711E+00
-4.3022336E-02,7.54758E+00
-4.3017728E-02,7.43039E+00
-4.3013120E-02,7.48898E+00
-4.3008512E-02,7.52805E+00
-4.3003904E-02,7.50852E+00
-4.2999296E-02,7.48898E+00
-4.2994688E-02,7.48898E+00
-4.2990080E-02,7.54758E+00
-4.2985472E-02,7.52805E+00
-4.2980864E-02,7.43039E+00
-4.2976256E-02,7.54758E+00
-4.2971648E-02,7.48898E+00
-4.2967040E-02,7.48898E+00
-4.2962432E-02,7.56711E+00
-4.2957824E-02,7.48898E+00
-4.2953216E-02,7.48898E+00
-4.2948608E-02,7.43039E+00
-4.2944000E-02,7.50852E+00
-4.2939392E-02,7.48898E+00
-4.2934784E-02,7.52805E+00
-4.2930176E-02,7.50852E+00
-4.2925568E-02,7.44992E+00
-4.2920960E-02,7.46945E+00
-4.2916352E-02,7.50852E+00
-4.2911744E-02,7.54758E+00
-4.2907136E-02,7.44992E+00
-4.2902528E-02,7.50852E+00
-4.2897920E-02,7.54758E+00
-4.2893312E-02,7.48898E+00
-4.2888704E-02,7.48898E+00
-4.2884096E-02,7.43039E+00
-4.2879488E-02,7.54758E+00
-4.2874880E-02,7.46945E+00
-4.2870272E-02,7.43039E+00
-4.2865664E-02,7.50852E+00
-4.2861056E-02,7.52805E+00
-4.2856448E-02,7.54758E+00
-4.2851840E-02,7.58664E+00
-4.2847232E-02,7.54758E+00
-4.2842624E-02,7.50852E+00
-4.2838016E-02,7.52805E+00
-4.2833408E-02,7.50852E+00
-4.2828800E-02,7.54758E+00
-4.2824192E-02,7.48898E+00
-4.2819584E-02,7.56711E+00
-4.2814976E-02,7.56711E+00
-4.2810368E-02,7.56711E+00
-4.2805760E-02,7.48898E+00
-4.2801152E-02,7.54758E+00
-4.2796544E-02,7.52805E+00
-4.2791936E-02,7.56711E+00
-4.2787328E-02,7.54758E+00
-4.2782720E-02,7.54758E+00
-4.2778112E-02,7.56711E+00
-4.2773504E-02,7.54758E+00
-4.2768896E-02,7.56711E+00
-4.2764288E-02,7.62570E+00
-4.2759680E-02,7.54758E+00
-4.2755072E-02,7.54758E+00
-4.2750464E-02,7.50852E+00
-4.2745856E-02,7.54758E+00
-4.2741248E-02,7.62570E+00
-4.2736640E-02,7.56711E+00
-4.2732032E-02,7.64523E+00
-4.2727424E-02,7.48898E+00
-4.2722816E-02,7.62570E+00
-4.2718208E-02,7.60617E+00
-4.2713600E-02,7.60617E+00
-4.2708992E-02,7.56711E+00
-4.2704384E-02,7.52805E+00
-4.2699776E-02,7.56711E+00
-4.2695168E-02,7.68430E+00
-4.2690560E-02,7.56711E+00
-4.2685952E-02,7.62570E+00
-4.2681344E-02,7.56711E+00
-4.2676736E-02,7.58664E+00
-4.2672128E-02,7.64523E+00
-4.2667520E-02,7.56711E+00
-4.2662912E-02,7.58664E+00
-4.2658304E-02,7.62570E+00
-4.2653696E-02,7.60617E+00
-4.2649088E-02,7.56711E+00
-4.2644480E-02,7.58664E+00
-4.2639872E-02,7.66477E+00
-4.2635264E-02,7.58664E+00
-4.2630656E-02,7.66477E+00
-4.2626048E-02,7.58664E+00
-4.2621440E-02,7.62570E+00
-4.2616832E-02,7.62570E+00
-4.2612224E-02,7.68430E+00
-4.2607616E-02,7.58664E+00
-4.2603008E-02,7.60617E+00
-4.2598400E-02,7.62570E+00
-4.2593792E-02,7.62570E+00
-4.2589184E-02,7.64523E+00
-4.2584576E-02,7.58664E+00
-4.2579968E-02,7.62570E+00
-4.2575360E-02,7.62570E+00
-4.2570752E-02,7.64523E+00
-4.2566144E-02,7.64523E+00
-4.2561536E-02,7.52805E+00
-4.2556928E-02,7.60617E+00
-4.2552320E-02,7.62570E+00
-4.2547712E-02,7.62570E+00
-4.2543104E-02,7.56711E+00
-4.2538496E-02,7.62570E+00
-4.2533888E-02,7.64523E+00
-4.2529280E-02,7.62570E+00
-4.2524672E-02,7.66477E+00
-4.2520064E-02,7.68430E+00
-4.2515456E-02,7.64523E+00
-4.2510848E-02,7.70383E+00
-4.2506240E-02,7.64523E+00
-4.2501632E-02,7.70383E+00
-4.2497024E-02,7.70383E+00
-4.2492416E-02,7.70383E+00
-4.2487808E-02,7.68430E+00
-4.2483200E-02,7.66477E+00
-4.2478592E-02,7.66477E+00
-4.2473984E-02,7.56711E+00
-4.2469376E-02,7.62570E+00
-4.2464768E-02,7.70383E+00
-4.2460160E-02,7.68430E+00
-4.2455552E-02,7.74289E+00
-4.2450944E-02,7.62570E+00
-4.2446336E-02,7.74289E+00
-4.2441728E-02,7.76242E+00
-4.2437120E-02,7.70383E+00
-4.2432512E-02,7.66477E+00
-4.2427904E-02,7.62570E+00
-4.2423296E-02,7.74289E+00
-4.2418688E-02,7.66477E+00
-4.2414080E-02,7.64523E+00
-4.2409472E-02,7.64523E+00
-4.2404864E-02,7.64523E+00
-4.2400256E-02,7.66477E+00
-4.2395648E-02,7.72336E+00
-4.2391040E-02,7.70383E+00
-4.2386432E-02,7.72336E+00
-4.2381824E-02,7.66477E+00
-4.2377216E-02,7.78195E+00
-4.2372608E-02,7.74289E+00
-4.2368000E-02,7.74289E+00
-4.2363392E-02,7.76242E+00
-4.2358784E-02,7.78195E+00
-4.2354176E-02,7.70383E+00
-4.2349568E-02,7.64523E+00
-4.2344960E-02,7.74289E+00
-4.2340352E-02,7.72336E+00
-4.2335744E-02,7.72336E+00
-4.2331136E-02,7.70383E+00
-4.2326528E-02,7.66477E+00
-4.2321920E-02,7.70383E+00
-4.2317312E-02,7.68430E+00
-4.2312704E-02,7.72336E+00
-4.2308096E-02,7.70383E+00
-4.2303488E-02,7.66477E+00
-4.2298880E-02,7.74289E+00
-4.2294272E-02,7.70383E+00
-4.2289664E-02,7.72336E+00
-4.2285056E-02,7.64523E+00
-4.2280448E-02,7.68430E+00
-4.2275840E-02,7.70383E+00
-4.2271232E-02,7.70383E+00
-4.2266624E-02,7.72336E+00
-4.2262016E-02,7.74289E+00
-4.2257408E-02,7.68430E+00
-4.2252800E-02,7.76242E+00
-4.2248192E-02,7.64523E+00
-4.2243584E-02,7.70383E+00
-4.2238976E-02,7.76242E+00
-4.2234368E-02,7.68430E+00
-4.2229760E-02,7.70383E+00
-4.2225152E-02,7.70383E+00
-4.2220544E-02,7.76242E+00
-4.2215936E-02,7.70383E+00
-4.2211328E-02,7.78195E+00
-4.2206720E-02,7.68430E+00
-4.2202112E-02,7.70383E+00
-4.2197504E-02,7.68430E+00
-4.2192896E-02,7.72336E+00
-4.2188288E-02,7.76242E+00
-4.2183680E-02,7.62570E+00
-4.2179072E-02,7.74289E+00
-4.2174464E-02,7.70383E+00
-4.2169856E-02,7.66477E+00
-4.2165248E-02,7.70383E+00
-4.2160640E-02,7.68430E+00
-4.2156032E-02,7.76242E+00
-4.2151424E-02,7.70383E+00
-4.2146816E-02,7.72336E+00
-4.2142208E-02,7.64523E+00
-4.2137600E-02,7.70383E+00
-4.2132992E-02,7.70383E+00
-4.2128384E-02,7.64523E+00
-4.2123776E-02,7.70383E+00
-4.2119168E-02,7.70383E+00
-4.2114560E-02,7.70383E+00
-4.2109952E-02,7.70383E+00
-4.2105344E-02,7.72336E+00
-4.2100736E-02,7.74289E+00
-4.2096128E-02,7.70383E+00
-4.2091520E-02,7.76242E+00
-4.2086912E-02,7.76242E+00
-4.2082304E-02,7.78195E+00
-4.2077696E-02,7.72336E+00
-4.2073088E-02,7.72336E+00
-4.2068480E-02,7.78195E+00
-4.2063872E-02,7.78195E+00
-4.2059264E-02,7.66477E+00
-4.2054656E-02,7.70383E+00
-4.2050048E-02,7.76242E+00
-4.2045440E-02,7.72336E+00
-4.2040832E-02,7.68430E+00
-4.2036224E-02,7.66477E+00
-4.2031616E-02,7.70383E+00
-4.2027008E-02,7.70383E+00
-4.2022400E-02,7.70383E+00
-4.2017792E-02,7.70383E+00
-4.2013184E-02,7.68430E+00
-4.2008576E-02,7.68430E+00
-4.2003968E-02,7.66477E+00
-4.1999360E-02,7.66477E+00
-4.1994752E-02,7.68430E+00
-4.1990144E-02,7.70383E+00
-4.1985536E-02,7.66477E+00
-4.1980928E-02,7.78195E+00
-4.1976320E-02,7.64523E+00
-4.1971712E-02,7.72336E+00
-4.1967104E-02,7.70383E+00
-4.1962496E-02,7.66477E+00
-4.1957888E-02,7.66477E+00
-4.1953280E-02,7.70383E+00
-4.1948672E-02,7.70383E+00
-4.1944064E-02,7.68430E+00
-4.1939456E-02,7.70383E+00
-4.1934848E-02,7.72336E+00
-4.1930240E-02,7.78195E+00
-4.1925632E-02,7.76242E+00
-4.1921024E-02,7.76242E+00
-4.1916416E-02,7.70383E+00
-4.1911808E-02,7.70383E+00
-4.1907200E-02,7.68430E+00
-4.1902592E-02,7.68430E+00
-4.1897984E-02,7.64523E+00
-4.1893376E-02,7.70383E+00
-4.1888768E-02,7.68430E+00
-4.1884160E-02,7.72336E+00
-4.1879552E-02,7.68430E+00
-4.1874944E-02,7.66477E+00
-4.1870336E-02,7.70383E+00
-4.1865728E-02,7.66477E+00
-4.1861120E-02,7.64523E+00
-4.1856512E-02,7.66477E+00
-4.1851904E-02,7.68430E+00
-4.1847296E-02,7.64523E+00
-4.1842688E-02,7.68430E+00
-4.1838080E-02,7.66477E+00
-4.1833472E-02,7.64523E+00
-4.1828864E-02,7.64523E+00
-4.1824256E-02,7.68430E+00
-4.1819648E-02,7.66477E+00
-4.1815040E-02,7.64523E+00
-4.1810432E-02,7.70383E+00
-4.1805824E-02,7.68430E+00
-4.1801216E-02,7.68430E+00
-4.1796608E-02,7.68430E+00
-4.1792000E-02,7.68430E+00
-4.1787392E-02,7.64523E+00
-4.1782784E-02,7.68430E+00
-4.1778176E-02,7.68430E+00
-4.1773568E-02,7.60617E+00
-4.1768960E-02,7.64523E+00
-4.1764352E-02,7.70383E+00
-4.1759744E-02,7.66477E+00
-4.1755136E-02,7.68430E+00
-4.1750528E-02,7.70383E+00
-4.1745920E-02,7.76242E+00
-4.1741312E-02,7.62570E+00
-4.1736704E-02,7.68430E+00
-4.1732096E-02,7.68430E+00
-4.1727488E-02,7.68430E+00
-4.1722880E-02,7.62570E+00
-4.1718272E-02,7.70383E+00
-4.1713664E-02,7.66477E+00
-4.1709056E-02,7.66477E+00
-4.1704448E-02,7.66477E+00
-4.1699840E-02,7.62570E+00
-4.1695232E-02,7.70383E+00
-4.1690624E-02,7.70383E+00
-4.1686016E-02,7.60617E+00
-4.1681408E-02,7.60617E+00
-4.1676800E-02,7.70383E+00
-4.1672192E-02,7.62570E+00
-4.1667584E-02,7.68430E+00
-4.1662976E-02,7.64523E+00
-4.1658368E-02,7.60617E+00
-4.1653760E-02,7.66477E+00
-4.1649152E-02,7.62570E+00
-4.1644544E-02,7.62570E+00
-4.1639936E-02,7.60617E+00
-4.1635328E-02,7.64523E+00
-4.1630720E-02,7.64523E+00
-4.1626112E-02,7.62570E+00
-4.1621504E-02,7.56711E+00
-4.1616896E-02,7.62570E+00
-4.1612288E-02,7.58664E+00
-4.1607680E-02,7.66477E+00
-4.1603072E-02,7.62570E+00
-4.1598464E-02,7.58664E+00
-4.1593856E-02,7.62570E+00
-4.1589248E-02,7.58664E+00
-4.1584640E-02,7.58664E+00
-4.1580032E-02,7.56711E+00
-4.1575424E-02,7.64523E+00
-4.1570816E-02,7.64523E+00
-4.1566208E-02,7.64523E+00
-4.1561600E-02,7.56711E+00
-4.1556992E-02,7.66477E+00
-4.1552384E-02,7.72336E+00
-4.1547776E-02,7.64523E+00
-4.1543168E-02,7.64523E+00
-4.1538560E-02,7.60617E+00
-4.1533952E-02,7.62570E+00
-4.1529344E-02,7.52805E+00
-4.1524736E-02,7.58664E+00
-4.1520128E-02,7.54758E+00
-4.1515520E-02,7.62570E+00
-4.1510912E-02,7.52805E+00
-4.1506304E-02,7.56711E+00
-4.1501696E-02,7.60617E+00
-4.1497088E-02,7.54758E+00
-4.1492480E-02,7.58664E+00
-4.1487872E-02,7.54758E+00
-4.1483264E-02,7.56711E+00
-4.1478656E-02,7.52805E+00
-4.1474048E-02,7.64523E+00
-4.1469440E-02,7.60617E+00
-4.1464832E-02,7.60617E+00
-4.1460224E-02,7.62570E+00
-4.1455616E-02,7.56711E+00
-4.1451008E-02,7.60617E+00
-4.1446400E-02,7.66477E+00
-4.1441792E-02,7.62570E+00
-4.1437184E-02,7.54758E+00
-4.1432576E-02,7.56711E+00
-4.1427968E-02,7.48898E+00
-4.1423360E-02,7.60617E+00
-4.1418752E-02,7.50852E+00
-4.1414144E-02,7.62570E+00
-4.1409536E-02,7.54758E+00
-4.1404928E-02,7.52805E+00
-4.1400320E-02,7.62570E+00
-4.1395712E-02,7.58664E+00
-4.1391104E-02,7.58664E+00
-4.1386496E-02,7.54758E+00
-4.1381888E-02,7.56711E+00
-4.1377280E-02,7.56711E+00
-4.1372672E-02,7.52805E+00
-4.1368064E-02,7.56711E+00
-4.1363456E-02,7.52805E+00
-4.1358848E-02,7.56711E+00
-4.1354240E-02,7.52805E+00
-4.1349632E-02,7.48898E+00
-4.1345024E-02,7.56711E+00
-4.1340416E-02,7.60617E+00
-4.1335808E-02,7.58664E+00
-4.1331200E-02,7.52805E+00
-4.1326592E-02,7.56711E+00
-4.1321984E-02,7.58664E+00
-4.1317376E-02,7.56711E+00
-4.1312768E-02,7.56711E+00
-4.1308160E-02,7.48898E+00
-4.1303552E-02,7.56711E+00
-4.1298944E-02,7.56711E+00
-4.1294336E-02,7.56711E+00
-4.1289728E-02,7.54758E+00
-4.1285120E-02,7.48898E+00
-4.1280512E-02,7.50852E+00
-4.1275904E-02,7.54758E+00
-4.1271296E-02,7.56711E+00
-4.1266688E-02,7.52805E+00
-4.1262080E-02,7.56711E+00
-4.1257472E-02,7.58664E+00
-4.1252864E-02,7.60617E+00
-4.1248256E-02,7.54758E+00
-4.1243648E-02,7.56711E+00
-4.1239040E-02,7.56711E+00
-4.1234432E-02,7.50852E+00
-4.1229824E-02,7.56711E+00
-4.1225216E-02,7.48898E+00
-4.1220608E-02,7.50852E+00
-4.1216000E-02,7.50852E+00
-4.1211392E-02,7.48898E+00
-4.1206784E-02,7.50852E+00
-4.1202176E-02,7.56711E+00
-4.1197568E-02,7.54758E+00
-4.1192960E-02,7.50852E+00
-4.1188352E-02,7.48898E+00
-4.1183744E-02,7.54758E+00
-4.1179136E-02,7.52805E+00
-4.1174528E-02,7.52805E+00
-4.1169920E-02,7.48898E+00
-4.1165312E-02,7.54758E+00
-4.1160704E-02,7.52805E+00
-4.1156096E-02,7.54758E+00
-4.1151488E-02,7.46945E+00
-4.1146880E-02,7.54758E+00
-4.1142272E-02,7.56711E+00
-4.1137664E-02,7.52805E+00
-4.1133056E-02,7.50852E+00
-4.1128448E-02,7.52805E+00
-4.1123840E-02,7.44992E+00
-4.1119232E-02,7.48898E+00
-4.1114624E-02,7.54758E+00
-4.1110016E-02,7.54758E+00
-4.1105408E-02,7.50852E+00
-4.1100800E-02,7.52805E+00
-4.1096192E-02,7.46945E+00
-4.1091584E-02,7.54758E+00
-4.1086976E-02,7.48898E+00
-4.1082368E-02,7.50852E+00
-4.1077760E-02,7.56711E+00
-4.1073152E-02,7.58664E+00
-4.1068544E-02,7.54758E+00
-4.1063936E-02,7.44992E+00
-4.1059328E-02,7.56711E+00
-4.1054720E-02,7.56711E+00
-4.1050112E-02,7.56711E+00
-4.1045504E-02,7.52805E+00
-4.1040896E-02,7.52805E+00
-4.1036288E-02,7.46945E+00
-4.1031680E-02,7.60617E+00
-4.1027072E-02,7.56711E+00
-4.1022464E-02,7.54758E+00
-4.1017856E-02,7.48898E+00
-4.1013248E-02,7.50852E+00
-4.1008640E-02,7.52805E+00
-4.1004032E-02,7.48898E+00
-4.0999424E-02,7.44992E+00
-4.0994816E-02,7.50852E+00
-4.0990208E-02,7.48898E+00
-4.0985600E-02,7.50852E+00
-4.0980992E-02,7.54758E+00
-4.0976384E-02,7.54758E+00
-4.0971776E-02,7.52805E+00
-4.0967168E-02,7.58664E+00
-4.0962560E-02,7.58664E+00
-4.0957952E-02,7.60617E+00
-4.0953344E-02,7.60617E+00
-4.0948736E-02,7.62570E+00
-4.0944128E-02,7.50852E+00
-4.0939520E-02,7.54758E+00
-4.0934912E-02,7.54758E+00
-4.0930304E-02,7.48898E+00
-4.0925696E-02,7.60617E+00
-4.0921088E-02,7.56711E+00
-4.0916480E-02,7.58664E+00
-4.0911872E-02,7.54758E+00
-4.0907264E-02,7.56711E+00
-4.0902656E-02,7.60617E+00
-4.0898048E-02,7.62570E+00
-4.0893440E-02,7.50852E+00
-4.0888832E-02,7.50852E+00
-4.0884224E-02,7.50852E+00
-4.0879616E-02,7.56711E+00
-4.0875008E-02,7.50852E+00
-4.0870400E-02,7.56711E+00
-4.0865792E-02,7.60617E+00
-4.0861184E-02,7.54758E+00
-4.0856576E-02,7.56711E+00
-4.0851968E-02,7.54758E+00
-4.0847360E-02,7.62570E+00
-4.0842752E-02,7.62570E+00
-4.0838144E-02,7.56711E+00
-4.0833536E-02,7.58664E+00
-4.0828928E-02,7.50852E+00
-4.0824320E-02,7.56711E+00
-4.0819712E-02,7.60617E+00
-4.0815104E-02,7.52805E+00
-4.0810496E-02,7.50852E+00
-4.0805888E-02,7.50852E+00
-4.0801280E-02,7.60617E+00
-4.0796672E-02,7.60617E+00
-4.0792064E-02,7.56711E+00
-4.0787456E-02,7.62570E+00
-4.0782848E-02,7.58664E+00
-4.0778240E-02,7.66477E+00
-4.0773632E-02,7.52805E+00
-4.0769024E-02,7.50852E+00
-4.0764416E-02,7.58664E+00
-4.0759808E-02,7.58664E+00
-4.0755200E-02,7.58664E+00
-4.0750592E-02,7.58664E+00
-4.0745984E-02,7.62570E+00
-4.0741376E-02,7.52805E+00
-4.0736768E-02,7.64523E+00
-4.0732160E-02,7.60617E+00
-4.0727552E-02,7.56711E+00
-4.0722944E-02,7.66477E+00
-4.0718336E-02,7.54758E+00
-4.0713728E-02,7.58664E+00
-4.0709120E-02,7.52805E+00
-4.0704512E-02,7.66477E+00
-4.0699904E-02,7.62570E+00
-4.0695296E-02,7.60617E+00
-4.0690688E-02,7.66477E+00
-4.0686080E-02,7.58664E+00
-4.0681472E-02,7.68430E+00
-4.0676864E-02,7.56711E+00
-4.0672256E-02,7.60617E+00
-4.0667648E-02,7.64523E+00
-4.0663040E-02,7.64523E+00
-4.0658432E-02,7.58664E+00
-4.0653824E-02,7.58664E+00
-4.0649216E-02,7.62570E+00
-4.0644608E-02,7.56711E+00
-4.0640000E-02,7.62570E+00
-4.0635392E-02,7.58664E+00
-4.0630784E-02,7.62570E+00
-4.0626176E-02,7.60617E+00
-4.0621568E-02,7.56711E+00
-4.0616960E-02,7.56711E+00
-4.0612352E-02,7.60617E+00
-4.0607744E-02,7.64523E+00
-4.0603136E-02,7.62570E+00
-4.0598528E-02,7.68430E+00
-4.0593920E-02,7.60617E+00
-4.0589312E-02,7.60617E+00
-4.0584704E-02,7.70383E+00
-4.0580096E-02,7.60617E+00
-4.0575488E-02,7.66477E+00
-4.0570880E-02,7.58664E+00
-4.0566272E-02,7.60617E+00
-4.0561664E-02,7.64523E+00
-4.0557056E-02,7.68430E+00
-4.0552448E-02,7.70383E+00
-4.0547840E-02,7.68430E+00
-4.0543232E-02,7.64523E+00
-4.0538624E-02,7.62570E+00
-4.0534016E-02,7.64523E+00
-4.0529408E-02,7.62570E+00
-4.0524800E-02,7.64523E+00
-4.0520192E-02,7.70383E+00
-4.0515584E-02,7.62570E+00
-4.0510976E-02,7.68430E+00
-4.0506368E-02,7.62570E+00
-4.0501760E-02,7.62570E+00
-4.0497152E-02,7.66477E+00
-4.0492544E-02,7.64523E+00
-4.0487936E-02,7.66477E+00
-4.0483328E-02,7.66477E+00
-4.0478720E-02,7.64523E+00
-4.0474112E-02,7.62570E+00
-4.0469504E-02,7.68430E+00
-4.0464896E-02,7.62570E+00
-4.0460288E-02,7.66477E+00
-4.0455680E-02,7.66477E+00
-4.0451072E-02,7.68430E+00
-4.0446464E-02,7.64523E+00
-4.0441856E-02,7.72336E+00
-4.0437248E-02,7.64523E+00
-4.0432640E-02,7.72336E+00
-4.0428032E-02,7.66477E+00
-4.0423424E-02,7.70383E+00
-4.0418816E-02,7.64523E+00
-4.0414208E-02,7.62570E+00
-4.0409600E-02,7.64523E+00
-4.0404992E-02,7.64523E+00
-4.0400384E-02,7.68430E+00
-4.0395776E-02,7.68430E+00
-4.0391168E-02,7.64523E+00
-4.0386560E-02,7.66477E+00
-4.0381952E-02,7.66477E+00
-4.0377344E-02,7.64523E+00
-4.0372736E-02,7.66477E+00
-4.0368128E-02,7.62570E+00
-4.0363520E-02,7.70383E+00
-4.0358912E-02,7.68430E+00
-4.0354304E-02,7.72336E+00
-4.0349696E-02,7.64523E+00
-4.0345088E-02,7.68430E+00
-4.0340480E-02,7.70383E+00
-4.0335872E-02,7.64523E+00
-4.0331264E-02,7.68430E+00
-4.0326656E-02,7.68430E+00
-4.0322048E-02,7.76242E+00
-4.0317440E-02,7.70383E+00
-4.0312832E-02,7.70383E+00
-4.0308224E-02,7.66477E+00
-4.0303616E-02,7.68430E+00
-4.0299008E-02,7.70383E+00
-4.0294400E-02,7.70383E+00
-4.0289792E-02,7.78195E+00
-4.0285184E-02,7.72336E+00
-4.0280576E-02,7.68430E+00
-4.0275968E-02,7.70383E+00
-4.0271360E-02,7.76242E+00
-4.0266752E-02,7.64523E+00
-4.0262144E-02,7.76242E+00
-4.0257536E-02,7.70383E+00
-4.0252928E-02,7.76242E+00
-4.0248320E-02,7.64523E+00
-4.0243712E-02,7.76242E+00
-4.0239104E-02,7.74289E+00
-4.0234496E-02,7.76242E+00
-4.0229888E-02,7.70383E+00
-4.0225280E-02,7.68430E+00
-4.0220672E-02,7.78195E+00
-4.0216064E-02,7.76242E+00
-4.0211456E-02,7.70383E+00
-4.0206848E-02,7.70383E+00
-4.0202240E-02,7.72336E+00
-4.0197632E-02,7.76242E+00
-4.0193024E-02,7.72336E+00
-4.0188416E-02,7.78195E+00
-4.0183808E-02,7.72336E+00
-4.0179200E-02,7.72336E+00
-4.0174592E-02,7.70383E+00
-4.0169984E-02,7.72336E+00
-4.0165376E-02,7.72336E+00
-4.0160768E-02,7.68430E+00
-4.0156160E-02,7.68430E+00
-4.0151552E-02,7.72336E+00
-4.0146944E-02,7.78195E+00
-4.0142336E-02,7.76242E+00
-4.0137728E-02,7.76242E+00
-4.0133120E-02,7.72336E+00
-4.0128512E-02,7.70383E+00
-4.0123904E-02,7.68430E+00
-4.0119296E-02,7.68430E+00
-4.0114688E-02,7.74289E+00
-4.0110080E-02,7.74289E+00
-4.0105472E-02,7.72336E+00
-4.0100864E-02,7.76242E+00
-4.0096256E-02,7.70383E+00
-4.0091648E-02,7.78195E+00
-4.0087040E-02,7.76242E+00
-4.0082432E-02,7.72336E+00
-4.0077824E-02,7.68430E+00
-4.0073216E-02,7.78195E+00
-4.0068608E-02,7.70383E+00
-4.0064000E-02,7.70383E+00
-4.0059392E-02,7.66477E+00
-4.0054784E-02,7.80148E+00
-4.0050176E-02,7.78195E+00
-4.0045568E-02,7.76242E+00
-4.0040960E-02,7.74289E+00
-4.0036352E-02,7.78195E+00
-4.0031744E-02,7.70383E+00
-4.0027136E-02,7.70383E+00
-4.0022528E-02,7.78195E+00
-4.0017920E-02,7.76242E+00
-4.0013312E-02,7.72336E+00
-4.0008704E-02,7.78195E+00
-4.0004096E-02,7.74289E+00
-3.9999488E-02,7.78195E+00
-3.9994880E-02,7.76242E+00
-3.9990272E-02,7.72336E+00
-3.9985664E-02,7.68430E+00
-3.9981056E-02,7.72336E+00
-3.9976448E-02,7.70383E+00
-3.9971840E-02,7.76242E+00
-3.9967232E-02,7.74289E+00
-3.9962624E-02,7.74289E+00
-3.9958016E-02,7.66477E+00
-3.9953408E-02,7.70383E+00
-3.9948800E-02,7.66477E+00
-3.9944192E-02,7.66477E+00
-3.9939584E-02,7.76242E+00
-3.9934976E-02,7.74289E+00
-3.9930368E-02,7.70383E+00
-3.9925760E-02,7.70383E+00
-3.9921152E-02,7.62570E+00
-3.9916544E-02,7.70383E+00
-3.9911936E-02,7.74289E+00
-3.9907328E-02,7.62570E+00
-3.9902720E-02,7.70383E+00
-3.9898112E-02,7.72336E+00
-3.9893504E-02,7.64523E+00
-3.9888896E-02,7.68430E+00
-3.9884288E-02,7.76242E+00
-3.9879680E-02,7.66477E+00
-3.9875072E-02,7.68430E+00
-3.9870464E-02,7.74289E+00
-3.9865856E-02,7.70383E+00
-3.9861248E-02,7.72336E+00
-3.9856640E-02,7.70383E+00
-3.9852032E-02,7.66477E+00
-3.9847424E-02,7.68430E+00
-3.9842816E-02,7.70383E+00
-3.9838208E-02,7.64523E+00
-3.9833600E-02,7.72336E+00
-3.9828992E-02,7.62570E+00
-3.9824384E-02,7.66477E+00
-3.9819776E-02,7.64523E+00
-3.9815168E-02,7.74289E+00
-3.9810560E-02,7.70383E+00
-3.9805952E-02,7.72336E+00
-3.9801344E-02,7.68430E+00
-3.9796736E-02,7.74289E+00
-3.9792128E-02,7.68430E+00
-3.9787520E-02,7.64523E+00
-3.9782912E-02,7.70383E+00
-3.9778304E-02,7.72336E+00
-3.9773696E-02,7.70383E+00
-3.9769088E-02,7.64523E+00
-3.9764480E-02,7.68430E+00
-3.9759872E-02,7.68430E+00
-3.9755264E-02,7.68430E+00
-3.9750656E-02,7.64523E+00
-3.9746048E-02,7.70383E+00
-3.9741440E-02,7.60617E+00
-3.9736832E-02,7.66477E+00
-3.9732224E-02,7.62570E+00
-3.9727616E-02,7.68430E+00
-3.9723008E-02,7.66477E+00
-3.9718400E-02,7.66477E+00
-3.9713792E-02,7.64523E+00
-3.9709184E-02,7.66477E+00
-3.9704576E-02,7.70383E+00
-3.9699968E-02,7.74289E+00
-3.9695360E-02,7.66477E+00
-3.9690752E-02,7.64523E+00
-3.9686144E-02,7.66477E+00
-3.9681536E-02,7.60617E+00
-3.9676928E-02,7.70383E+00
-3.9672320E-02,7.66477E+00
-3.9667712E-02,7.70383E+00
-3.9663104E-02,7.64523E+00
-3.9658496E-02,7.64523E+00
-3.9653888E-02,7.68430E+00
-3.9649280E-02,7.58664E+00
-3.9644672E-02,7.68430E+00
-3.9640064E-02,7.64523E+00
-3.9635456E-02,7.66477E+00
-3.9630848E-02,7.72336E+00
-3.9626240E-02,7.56711E+00
-3.9621632E-02,7.60617E+00
-3.9617024E-02,7.64523E+00
-3.9612416E-02,7.68430E+00
-3.9607808E-02,7.62570E+00
-3.9603200E-02,7.66477E+00
-3.9598592E-02,7.64523E+00
-3.9593984E-02,7.64523E+00
-3.9589376E-02,7.62570E+00
-3.9584768E-02,7.62570E+00
-3.9580160E-02,7.64523E+00
-3.9575552E-02,7.66477E+00
-3.9570944E-02,7.58664E+00
-3.9566336E-02,7.62570E+00
-3.9561728E-02,7.64523E+00
-3.9557120E-02,7.66477E+00
-3.9552512E-02,7.62570E+00
-3.9547904E-02,7.62570E+00
-3.9543296E-02,7.64523E+00
-3.9538688E-02,7.58664E+00
-3.9534080E-02,7.64523E+00
-3.9529472E-02,7.56711E+00
-3.9524864E-02,7.52805E+00
