in s,C1 in V,C2 in V
-1.59391264E-01,1.81055E+00,-9.08203E-01
-1.59390336E-01,1.81055E+00,-8.10547E-01
-1.59389408E-01,1.81055E+00,-8.88672E-01
-1.59388480E-01,1.84961E+00,-8.49609E-01
-1.59387552E-01,1.79102E+00,-8.69141E-01
-1.59386624E-01,1.83008E+00,-8.10547E-01
-1.59385696E-01,1.84961E+00,-8.30078E-01
-1.59384768E-01,1.81055E+00,-8.10547E-01
-1.59383840E-01,1.83008E+00,-7.71484E-01
-1.59382912E-01,1.92773E+00,-7.32422E-01
-1.59381984E-01,1.83008E+00,-7.51953E-01
-1.59381056E-01,1.84961E+00,-7.32422E-01
-1.59380128E-01,1.84961E+00,-8.30078E-01
-1.59379200E-01,1.77148E+00,-7.91016E-01
-1.59378272E-01,1.83008E+00,-7.71484E-01
-1.59377344E-01,1.86914E+00,-7.71484E-01
-1.59376416E-01,1.83008E+00,-7.71484E-01
-1.59375488E-01,1.79102E+00,-7.51953E-01
-1.59374560E-01,1.86914E+00,-7.12891E-01
-1.59373632E-01,1.77148E+00,-7.12891E-01
-1.59372704E-01,1.83008E+00,-7.32422E-01
-1.59371776E-01,1.83008E+00,-7.51953E-01
-1.59370848E-01,1.81055E+00,-7.32422E-01
-1.59369920E-01,1.84961E+00,-7.32422E-01
-1.59368992E-01,1.83008E+00,-6.93359E-01
-1.59368064E-01,1.83008E+00,-7.51953E-01
-1.59367136E-01,1.81055E+00,-7.32422E-01
-1.59366208E-01,1.79102E+00,-6.15234E-01
-1.59365280E-01,1.71289E+00,-6.73828E-01
-1.59364352E-01,1.81055E+00,-6.93359E-01
-1.59363424E-01,1.83008E+00,-6.54297E-01
-1.59362496E-01,1.79102E+00,-6.93359E-01
-1.59361568E-01,1.79102E+00,-6.54297E-01
-1.59360640E-01,1.83008E+00,-6.54297E-01
-1.59359712E-01,1.83008E+00,-6.34766E-01
-1.59358784E-01,1.83008E+00,-6.15234E-01
-1.59357856E-01,1.79102E+00,-6.54297E-01
-1.59356928E-01,1.81055E+00,-5.95703E-01
-1.59356000E-01,1.77148E+00,-6.34766E-01
-1.59355072E-01,1.79102E+00,-6.34766E-01
-1.59354144E-01,1.79102E+00,-5.76172E-01
-1.59353216E-01,1.77148E+00,-6.54297E-01
-1.59352288E-01,1.84961E+00,-5.76172E-01
-1.59351360E-01,1.73242E+00,-5.76172E-01
-1.59350432E-01,1.79102E+00,-5.76172E-01
-1.59349504E-01,1.79102E+00,-5.37109E-01
-1.59348576E-01,1.84961E+00,-5.56641E-01
-1.59347648E-01,1.83008E+00,-5.56641E-01
-1.59346720E-01,1.81055E+00,-5.17578E-01
-1.59345792E-01,1.83008E+00,-5.17578E-01
-1.59344864E-01,1.83008E+00,-4.19922E-01
-1.59343936E-01,1.79102E+00,-5.56641E-01
-1.59343008E-01,1.77148E+00,-5.56641E-01
-1.59342080E-01,1.77148E+00,-4.98047E-01
-1.59341152E-01,1.83008E+00,-5.17578E-01
-1.59340224E-01,1.83008E+00,-4.98047E-01
-1.59339296E-01,1.77148E+00,-4.58984E-01
-1.59338368E-01,1.75195E+00,-4.58984E-01
-1.59337440E-01,1.81055E+00,-4.78516E-01
-1.59336512E-01,1.79102E+00,-4.39453E-01
-1.59335584E-01,1.79102E+00,-4.98047E-01
-1.59334656E-01,1.81055E+00,-4.00391E-01
-1.59333728E-01,1.77148E+00,-5.17578E-01
-1.59332800E-01,1.79102E+00,-4.19922E-01
-1.59331872E-01,1.83008E+00,-5.17578E-01
-1.59330944E-01,1.88867E+00,-4.19922E-01
-1.59330016E-01,1.77148E+00,-3.80859E-01
-1.59329088E-01,1.81055E+00,-4.00391E-01
-1.59328160E-01,1.79102E+00,-4.19922E-01
-1.59327232E-01,1.71289E+00,-3.61328E-01
-1.59326304E-01,1.83008E+00,-4.19922E-01
-1.59325376E-01,1.84961E+00,-3.41797E-01
-1.59324448E-01,1.79102E+00,-4.19922E-01
-1.59323520E-01,1.83008E+00,-3.61328E-01
-1.59322592E-01,1.81055E+00,-4.00391E-01
-1.59321664E-01,1.81055E+00,-4.00391E-01
-1.59320736E-01,1.83008E+00,-3.61328E-01
-1.59319808E-01,1.81055E+00,-3.61328E-01
-1.59318880E-01,1.77148E+00,-3.22266E-01
-1.59317952E-01,1.73242E+00,-4.19922E-01
-1.59317024E-01,1.81055E+00,-3.80859E-01
-1.59316096E-01,1.81055E+00,-3.41797E-01
-1.59315168E-01,1.81055E+00,-3.61328E-01
-1.59314240E-01,1.79102E+00,-3.22266E-01
-1.59313312E-01,1.83008E+00,-3.02734E-01
-1.59312384E-01,1.83008E+00,-2.83203E-01
-1.59311456E-01,1.83008E+00,-3.02734E-01
-1.59310528E-01,1.88867E+00,-2.63672E-01
-1.59309600E-01,1.79102E+00,-2.44141E-01
-1.59308672E-01,1.81055E+00,-2.83203E-01
-1.59307744E-01,1.83008E+00,-2.83203E-01
-1.59306816E-01,1.83008E+00,-2.24609E-01
-1.59305888E-01,1.81055E+00,-2.44141E-01
-1.59304960E-01,1.88867E+00,-3.02734E-01
-1.59304032E-01,1.86914E+00,-2.05078E-01
-1.59303104E-01,1.84961E+00,-2.24609E-01
-1.59302176E-01,1.88867E+00,-2.24609E-01
-1.59301248E-01,1.84961E+00,-2.24609E-01
-1.59300320E-01,1.83008E+00,-2.83203E-01
-1.59299392E-01,1.90820E+00,-2.24609E-01
-1.59298464E-01,1.79102E+00,-2.24609E-01
-1.59297536E-01,1.86914E+00,-2.63672E-01
-1.59296608E-01,1.84961E+00,-2.05078E-01
-1.59295680E-01,1.84961E+00,-1.85547E-01
-1.59294752E-01,1.90820E+00,-1.85547E-01
-1.59293824E-01,1.90820E+00,-1.46484E-01
-1.59292896E-01,1.86914E+00,-1.66016E-01
-1.59291968E-01,1.86914E+00,-1.46484E-01
-1.59291040E-01,1.92773E+00,-1.85547E-01
-1.59290112E-01,1.98633E+00,-1.26953E-01
-1.59289184E-01,1.96680E+00,-8.78906E-02
-1.59288256E-01,1.90820E+00,-4.88281E-02
-1.59287328E-01,1.90820E+00,-9.76562E-03
-1.59286400E-01,1.88867E+00,-1.26953E-01
-1.59285472E-01,1.92773E+00,-1.26953E-01
-1.59284544E-01,1.90820E+00,-1.26953E-01
-1.59283616E-01,1.98633E+00,-1.26953E-01
-1.59282688E-01,1.86914E+00,-1.46484E-01
-1.59281760E-01,1.86914E+00,-6.83594E-02
-1.59280832E-01,1.90820E+00,-6.83594E-02
-1.59279904E-01,1.88867E+00,-6.83594E-02
-1.59278976E-01,1.88867E+00,-6.83594E-02
-1.59278048E-01,1.92773E+00,-1.07422E-01
-1.59277120E-01,1.94727E+00,-8.78906E-02
-1.59276192E-01,1.92773E+00,-1.26953E-01
-1.59275264E-01,1.92773E+00,4.88281E-02
-1.59274336E-01,1.86914E+00,-8.78906E-02
-1.59273408E-01,1.98633E+00,4.88281E-02
-1.59272480E-01,2.00586E+00,9.76562E-03
-1.59271552E-01,1.94727E+00,-8.78906E-02
-1.59270624E-01,1.96680E+00,2.92969E-02
-1.59269696E-01,1.98633E+00,-6.83594E-02
-1.59268768E-01,1.98633E+00,-4.88281E-02
-1.59267840E-01,1.94727E+00,4.88281E-02
-1.59266912E-01,2.00586E+00,-9.76562E-03
-1.59265984E-01,1.98633E+00,6.83594E-02
-1.59265056E-01,1.96680E+00,4.88281E-02
-1.59264128E-01,1.98633E+00,9.76562E-03
-1.59263200E-01,2.06445E+00,2.92969E-02
-1.59262272E-01,2.00586E+00,-9.76562E-03
-1.59261344E-01,2.02539E+00,4.88281E-02
-1.59260416E-01,1.98633E+00,6.83594E-02
-1.59259488E-01,2.04492E+00,4.88281E-02
-1.59258560E-01,1.98633E+00,4.88281E-02
-1.59257632E-01,1.98633E+00,4.88281E-02
-1.59256704E-01,2.00586E+00,9.76562E-03
-1.59255776E-01,2.00586E+00,8.78906E-02
-1.59254848E-01,1.98633E+00,4.88281E-02
-1.59253920E-01,2.04492E+00,6.83594E-02
-1.59252992E-01,1.96680E+00,1.26953E-01
-1.59252064E-01,2.04492E+00,1.26953E-01
-1.59251136E-01,2.14258E+00,1.46484E-01
-1.59250208E-01,2.10352E+00,6.83594E-02
-1.59249280E-01,2.00586E+00,8.78906E-02
-1.59248352E-01,2.06445E+00,1.26953E-01
-1.59247424E-01,2.08398E+00,6.83594E-02
-1.59246496E-01,2.06445E+00,1.46484E-01
-1.59245568E-01,2.08398E+00,1.85547E-01
-1.59244640E-01,2.08398E+00,1.66016E-01
-1.59243712E-01,2.18164E+00,1.46484E-01
-1.59242784E-01,2.06445E+00,1.46484E-01
-1.59241856E-01,2.04492E+00,8.78906E-02
-1.59240928E-01,2.08398E+00,1.85547E-01
-1.59240000E-01,2.06445E+00,6.83594E-02
-1.59239072E-01,2.00586E+00,2.05078E-01
-1.59238144E-01,2.10352E+00,1.85547E-01
-1.59237216E-01,2.10352E+00,2.44141E-01
-1.59236288E-01,2.12305E+00,2.05078E-01
-1.59235360E-01,2.10352E+00,1.26953E-01
-1.59234432E-01,2.06445E+00,1.66016E-01
-1.59233504E-01,2.18164E+00,2.05078E-01
-1.59232576E-01,2.04492E+00,1.85547E-01
-1.59231648E-01,2.10352E+00,1.66016E-01
-1.59230720E-01,2.06445E+00,2.05078E-01
-1.59229792E-01,2.12305E+00,2.24609E-01
-1.59228864E-01,2.06445E+00,1.66016E-01
-1.59227936E-01,2.10352E+00,2.24609E-01
-1.59227008E-01,2.10352E+00,2.83203E-01
-1.59226080E-01,2.10352E+00,2.24609E-01
-1.59225152E-01,2.12305E+00,2.44141E-01
-1.59224224E-01,2.06445E+00,1.66016E-01
-1.59223296E-01,2.06445E+00,2.24609E-01
-1.59222368E-01,2.10352E+00,2.05078E-01
-1.59221440E-01,2.12305E+00,1.46484E-01
-1.59220512E-01,2.10352E+00,2.24609E-01
-1.59219584E-01,2.08398E+00,2.44141E-01
-1.59218656E-01,2.06445E+00,1.85547E-01
-1.59217728E-01,2.14258E+00,2.83203E-01
-1.59216800E-01,2.12305E+00,2.44141E-01
-1.59215872E-01,2.08398E+00,2.24609E-01
-1.59214944E-01,2.12305E+00,3.22266E-01
-1.59214016E-01,2.12305E+00,2.24609E-01
-1.59213088E-01,2.20117E+00,2.44141E-01
-1.59212160E-01,2.16211E+00,2.83203E-01
-1.59211232E-01,2.14258E+00,2.63672E-01
-1.59210304E-01,2.18164E+00,2.83203E-01
-1.59209376E-01,2.14258E+00,3.02734E-01
-1.59208448E-01,2.16211E+00,2.83203E-01
-1.59207520E-01,2.16211E+00,2.83203E-01
-1.59206592E-01,2.22070E+00,3.61328E-01
-1.59205664E-01,2.18164E+00,3.41797E-01
