in s,C2 in V
-1.04205840E+00,3.80859E-01
-1.04204916E+00,3.80859E-01
-1.04203992E+00,3.80859E-01
-1.04203068E+00,4.19922E-01
-1.04202144E+00,3.61328E-01
-1.04201220E+00,4.78516E-01
-1.04200296E+00,5.56641E-01
-1.04199372E+00,4.58984E-01
-1.04198448E+00,4.98047E-01
-1.04197524E+00,4.78516E-01
-1.04196600E+00,5.76172E-01
-1.04195676E+00,5.37109E-01
-1.04194752E+00,5.17578E-01
-1.04193828E+00,5.76172E-01
-1.04192904E+00,6.54297E-01
-1.04191980E+00,5.95703E-01
-1.04191056E+00,6.93359E-01
-1.04190132E+00,7.12891E-01
-1.04189208E+00,6.54297E-01
-1.04188284E+00,6.15234E-01
-1.04187360E+00,6.15234E-01
-1.04186436E+00,6.93359E-01
-1.04185512E+00,6.54297E-01
-1.04184588E+00,7.12891E-01
-1.04183664E+00,7.32422E-01
-1.04182740E+00,6.34766E-01
-1.04181816E+00,7.51953E-01
-1.04180892E+00,6.73828E-01
-1.04179968E+00,7.12891E-01
-1.04179044E+00,7.12891E-01
-1.04178120E+00,7.12891E-01
-1.04177196E+00,6.93359E-01
-1.04176272E+00,6.93359E-01
-1.04175348E+00,7.12891E-01
-1.04174424E+00,7.32422E-01
-1.04173500E+00,6.73828E-01
-1.04172576E+00,7.12891E-01
-1.04171652E+00,6.54297E-01
-1.04170728E+00,6.54297E-01
-1.04169804E+00,6.54297E-01
-1.04168880E+00,7.32422E-01
-1.04167956E+00,6.15234E-01
-1.04167032E+00,7.32422E-01
-1.04166108E+00,6.34766E-01
-1.04165184E+00,7.12891E-01
-1.04164260E+00,6.73828E-01
-1.04163336E+00,5.76172E-01
-1.04162412E+00,6.73828E-01
-1.04161488E+00,5.95703E-01
-1.04160564E+00,5.76172E-01
-1.04159640E+00,6.15234E-01
-1.04158716E+00,5.37109E-01
-1.04157792E+00,4.78516E-01
-1.04156868E+00,4.78516E-01
-1.04155944E+00,5.37109E-01
-1.04155020E+00,4.19922E-01
-1.04154096E+00,3.80859E-01
-1.04153172E+00,3.61328E-01
-1.04152248E+00,4.00391E-01
-1.04151324E+00,2.05078E-01
-1.04150400E+00,3.22266E-01
-1.04149476E+00,1.66016E-01
-1.04148552E+00,1.85547E-01
-1.04147628E+00,6.83594E-02
-1.04146704E+00,6.83594E-02
-1.04145780E+00,2.92969E-02
-1.04144856E+00,9.76562E-03
-1.04143932E+00,-1.07422E-01
-1.04143008E+00,-6.83594E-02
-1.04142084E+00,-2.05078E-01
-1.04141160E+00,-2.05078E-01
-1.04140236E+00,-2.83203E-01
-1.04139312E+00,-3.61328E-01
-1.04138388E+00,-3.61328E-01
-1.04137464E+00,-4.19922E-01
-1.04136540E+00,-4.58984E-01
-1.04135616E+00,-5.56641E-01
-1.04134692E+00,-4.98047E-01
-1.04133768E+00,-5.17578E-01
-1.04132844E+00,-6.34766E-01
-1.04131920E+00,-5.56641E-01
-1.04130996E+00,-6.34766E-01
-1.04130072E+00,-5.76172E-01
-1.04129148E+00,-5.76172E-01
-1.04128224E+00,-6.34766E-01
-1.04127300E+00,-6.15234E-01
-1.04126376E+00,-6.34766E-01
-1.04125452E+00,-7.32422E-01
-1.04124528E+00,-7.12891E-01
-1.04123604E+00,-7.91016E-01
-1.04122680E+00,-6.93359E-01
-1.04121756E+00,-7.51953E-01
-1.04120832E+00,-6.73828E-01
-1.04119908E+00,-7.32422E-01
-1.04118984E+00,-6.73828E-01
-1.04118060E+00,-8.30078E-01
-1.04117136E+00,-7.71484E-01
-1.04116212E+00,-7.51953E-01
-1.04115288E+00,-7.32422E-01
-1.04114364E+00,-7.91016E-01
-1.04113440E+00,-7.51953E-01
-1.04112516E+00,-7.71484E-01
-1.04111592E+00,-7.12891E-01
-1.04110668E+00,-7.91016E-01
-1.04109744E+00,-7.51953E-01
-1.04108820E+00,-7.91016E-01
-1.04107896E+00,-8.10547E-01
-1.04106972E+00,-8.10547E-01
-1.04106048E+00,-8.49609E-01
-1.04105124E+00,-8.10547E-01
-1.04104200E+00,-7.51953E-01
-1.04103276E+00,-8.69141E-01
-1.04102352E+00,-7.91016E-01
-1.04101428E+00,-8.10547E-01
-1.04100504E+00,-8.49609E-01
-1.04099580E+00,-8.30078E-01
-1.04098656E+00,-9.08203E-01
-1.04097732E+00,-8.69141E-01
-1.04096808E+00,-9.27734E-01
-1.04095884E+00,-9.47266E-01
-1.04094960E+00,-9.08203E-01
-1.04094036E+00,-8.69141E-01
-1.04093112E+00,-8.69141E-01
-1.04092188E+00,-8.88672E-01
-1.04091264E+00,-8.49609E-01
-1.04090340E+00,-7.91016E-01
-1.04089416E+00,-7.12891E-01
-1.04088492E+00,-7.32422E-01
-1.04087568E+00,-5.56641E-01
-1.04086644E+00,-5.95703E-01
-1.04085720E+00,-5.17578E-01
-1.04084796E+00,-4.19922E-01
-1.04083872E+00,-3.22266E-01
-1.04082948E+00,-2.83203E-01
-1.04082024E+00,-2.05078E-01
-1.04081100E+00,-2.24609E-01
-1.04080176E+00,-8.78906E-02
-1.04079252E+00,-6.83594E-02
-1.04078328E+00,4.88281E-02
-1.04077404E+00,6.83594E-02
-1.04076480E+00,8.78906E-02
-1.04075556E+00,2.05078E-01
-1.04074632E+00,2.44141E-01
-1.04073708E+00,2.05078E-01
-1.04072784E+00,2.83203E-01
-1.04071860E+00,3.80859E-01
-1.04070936E+00,3.80859E-01
-1.04070012E+00,3.80859E-01
-1.04069088E+00,3.61328E-01
-1.04068164E+00,4.78516E-01
-1.04067240E+00,4.98047E-01
-1.04066316E+00,4.58984E-01
-1.04065392E+00,5.17578E-01
-1.04064468E+00,4.78516E-01
-1.04063544E+00,5.56641E-01
-1.04062620E+00,5.17578E-01
-1.04061696E+00,6.54297E-01
-1.04060772E+00,5.56641E-01
-1.04059848E+00,7.12891E-01
-1.04058924E+00,5.17578E-01
-1.04058000E+00,6.73828E-01
-1.04057076E+00,6.73828E-01
-1.04056152E+00,6.15234E-01
-1.04055228E+00,6.34766E-01
-1.04054304E+00,6.34766E-01
-1.04053380E+00,6.34766E-01
-1.04052456E+00,6.93359E-01
-1.04051532E+00,6.54297E-01
-1.04050608E+00,5.95703E-01
-1.04049684E+00,6.54297E-01
-1.04048760E+00,6.54297E-01
-1.04047836E+00,6.34766E-01
-1.04046912E+00,6.34766E-01
-1.04045988E+00,6.73828E-01
-1.04045064E+00,7.12891E-01
-1.04044140E+00,6.93359E-01
-1.04043216E+00,7.32422E-01
-1.04042292E+00,6.93359E-01
-1.04041368E+00,6.73828E-01
-1.04040444E+00,6.54297E-01
-1.04039520E+00,6.54297E-01
-1.04038596E+00,7.12891E-01
-1.04037672E+00,7.51953E-01
-1.04036748E+00,6.34766E-01
-1.04035824E+00,7.12891E-01
-1.04034900E+00,7.51953E-01
-1.04033976E+00,7.32422E-01
-1.04033052E+00,6.54297E-01
-1.04032128E+00,6.93359E-01
-1.04031204E+00,7.51953E-01
-1.04030280E+00,6.73828E-01
-1.04029356E+00,6.34766E-01
-1.04028432E+00,6.73828E-01
-1.04027508E+00,5.95703E-01
-1.04026584E+00,5.56641E-01
-1.04025660E+00,5.95703E-01
-1.04024736E+00,5.95703E-01
-1.04023812E+00,4.39453E-01
-1.04022888E+00,4.98047E-01
-1.04021964E+00,4.19922E-01
-1.04021040E+00,3.61328E-01
-1.04020116E+00,4.58984E-01
-1.04019192E+00,3.61328E-01
-1.04018268E+00,2.63672E-01
-1.04017344E+00,2.44141E-01
-1.04016420E+00,2.05078E-01
-1.04015496E+00,1.07422E-01
-1.04014572E+00,4.88281E-02
-1.04013648E+00,-9.76562E-03
-1.04012724E+00,-9.76562E-03
-1.04011800E+00,-9.76562E-03
-1.04010876E+00,-1.66016E-01
-1.04009952E+00,-1.26953E-01
-1.04009028E+00,-1.46484E-01
-1.04008104E+00,-2.05078E-01
-1.04007180E+00,-2.83203E-01
-1.04006256E+00,-3.02734E-01
-1.04005332E+00,-3.61328E-01
-1.04004408E+00,-3.61328E-01
-1.04003484E+00,-4.00391E-01
-1.04002560E+00,-4.39453E-01
-1.04001636E+00,-5.17578E-01
-1.04000712E+00,-5.17578E-01
-1.03999788E+00,-6.34766E-01
-1.03998864E+00,-4.98047E-01
-1.03997940E+00,-5.95703E-01
-1.03997016E+00,-6.54297E-01
-1.03996092E+00,-6.73828E-01
-1.03995168E+00,-6.34766E-01
-1.03994244E+00,-6.34766E-01
-1.03993320E+00,-6.73828E-01
-1.03992396E+00,-6.73828E-01
-1.03991472E+00,-7.12891E-01
-1.03990548E+00,-6.54297E-01
-1.03989624E+00,-6.54297E-01
-1.03988700E+00,-7.71484E-01
-1.03987776E+00,-6.54297E-01
-1.03986852E+00,-7.12891E-01
-1.03985928E+00,-6.73828E-01
-1.03985004E+00,-7.71484E-01
-1.03984080E+00,-6.34766E-01
-1.03983156E+00,-7.71484E-01
-1.03982232E+00,-7.12891E-01
-1.03981308E+00,-6.54297E-01
-1.03980384E+00,-6.34766E-01
-1.03979460E+00,-7.12891E-01
-1.03978536E+00,-7.71484E-01
-1.03977612E+00,-7.71484E-01
-1.03976688E+00,-7.32422E-01
-1.03975764E+00,-7.91016E-01
-1.03974840E+00,-7.71484E-01
-1.03973916E+00,-7.91016E-01
-1.03972992E+00,-7.71484E-01
-1.03972068E+00,-8.30078E-01
-1.03971144E+00,-7.51953E-01
-1.03970220E+00,-8.69141E-01
-1.03969296E+00,-8.10547E-01
-1.03968372E+00,-9.27734E-01
-1.03967448E+00,-7.91016E-01
-1.03966524E+00,-9.27734E-01
-1.03965600E+00,-8.49609E-01
-1.03964676E+00,-7.91016E-01
-1.03963752E+00,-8.49609E-01
-1.03962828E+00,-9.47266E-01
-1.03961904E+00,-8.49609E-01
-1.03960980E+00,-9.27734E-01
-1.03960056E+00,-9.47266E-01
-1.03959132E+00,-8.69141E-01
-1.03958208E+00,-8.30078E-01
-1.03957284E+00,-8.49609E-01
-1.03956360E+00,-7.12891E-01
-1.03955436E+00,-7.32422E-01
-1.03954512E+00,-6.93359E-01
-1.03953588E+00,-6.15234E-01
-1.03952664E+00,-6.15234E-01
-1.03951740E+00,-4.98047E-01
-1.03950816E+00,-4.19922E-01
-1.03949892E+00,-3.61328E-01
-1.03948968E+00,-2.63672E-01
-1.03948044E+00,-2.63672E-01
-1.03947120E+00,-8.78906E-02
-1.03946196E+00,-1.26953E-01
-1.03945272E+00,9.76562E-03
-1.03944348E+00,6.83594E-02
-1.03943424E+00,2.05078E-01
-1.03942500E+00,2.05078E-01
-1.03941576E+00,2.44141E-01
-1.03940652E+00,2.24609E-01
-1.03939728E+00,4.00391E-01
-1.03938804E+00,3.22266E-01
-1.03937880E+00,4.00391E-01
-1.03936956E+00,3.80859E-01
-1.03936032E+00,4.39453E-01
-1.03935108E+00,4.98047E-01
-1.03934184E+00,4.58984E-01
-1.03933260E+00,4.78516E-01
-1.03932336E+00,5.56641E-01
-1.03931412E+00,5.95703E-01
-1.03930488E+00,5.56641E-01
-1.03929564E+00,4.98047E-01
-1.03928640E+00,5.56641E-01
-1.03927716E+00,6.54297E-01
-1.03926792E+00,5.95703E-01
-1.03925868E+00,5.56641E-01
-1.03924944E+00,6.73828E-01
-1.03924020E+00,6.93359E-01
-1.03923096E+00,6.93359E-01
-1.03922172E+00,6.54297E-01
-1.03921248E+00,6.15234E-01
-1.03920324E+00,6.73828E-01
-1.03919400E+00,6.93359E-01
-1.03918476E+00,7.12891E-01
-1.03917552E+00,5.95703E-01
-1.03916628E+00,6.34766E-01
-1.03915704E+00,6.73828E-01
-1.03914780E+00,5.95703E-01
-1.03913856E+00,6.54297E-01
-1.03912932E+00,7.12891E-01
-1.03912008E+00,7.12891E-01
-1.03911084E+00,6.54297E-01
-1.03910160E+00,6.93359E-01
-1.03909236E+00,7.71484E-01
-1.03908312E+00,7.91016E-01
-1.03907388E+00,6.73828E-01
-1.03906464E+00,6.73828E-01
-1.03905540E+00,7.12891E-01
-1.03904616E+00,7.12891E-01
-1.03903692E+00,6.73828E-01
-1.03902768E+00,6.93359E-01
-1.03901844E+00,6.15234E-01
-1.03900920E+00,7.32422E-01
-1.03899996E+00,6.15234E-01
-1.03899072E+00,7.12891E-01
-1.03898148E+00,6.73828E-01
-1.03897224E+00,6.73828E-01
-1.03896300E+00,5.76172E-01
-1.03895376E+00,6.15234E-01
-1.03894452E+00,5.56641E-01
-1.03893528E+00,5.37109E-01
-1.03892604E+00,4.98047E-01
-1.03891680E+00,5.56641E-01
-1.03890756E+00,4.98047E-01
-1.03889832E+00,4.78516E-01
-1.03888908E+00,3.80859E-01
-1.03887984E+00,5.17578E-01
-1.03887060E+00,3.80859E-01
-1.03886136E+00,3.80859E-01
-1.03885212E+00,2.05078E-01
-1.03884288E+00,2.44141E-01
-1.03883364E+00,1.85547E-01
-1.03882440E+00,2.05078E-01
-1.03881516E+00,1.07422E-01
-1.03880592E+00,1.07422E-01
-1.03879668E+00,9.76562E-03
-1.03878744E+00,-6.83594E-02
-1.03877820E+00,-6.83594E-02
-1.03876896E+00,-1.07422E-01
-1.03875972E+00,-2.05078E-01
-1.03875048E+00,-2.05078E-01
-1.03874124E+00,-2.83203E-01
-1.03873200E+00,-2.83203E-01
-1.03872276E+00,-3.02734E-01
-1.03871352E+00,-4.19922E-01
-1.03870428E+00,-4.00391E-01
-1.03869504E+00,-4.39453E-01
-1.03868580E+00,-4.58984E-01
-1.03867656E+00,-4.98047E-01
-1.03866732E+00,-5.17578E-01
-1.03865808E+00,-4.98047E-01
-1.03864884E+00,-6.34766E-01
-1.03863960E+00,-5.56641E-01
-1.03863036E+00,-7.12891E-01
-1.03862112E+00,-6.73828E-01
-1.03861188E+00,-7.32422E-01
-1.03860264E+00,-5.95703E-01
-1.03859340E+00,-7.32422E-01
-1.03858416E+00,-6.73828E-01
-1.03857492E+00,-7.91016E-01
-1.03856568E+00,-6.34766E-01
-1.03855644E+00,-7.32422E-01
-1.03854720E+00,-7.32422E-01
-1.03853796E+00,-7.32422E-01
-1.03852872E+00,-6.93359E-01
-1.03851948E+00,-7.12891E-01
-1.03851024E+00,-7.12891E-01
-1.03850100E+00,-7.12891E-01
-1.03849176E+00,-7.32422E-01
-1.03848252E+00,-7.12891E-01
-1.03847328E+00,-7.91016E-01
-1.03846404E+00,-7.51953E-01
-1.03845480E+00,-6.73828E-01
-1.03844556E+00,-7.71484E-01
-1.03843632E+00,-7.91016E-01
-1.03842708E+00,-7.51953E-01
-1.03841784E+00,-7.71484E-01
-1.03840860E+00,-7.91016E-01
-1.03839936E+00,-7.71484E-01
-1.03839012E+00,-6.73828E-01
-1.03838088E+00,-8.30078E-01
-1.03837164E+00,-7.71484E-01
-1.03836240E+00,-8.88672E-01
-1.03835316E+00,-7.51953E-01
-1.03834392E+00,-7.91016E-01
-1.03833468E+00,-8.49609E-01
-1.03832544E+00,-8.30078E-01
-1.03831620E+00,-8.69141E-01
-1.03830696E+00,-8.10547E-01
-1.03829772E+00,-8.69141E-01
-1.03828848E+00,-9.08203E-01
-1.03827924E+00,-8.88672E-01
-1.03827000E+00,-9.27734E-01
-1.03826076E+00,-8.88672E-01
-1.03825152E+00,-8.49609E-01
-1.03824228E+00,-8.49609E-01
-1.03823304E+00,-7.12891E-01
-1.03822380E+00,-7.91016E-01
-1.03821456E+00,-6.54297E-01
-1.03820532E+00,-6.54297E-01
-1.03819608E+00,-5.76172E-01
-1.03818684E+00,-4.98047E-01
-1.03817760E+00,-4.39453E-01
-1.03816836E+00,-3.41797E-01
-1.03815912E+00,-3.02734E-01
-1.03814988E+00,-2.24609E-01
-1.03814064E+00,-1.07422E-01
-1.03813140E+00,-1.26953E-01
-1.03812216E+00,-4.88281E-02
-1.03811292E+00,9.76562E-03
-1.03810368E+00,1.07422E-01
-1.03809444E+00,1.07422E-01
-1.03808520E+00,2.44141E-01
-1.03807596E+00,2.24609E-01
-1.03806672E+00,2.83203E-01
-1.03805748E+00,3.80859E-01
-1.03804824E+00,3.80859E-01
-1.03803900E+00,4.58984E-01
-1.03802976E+00,3.61328E-01
-1.03802052E+00,4.98047E-01
-1.03801128E+00,4.98047E-01
-1.03800204E+00,4.58984E-01
-1.03799280E+00,5.76172E-01
-1.03798356E+00,5.37109E-01
-1.03797432E+00,4.78516E-01
-1.03796508E+00,5.76172E-01
-1.03795584E+00,5.37109E-01
-1.03794660E+00,6.34766E-01
-1.03793736E+00,5.76172E-01
-1.03792812E+00,6.15234E-01
-1.03791888E+00,6.15234E-01
-1.03790964E+00,6.34766E-01
-1.03790040E+00,5.56641E-01
-1.03789116E+00,6.34766E-01
-1.03788192E+00,5.95703E-01
-1.03787268E+00,6.15234E-01
-1.03786344E+00,7.12891E-01
-1.03785420E+00,6.34766E-01
-1.03784496E+00,7.12891E-01
-1.03783572E+00,7.71484E-01
-1.03782648E+00,6.73828E-01
-1.03781724E+00,6.15234E-01
-1.03780800E+00,7.12891E-01
-1.03779876E+00,6.93359E-01
-1.03778952E+00,7.51953E-01
-1.03778028E+00,5.76172E-01
-1.03777104E+00,7.32422E-01
-1.03776180E+00,7.12891E-01
-1.03775256E+00,7.71484E-01
-1.03774332E+00,6.15234E-01
-1.03773408E+00,6.73828E-01
-1.03772484E+00,6.15234E-01
-1.03771560E+00,7.51953E-01
-1.03770636E+00,6.15234E-01
-1.03769712E+00,7.12891E-01
-1.03768788E+00,6.54297E-01
-1.03767864E+00,6.34766E-01
-1.03766940E+00,6.15234E-01
-1.03766016E+00,7.12891E-01
-1.03765092E+00,6.73828E-01
-1.03764168E+00,6.93359E-01
-1.03763244E+00,6.54297E-01
-1.03762320E+00,5.95703E-01
-1.03761396E+00,6.15234E-01
-1.03760472E+00,6.15234E-01
-1.03759548E+00,6.15234E-01
-1.03758624E+00,5.37109E-01
-1.03757700E+00,4.98047E-01
-1.03756776E+00,4.98047E-01
-1.03755852E+00,4.78516E-01
-1.03754928E+00,4.78516E-01
-1.03754004E+00,4.00391E-01
-1.03753080E+00,3.61328E-01
-1.03752156E+00,2.24609E-01
-1.03751232E+00,3.02734E-01
-1.03750308E+00,2.24609E-01
-1.03749384E+00,1.85547E-01
-1.03748460E+00,2.05078E-01
-1.03747536E+00,1.07422E-01
-1.03746612E+00,1.07422E-01
-1.03745688E+00,-9.76562E-03
-1.03744764E+00,-6.83594E-02
-1.03743840E+00,-1.26953E-01
-1.03742916E+00,-1.85547E-01
-1.03741992E+00,-2.83203E-01
-1.03741068E+00,-3.02734E-01
-1.03740144E+00,-2.63672E-01
-1.03739220E+00,-2.83203E-01
-1.03738296E+00,-3.61328E-01
-1.03737372E+00,-4.98047E-01
-1.03736448E+00,-4.39453E-01
-1.03735524E+00,-3.80859E-01
-1.03734600E+00,-4.98047E-01
-1.03733676E+00,-5.56641E-01
-1.03732752E+00,-6.15234E-01
-1.03731828E+00,-6.34766E-01
-1.03730904E+00,-5.37109E-01
-1.03729980E+00,-6.73828E-01
-1.03729056E+00,-6.93359E-01
-1.03728132E+00,-6.34766E-01
-1.03727208E+00,-6.15234E-01
-1.03726284E+00,-6.93359E-01
-1.03725360E+00,-6.93359E-01
-1.03724436E+00,-6.93359E-01
-1.03723512E+00,-6.34766E-01
-1.03722588E+00,-6.73828E-01
-1.03721664E+00,-7.12891E-01
-1.03720740E+00,-6.93359E-01
-1.03719816E+00,-7.12891E-01
-1.03718892E+00,-8.49609E-01
-1.03717968E+00,-7.71484E-01
-1.03717044E+00,-7.91016E-01
-1.03716120E+00,-7.12891E-01
-1.03715196E+00,-7.32422E-01
-1.03714272E+00,-7.32422E-01
-1.03713348E+00,-7.91016E-01
-1.03712424E+00,-7.91016E-01
-1.03711500E+00,-7.71484E-01
-1.03710576E+00,-8.49609E-01
-1.03709652E+00,-8.10547E-01
-1.03708728E+00,-7.71484E-01
-1.03707804E+00,-7.51953E-01
-1.03706880E+00,-6.93359E-01
-1.03705956E+00,-7.32422E-01
-1.03705032E+00,-7.12891E-01
-1.03704108E+00,-8.30078E-01
-1.03703184E+00,-7.71484E-01
-1.03702260E+00,-7.91016E-01
-1.03701336E+00,-7.91016E-01
-1.03700412E+00,-7.91016E-01
-1.03699488E+00,-8.69141E-01
-1.03698564E+00,-8.49609E-01
-1.03697640E+00,-9.27734E-01
-1.03696716E+00,-9.27734E-01
-1.03695792E+00,-9.08203E-01
-1.03694868E+00,-9.27734E-01
-1.03693944E+00,-9.27734E-01
-1.03693020E+00,-8.69141E-01
-1.03692096E+00,-8.69141E-01
-1.03691172E+00,-8.49609E-01
-1.03690248E+00,-8.10547E-01
-1.03689324E+00,-7.71484E-01
-1.03688400E+00,-6.34766E-01
-1.03687476E+00,-6.34766E-01
-1.03686552E+00,-5.17578E-01
-1.03685628E+00,-4.98047E-01
-1.03684704E+00,-5.37109E-01
-1.03683780E+00,-4.00391E-01
-1.03682856E+00,-3.02734E-01
-1.03681932E+00,-2.83203E-01
-1.03681008E+00,-1.85547E-01
-1.03680084E+00,-1.46484E-01
-1.03679160E+00,-8.78906E-02
-1.03678236E+00,-9.76562E-03
-1.03677312E+00,6.83594E-02
-1.03676388E+00,8.78906E-02
-1.03675464E+00,2.83203E-01
-1.03674540E+00,2.44141E-01
-1.03673616E+00,3.22266E-01
-1.03672692E+00,3.02734E-01
-1.03671768E+00,3.02734E-01
-1.03670844E+00,3.61328E-01
-1.03669920E+00,3.80859E-01
-1.03668996E+00,4.58984E-01
-1.03668072E+00,4.98047E-01
-1.03667148E+00,4.58984E-01
-1.03666224E+00,5.76172E-01
-1.03665300E+00,4.98047E-01
-1.03664376E+00,5.56641E-01
-1.03663452E+00,5.76172E-01
-1.03662528E+00,5.37109E-01
-1.03661604E+00,6.93359E-01
-1.03660680E+00,5.76172E-01
-1.03659756E+00,5.56641E-01
-1.03658832E+00,6.34766E-01
-1.03657908E+00,6.34766E-01
-1.03656984E+00,5.76172E-01
-1.03656060E+00,5.76172E-01
-1.03655136E+00,6.93359E-01
-1.03654212E+00,6.34766E-01
-1.03653288E+00,7.12891E-01
-1.03652364E+00,6.34766E-01
-1.03651440E+00,6.73828E-01
-1.03650516E+00,7.91016E-01
-1.03649592E+00,6.54297E-01
-1.03648668E+00,6.15234E-01
-1.03647744E+00,7.12891E-01
-1.03646820E+00,7.51953E-01
-1.03645896E+00,7.12891E-01
-1.03644972E+00,6.15234E-01
-1.03644048E+00,7.12891E-01
-1.03643124E+00,7.12891E-01
-1.03642200E+00,7.91016E-01
-1.03641276E+00,5.76172E-01
-1.03640352E+00,7.12891E-01
-1.03639428E+00,7.12891E-01
-1.03638504E+00,5.95703E-01
-1.03637580E+00,6.34766E-01
-1.03636656E+00,7.12891E-01
-1.03635732E+00,7.51953E-01
-1.03634808E+00,6.73828E-01
-1.03633884E+00,6.73828E-01
-1.03632960E+00,6.54297E-01
-1.03632036E+00,6.34766E-01
-1.03631112E+00,6.73828E-01
-1.03630188E+00,6.54297E-01
-1.03629264E+00,6.34766E-01
-1.03628340E+00,5.95703E-01
-1.03627416E+00,5.56641E-01
-1.03626492E+00,5.17578E-01
-1.03625568E+00,6.15234E-01
-1.03624644E+00,6.15234E-01
-1.03623720E+00,4.58984E-01
-1.03622796E+00,4.39453E-01
-1.03621872E+00,4.58984E-01
-1.03620948E+00,4.00391E-01
-1.03620024E+00,3.41797E-01
-1.03619100E+00,2.83203E-01
-1.03618176E+00,3.02734E-01
-1.03617252E+00,2.24609E-01
-1.03616328E+00,1.46484E-01
-1.03615404E+00,1.46484E-01
-1.03614480E+00,2.92969E-02
-1.03613556E+00,-9.76562E-03
-1.03612632E+00,-9.76562E-03
-1.03611708E+00,-8.78906E-02
-1.03610784E+00,-1.46484E-01
-1.03609860E+00,-1.46484E-01
-1.03608936E+00,-2.24609E-01
-1.03608012E+00,-2.83203E-01
-1.03607088E+00,-1.85547E-01
-1.03606164E+00,-3.22266E-01
-1.03605240E+00,-3.61328E-01
-1.03604316E+00,-4.58984E-01
-1.03603392E+00,-4.19922E-01
-1.03602468E+00,-5.17578E-01
-1.03601544E+00,-4.78516E-01
-1.03600620E+00,-4.98047E-01
-1.03599696E+00,-5.17578E-01
-1.03598772E+00,-5.76172E-01
-1.03597848E+00,-5.56641E-01
-1.03596924E+00,-6.54297E-01
-1.03596000E+00,-5.76172E-01
-1.03595076E+00,-6.54297E-01
-1.03594152E+00,-5.95703E-01
-1.03593228E+00,-5.95703E-01
-1.03592304E+00,-6.34766E-01
-1.03591380E+00,-6.93359E-01
-1.03590456E+00,-6.93359E-01
-1.03589532E+00,-7.32422E-01
-1.03588608E+00,-7.71484E-01
-1.03587684E+00,-7.91016E-01
-1.03586760E+00,-7.12891E-01
-1.03585836E+00,-7.12891E-01
-1.03584912E+00,-6.93359E-01
-1.03583988E+00,-7.32422E-01
-1.03583064E+00,-7.71484E-01
-1.03582140E+00,-6.93359E-01
-1.03581216E+00,-7.32422E-01
-1.03580292E+00,-7.32422E-01
-1.03579368E+00,-7.91016E-01
-1.03578444E+00,-8.49609E-01
-1.03577520E+00,-8.49609E-01
-1.03576596E+00,-7.32422E-01
-1.03575672E+00,-8.10547E-01
-1.03574748E+00,-8.30078E-01
-1.03573824E+00,-6.73828E-01
-1.03572900E+00,-8.49609E-01
-1.03571976E+00,-8.49609E-01
-1.03571052E+00,-8.10547E-01
-1.03570128E+00,-7.91016E-01
-1.03569204E+00,-8.49609E-01
-1.03568280E+00,-8.10547E-01
-1.03567356E+00,-8.30078E-01
-1.03566432E+00,-8.49609E-01
-1.03565508E+00,-8.69141E-01
-1.03564584E+00,-8.69141E-01
-1.03563660E+00,-8.69141E-01
-1.03562736E+00,-8.88672E-01
-1.03561812E+00,-9.08203E-01
-1.03560888E+00,-8.49609E-01
-1.03559964E+00,-9.66797E-01
-1.03559040E+00,-8.10547E-01
-1.03558116E+00,-7.91016E-01
-1.03557192E+00,-7.91016E-01
-1.03556268E+00,-7.51953E-01
-1.03555344E+00,-6.73828E-01
-1.03554420E+00,-6.54297E-01
-1.03553496E+00,-5.56641E-01
-1.03552572E+00,-5.56641E-01
-1.03551648E+00,-4.19922E-01
-1.03550724E+00,-4.39453E-01
-1.03549800E+00,-3.61328E-01
-1.03548876E+00,-2.83203E-01
-1.03547952E+00,-1.85547E-01
-1.03547028E+00,-6.83594E-02
-1.03546104E+00,9.76562E-03
-1.03545180E+00,4.88281E-02
-1.03544256E+00,1.46484E-01
-1.03543332E+00,2.05078E-01
-1.03542408E+00,2.44141E-01
-1.03541484E+00,1.46484E-01
-1.03540560E+00,3.02734E-01
-1.03539636E+00,2.44141E-01
-1.03538712E+00,2.63672E-01
-1.03537788E+00,3.22266E-01
-1.03536864E+00,4.39453E-01
-1.03535940E+00,3.80859E-01
-1.03535016E+00,5.56641E-01
-1.03534092E+00,4.39453E-01
-1.03533168E+00,5.76172E-01
-1.03532244E+00,4.98047E-01
-1.03531320E+00,5.37109E-01
-1.03530396E+00,4.98047E-01
-1.03529472E+00,6.34766E-01
-1.03528548E+00,5.76172E-01
-1.03527624E+00,6.34766E-01
-1.03526700E+00,6.15234E-01
-1.03525776E+00,6.54297E-01
-1.03524852E+00,6.15234E-01
-1.03523928E+00,6.34766E-01
-1.03523004E+00,6.34766E-01
-1.03522080E+00,7.12891E-01
-1.03521156E+00,5.95703E-01
-1.03520232E+00,7.51953E-01
-1.03519308E+00,6.93359E-01
-1.03518384E+00,6.54297E-01
-1.03517460E+00,6.54297E-01
-1.03516536E+00,7.32422E-01
-1.03515612E+00,7.12891E-01
-1.03514688E+00,7.12891E-01
-1.03513764E+00,7.32422E-01
-1.03512840E+00,6.73828E-01
-1.03511916E+00,6.54297E-01
-1.03510992E+00,6.54297E-01
-1.03510068E+00,6.93359E-01
-1.03509144E+00,6.93359E-01
-1.03508220E+00,6.73828E-01
-1.03507296E+00,7.12891E-01
