in s,C2 in V
1.4789120E-02,1.98242E-01
1.4793728E-02,1.49414E-01
1.4798336E-02,1.39648E-01
1.4802944E-02,1.10352E-01
1.4807552E-02,1.68945E-01
1.4812160E-02,1.68945E-01
1.4816768E-02,1.39648E-01
1.4821376E-02,1.59180E-01
1.4825984E-02,1.49414E-01
1.4830592E-02,1.39648E-01
1.4835200E-02,1.39648E-01
1.4839808E-02,1.39648E-01
1.4844416E-02,1.49414E-01
1.4849024E-02,1.59180E-01
1.4853632E-02,1.29883E-01
1.4858240E-02,1.49414E-01
1.4862848E-02,1.39648E-01
1.4867456E-02,1.78711E-01
1.4872064E-02,1.68945E-01
1.4876672E-02,1.68945E-01
1.4881280E-02,1.20117E-01
1.4885888E-02,1.49414E-01
1.4890496E-02,1.49414E-01
1.4895104E-02,1.39648E-01
1.4899712E-02,1.29883E-01
1.4904320E-02,1.39648E-01
1.4908928E-02,1.29883E-01
1.4913536E-02,2.08008E-01
1.4918144E-02,1.49414E-01
1.4922752E-02,1.59180E-01
1.4927360E-02,1.10352E-01
1.4931968E-02,1.10352E-01
1.4936576E-02,1.39648E-01
1.4941184E-02,1.68945E-01
1.4945792E-02,1.20117E-01
1.4950400E-02,1.88477E-01
1.4955008E-02,1.88477E-01
1.4959616E-02,1.39648E-01
1.4964224E-02,1.59180E-01
1.4968832E-02,1.29883E-01
1.4973440E-02,1.78711E-01
1.4978048E-02,1.39648E-01
1.4982656E-02,1.98242E-01
1.4987264E-02,1.49414E-01
1.4991872E-02,1.29883E-01
1.4996480E-02,1.59180E-01
1.5001088E-02,1.68945E-01
1.5005696E-02,1.59180E-01
1.5010304E-02,1.59180E-01
1.5014912E-02,1.39648E-01
1.5019520E-02,1.39648E-01
1.5024128E-02,1.49414E-01
1.5028736E-02,1.49414E-01
1.5033344E-02,1.29883E-01
1.5037952E-02,1.49414E-01
1.5042560E-02,1.49414E-01
1.5047168E-02,1.49414E-01
1.5051776E-02,8.10547E-02
1.5056384E-02,1.59180E-01
1.5060992E-02,1.49414E-01
1.5065600E-02,1.29883E-01
1.5070208E-02,1.59180E-01
1.5074816E-02,1.59180E-01
1.5079424E-02,1.88477E-01
1.5084032E-02,1.78711E-01
1.5088640E-02,1.49414E-01
1.5093248E-02,1.10352E-01
1.5097856E-02,1.49414E-01
1.5102464E-02,1.20117E-01
1.5107072E-02,1.78711E-01
1.5111680E-02,1.59180E-01
1.5116288E-02,1.68945E-01
1.5120896E-02,1.10352E-01
1.5125504E-02,1.68945E-01
1.5130112E-02,1.39648E-01
1.5134720E-02,1.59180E-01
1.5139328E-02,1.39648E-01
1.5143936E-02,1.59180E-01
1.5148544E-02,1.29883E-01
1.5153152E-02,1.78711E-01
1.5157760E-02,1.68945E-01
1.5162368E-02,1.49414E-01
1.5166976E-02,1.10352E-01
1.5171584E-02,1.49414E-01
1.5176192E-02,1.29883E-01
1.5180800E-02,1.59180E-01
1.5185408E-02,1.20117E-01
1.5190016E-02,1.59180E-01
1.5194624E-02,1.88477E-01
1.5199232E-02,1.39648E-01
1.5203840E-02,1.39648E-01
1.5208448E-02,1.39648E-01
1.5213056E-02,1.39648E-01
1.5217664E-02,1.78711E-01
1.5222272E-02,1.59180E-01
1.5226880E-02,1.20117E-01
1.5231488E-02,1.39648E-01
1.5236096E-02,1.59180E-01
1.5240704E-02,1.78711E-01
1.5245312E-02,1.49414E-01
1.5249920E-02,1.98242E-01
1.5254528E-02,1.78711E-01
1.5259136E-02,1.59180E-01
1.5263744E-02,1.10352E-01
1.5268352E-02,2.08008E-01
1.5272960E-02,1.59180E-01
1.5277568E-02,1.78711E-01
1.5282176E-02,1.39648E-01
1.5286784E-02,1.59180E-01
1.5291392E-02,1.39648E-01
1.5296000E-02,1.49414E-01
1.5300608E-02,1.20117E-01
1.5305216E-02,1.59180E-01
1.5309824E-02,1.78711E-01
1.5314432E-02,1.49414E-01
1.5319040E-02,1.39648E-01
1.5323648E-02,1.49414E-01
1.5328256E-02,1.39648E-01
1.5332864E-02,1.39648E-01
1.5337472E-02,1.29883E-01
1.5342080E-02,1.59180E-01
1.5346688E-02,1.39648E-01
1.5351296E-02,1.39648E-01
1.5355904E-02,1.39648E-01
1.5360512E-02,1.29883E-01
1.5365120E-02,1.20117E-01
1.5369728E-02,1.49414E-01
1.5374336E-02,1.68945E-01
1.5378944E-02,1.59180E-01
1.5383552E-02,1.20117E-01
1.5388160E-02,1.20117E-01
1.5392768E-02,1.49414E-01
1.5397376E-02,1.10352E-01
1.5401984E-02,1.78711E-01
1.5406592E-02,1.59180E-01
1.5411200E-02,1.59180E-01
1.5415808E-02,1.49414E-01
1.5420416E-02,1.49414E-01
1.5425024E-02,1.00586E-01
1.5429632E-02,1.68945E-01
1.5434240E-02,1.49414E-01
1.5438848E-02,1.78711E-01
1.5443456E-02,1.59180E-01
1.5448064E-02,1.49414E-01
1.5452672E-02,1.49414E-01
1.5457280E-02,1.59180E-01
1.5461888E-02,1.39648E-01
1.5466496E-02,1.39648E-01
1.5471104E-02,1.49414E-01
1.5475712E-02,1.39648E-01
1.5480320E-02,1.39648E-01
1.5484928E-02,1.68945E-01
1.5489536E-02,1.88477E-01
1.5494144E-02,1.49414E-01
1.5498752E-02,1.59180E-01
1.5503360E-02,1.39648E-01
1.5507968E-02,1.39648E-01
1.5512576E-02,1.39648E-01
1.5517184E-02,1.78711E-01
1.5521792E-02,1.59180E-01
1.5526400E-02,1.68945E-01
1.5531008E-02,1.39648E-01
1.5535616E-02,1.78711E-01
1.5540224E-02,1.78711E-01
1.5544832E-02,1.88477E-01
1.5549440E-02,1.39648E-01
1.5554048E-02,1.78711E-01
1.5558656E-02,1.20117E-01
1.5563264E-02,1.20117E-01
1.5567872E-02,1.39648E-01
1.5572480E-02,1.49414E-01
1.5577088E-02,1.49414E-01
1.5581696E-02,1.68945E-01
1.5586304E-02,1.29883E-01
1.5590912E-02,1.78711E-01
1.5595520E-02,1.39648E-01
1.5600128E-02,1.49414E-01
1.5604736E-02,1.68945E-01
1.5609344E-02,1.59180E-01
1.5613952E-02,1.68945E-01
1.5618560E-02,1.68945E-01
1.5623168E-02,1.39648E-01
1.5627776E-02,1.78711E-01
1.5632384E-02,1.49414E-01
1.5636992E-02,1.20117E-01
1.5641600E-02,1.49414E-01
1.5646208E-02,1.10352E-01
1.5650816E-02,1.59180E-01
1.5655424E-02,1.49414E-01
1.5660032E-02,1.98242E-01
1.5664640E-02,1.10352E-01
1.5669248E-02,1.29883E-01
1.5673856E-02,1.00586E-01
1.5678464E-02,1.49414E-01
1.5683072E-02,1.39648E-01
1.5687680E-02,1.98242E-01
1.5692288E-02,1.39648E-01
1.5696896E-02,1.78711E-01
1.5701504E-02,1.59180E-01
1.5706112E-02,1.39648E-01
1.5710720E-02,1.59180E-01
1.5715328E-02,1.59180E-01
1.5719936E-02,1.20117E-01
1.5724544E-02,1.29883E-01
1.5729152E-02,1.29883E-01
1.5733760E-02,1.68945E-01
1.5738368E-02,1.68945E-01
1.5742976E-02,1.59180E-01
1.5747584E-02,1.29883E-01
1.5752192E-02,1.39648E-01
1.5756800E-02,2.08008E-01
1.5761408E-02,1.49414E-01
1.5766016E-02,1.49414E-01
1.5770624E-02,1.39648E-01
1.5775232E-02,1.10352E-01
1.5779840E-02,1.98242E-01
1.5784448E-02,1.78711E-01
1.5789056E-02,1.39648E-01
1.5793664E-02,1.20117E-01
1.5798272E-02,1.59180E-01
1.5802880E-02,1.88477E-01
1.5807488E-02,1.39648E-01
1.5812096E-02,1.39648E-01
1.5816704E-02,1.39648E-01
1.5821312E-02,1.39648E-01
1.5825920E-02,1.68945E-01
1.5830528E-02,1.68945E-01
1.5835136E-02,1.59180E-01
1.5839744E-02,1.59180E-01
1.5844352E-02,1.39648E-01
1.5848960E-02,1.59180E-01
1.5853568E-02,1.39648E-01
1.5858176E-02,1.68945E-01
1.5862784E-02,1.98242E-01
1.5867392E-02,1.49414E-01
1.5872000E-02,1.49414E-01
1.5876608E-02,1.49414E-01
1.5881216E-02,1.68945E-01
1.5885824E-02,1.49414E-01
1.5890432E-02,1.20117E-01
1.5895040E-02,1.10352E-01
1.5899648E-02,1.49414E-01
1.5904256E-02,1.39648E-01
1.5908864E-02,1.78711E-01
1.5913472E-02,1.39648E-01
1.5918080E-02,1.20117E-01
1.5922688E-02,1.29883E-01
1.5927296E-02,1.29883E-01
1.5931904E-02,1.29883E-01
1.5936512E-02,1.49414E-01
1.5941120E-02,1.49414E-01
1.5945728E-02,1.59180E-01
1.5950336E-02,1.59180E-01
1.5954944E-02,1.59180E-01
1.5959552E-02,9.08203E-02
1.5964160E-02,1.49414E-01
1.5968768E-02,1.39648E-01
1.5973376E-02,1.78711E-01
1.5977984E-02,1.78711E-01
1.5982592E-02,1.98242E-01
1.5987200E-02,1.78711E-01
1.5991808E-02,1.59180E-01
1.5996416E-02,1.49414E-01
1.6001024E-02,1.39648E-01
1.6005632E-02,1.59180E-01
1.6010240E-02,1.49414E-01
1.6014848E-02,1.88477E-01
1.6019456E-02,1.59180E-01
1.6024064E-02,1.49414E-01
1.6028672E-02,1.49414E-01
1.6033280E-02,1.68945E-01
1.6037888E-02,1.68945E-01
1.6042496E-02,1.49414E-01
1.6047104E-02,1.39648E-01
1.6051712E-02,1.39648E-01
1.6056320E-02,1.39648E-01
1.6060928E-02,1.49414E-01
1.6065536E-02,1.39648E-01
1.6070144E-02,1.49414E-01
1.6074752E-02,1.20117E-01
1.6079360E-02,1.68945E-01
1.6083968E-02,1.39648E-01
1.6088576E-02,1.78711E-01
1.6093184E-02,1.59180E-01
1.6097792E-02,1.20117E-01
1.6102400E-02,1.39648E-01
1.6107008E-02,1.49414E-01
1.6111616E-02,1.68945E-01
1.6116224E-02,1.98242E-01
1.6120832E-02,1.49414E-01
1.6125440E-02,1.49414E-01
1.6130048E-02,1.59180E-01
1.6134656E-02,1.49414E-01
1.6139264E-02,1.39648E-01
1.6143872E-02,1.39648E-01
1.6148480E-02,1.39648E-01
1.6153088E-02,1.78711E-01
1.6157696E-02,1.49414E-01
1.6162304E-02,1.39648E-01
1.6166912E-02,1.29883E-01
1.6171520E-02,1.59180E-01
1.6176128E-02,1.39648E-01
1.6180736E-02,1.68945E-01
1.6185344E-02,1.78711E-01
1.6189952E-02,1.49414E-01
1.6194560E-02,1.39648E-01
1.6199168E-02,1.59180E-01
1.6203776E-02,1.59180E-01
1.6208384E-02,1.59180E-01
1.6212992E-02,1.68945E-01
1.6217600E-02,1.29883E-01
1.6222208E-02,1.39648E-01
1.6226816E-02,1.39648E-01
1.6231424E-02,1.98242E-01
1.6236032E-02,1.39648E-01
1.6240640E-02,1.68945E-01
1.6245248E-02,1.10352E-01
1.6249856E-02,1.20117E-01
1.6254464E-02,1.39648E-01
1.6259072E-02,1.59180E-01
1.6263680E-02,1.39648E-01
1.6268288E-02,1.68945E-01
1.6272896E-02,1.10352E-01
1.6277504E-02,1.49414E-01
1.6282112E-02,1.20117E-01
1.6286720E-02,1.49414E-01
1.6291328E-02,1.39648E-01
1.6295936E-02,1.49414E-01
1.6300544E-02,1.59180E-01
1.6305152E-02,1.29883E-01
1.6309760E-02,1.88477E-01
1.6314368E-02,1.10352E-01
1.6318976E-02,1.39648E-01
1.6323584E-02,1.59180E-01
1.6328192E-02,1.59180E-01
1.6332800E-02,1.59180E-01
1.6337408E-02,1.59180E-01
1.6342016E-02,1.10352E-01
1.6346624E-02,1.39648E-01
1.6351232E-02,1.39648E-01
1.6355840E-02,1.39648E-01
1.6360448E-02,1.88477E-01
1.6365056E-02,1.59180E-01
1.6369664E-02,8.10547E-02
1.6374272E-02,1.39648E-01
1.6378880E-02,1.39648E-01
1.6383488E-02,1.59180E-01
1.6388096E-02,1.39648E-01
1.6392704E-02,1.20117E-01
1.6397312E-02,1.29883E-01
1.6401920E-02,1.49414E-01
1.6406528E-02,1.39648E-01
1.6411136E-02,1.98242E-01
1.6415744E-02,1.29883E-01
1.6420352E-02,1.39648E-01
1.6424960E-02,1.39648E-01
1.6429568E-02,1.49414E-01
1.6434176E-02,1.59180E-01
1.6438784E-02,1.00586E-01
1.6443392E-02,1.49414E-01
1.6448000E-02,1.59180E-01
1.6452608E-02,1.88477E-01
1.6457216E-02,1.68945E-01
1.6461824E-02,1.10352E-01
1.6466432E-02,1.39648E-01
1.6471040E-02,1.78711E-01
1.6475648E-02,1.39648E-01
1.6480256E-02,1.59180E-01
1.6484864E-02,1.39648E-01
1.6489472E-02,1.98242E-01
1.6494080E-02,1.49414E-01
1.6498688E-02,1.59180E-01
1.6503296E-02,1.39648E-01
1.6507904E-02,2.08008E-01
1.6512512E-02,1.59180E-01
1.6517120E-02,1.59180E-01
1.6521728E-02,1.20117E-01
1.6526336E-02,1.39648E-01
1.6530944E-02,1.68945E-01
1.6535552E-02,1.98242E-01
1.6540160E-02,1.39648E-01
1.6544768E-02,1.39648E-01
1.6549376E-02,1.20117E-01
1.6553984E-02,1.59180E-01
1.6558592E-02,1.39648E-01
1.6563200E-02,1.78711E-01
1.6567808E-02,1.59180E-01
1.6572416E-02,1.39648E-01
1.6577024E-02,1.39648E-01
1.6581632E-02,1.88477E-01
1.6586240E-02,1.59180E-01
1.6590848E-02,1.49414E-01
1.6595456E-02,1.39648E-01
1.6600064E-02,1.00586E-01
1.6604672E-02,1.98242E-01
1.6609280E-02,1.59180E-01
1.6613888E-02,1.49414E-01
1.6618496E-02,1.49414E-01
1.6623104E-02,1.49414E-01
1.6627712E-02,1.10352E-01
1.6632320E-02,1.39648E-01
1.6636928E-02,1.39648E-01
1.6641536E-02,1.29883E-01
1.6646144E-02,1.49414E-01
1.6650752E-02,1.59180E-01
1.6655360E-02,1.10352E-01
1.6659968E-02,1.39648E-01
1.6664576E-02,1.00586E-01
1.6669184E-02,1.59180E-01
1.6673792E-02,1.39648E-01
1.6678400E-02,1.39648E-01
1.6683008E-02,1.20117E-01
1.6687616E-02,1.39648E-01
1.6692224E-02,1.29883E-01
1.6696832E-02,1.39648E-01
1.6701440E-02,1.59180E-01
1.6706048E-02,1.68945E-01
1.6710656E-02,1.78711E-01
1.6715264E-02,1.39648E-01
1.6719872E-02,1.39648E-01
1.6724480E-02,1.10352E-01
1.6729088E-02,1.39648E-01
1.6733696E-02,8.10547E-02
1.6738304E-02,1.78711E-01
1.6742912E-02,1.59180E-01
1.6747520E-02,1.78711E-01
1.6752128E-02,1.29883E-01
1.6756736E-02,1.29883E-01
1.6761344E-02,1.00586E-01
1.6765952E-02,1.29883E-01
1.6770560E-02,1.59180E-01
1.6775168E-02,1.49414E-01
1.6779776E-02,1.68945E-01
1.6784384E-02,1.49414E-01
1.6788992E-02,1.49414E-01
1.6793600E-02,1.59180E-01
1.6798208E-02,1.59180E-01
1.6802816E-02,1.39648E-01
1.6807424E-02,1.49414E-01
1.6812032E-02,1.39648E-01
1.6816640E-02,1.78711E-01
1.6821248E-02,1.49414E-01
1.6825856E-02,1.59180E-01
1.6830464E-02,1.88477E-01
1.6835072E-02,1.39648E-01
1.6839680E-02,1.78711E-01
1.6844288E-02,1.78711E-01
1.6848896E-02,1.98242E-01
1.6853504E-02,1.88477E-01
1.6858112E-02,1.49414E-01
1.6862720E-02,1.59180E-01
1.6867328E-02,1.49414E-01
1.6871936E-02,1.59180E-01
1.6876544E-02,1.78711E-01
1.6881152E-02,1.98242E-01
1.6885760E-02,1.49414E-01
1.6890368E-02,1.39648E-01
1.6894976E-02,1.10352E-01
1.6899584E-02,1.49414E-01
1.6904192E-02,1.59180E-01
1.6908800E-02,1.78711E-01
1.6913408E-02,1.68945E-01
1.6918016E-02,1.68945E-01
1.6922624E-02,1.78711E-01
1.6927232E-02,1.98242E-01
1.6931840E-02,1.49414E-01
1.6936448E-02,1.39648E-01
1.6941056E-02,1.39648E-01
1.6945664E-02,1.78711E-01
1.6950272E-02,1.88477E-01
1.6954880E-02,1.49414E-01
1.6959488E-02,1.39648E-01
1.6964096E-02,1.59180E-01
1.6968704E-02,1.59180E-01
1.6973312E-02,1.29883E-01
1.6977920E-02,1.59180E-01
1.6982528E-02,1.78711E-01
1.6987136E-02,1.68945E-01
1.6991744E-02,1.49414E-01
1.6996352E-02,1.49414E-01
1.7000960E-02,1.68945E-01
1.7005568E-02,1.49414E-01
1.7010176E-02,1.10352E-01
1.7014784E-02,1.10352E-01
1.7019392E-02,1.49414E-01
1.7024000E-02,1.49414E-01
1.7028608E-02,1.20117E-01
1.7033216E-02,1.68945E-01
1.7037824E-02,1.59180E-01
1.7042432E-02,1.39648E-01
1.7047040E-02,1.10352E-01
1.7051648E-02,1.39648E-01
1.7056256E-02,1.39648E-01
1.7060864E-02,1.49414E-01
1.7065472E-02,1.00586E-01
1.7070080E-02,1.59180E-01
1.7074688E-02,1.39648E-01
1.7079296E-02,1.78711E-01
1.7083904E-02,1.20117E-01
1.7088512E-02,1.20117E-01
1.7093120E-02,1.10352E-01
1.7097728E-02,1.39648E-01
1.7102336E-02,1.39648E-01
1.7106944E-02,1.59180E-01
1.7111552E-02,1.20117E-01
1.7116160E-02,1.49414E-01
1.7120768E-02,1.49414E-01
1.7125376E-02,1.10352E-01
1.7129984E-02,1.59180E-01
1.7134592E-02,1.00586E-01
1.7139200E-02,1.98242E-01
1.7143808E-02,1.29883E-01
1.7148416E-02,1.39648E-01
1.7153024E-02,1.39648E-01
1.7157632E-02,1.78711E-01
1.7162240E-02,1.49414E-01
1.7166848E-02,1.49414E-01
1.7171456E-02,1.20117E-01
1.7176064E-02,1.49414E-01
1.7180672E-02,1.39648E-01
1.7185280E-02,1.49414E-01
1.7189888E-02,1.49414E-01
1.7194496E-02,1.98242E-01
1.7199104E-02,1.78711E-01
1.7203712E-02,1.59180E-01
1.7208320E-02,1.49414E-01
1.7212928E-02,1.59180E-01
1.7217536E-02,1.39648E-01
1.7222144E-02,1.98242E-01
1.7226752E-02,1.59180E-01
1.7231360E-02,1.29883E-01
1.7235968E-02,1.78711E-01
1.7240576E-02,1.88477E-01
1.7245184E-02,1.88477E-01
1.7249792E-02,1.49414E-01
1.7254400E-02,1.59180E-01
1.7259008E-02,1.59180E-01
1.7263616E-02,1.49414E-01
1.7268224E-02,1.98242E-01
1.7272832E-02,1.49414E-01
1.7277440E-02,1.49414E-01
1.7282048E-02,1.78711E-01
1.7286656E-02,1.98242E-01
1.7291264E-02,1.59180E-01
1.7295872E-02,1.59180E-01
1.7300480E-02,1.39648E-01
1.7305088E-02,1.59180E-01
1.7309696E-02,1.78711E-01
1.7314304E-02,1.20117E-01
1.7318912E-02,1.78711E-01
1.7323520E-02,1.49414E-01
1.7328128E-02,1.68945E-01
1.7332736E-02,1.20117E-01
1.7337344E-02,1.88477E-01
1.7341952E-02,1.59180E-01
1.7346560E-02,1.59180E-01
1.7351168E-02,1.49414E-01
1.7355776E-02,1.78711E-01
1.7360384E-02,1.39648E-01
1.7364992E-02,1.88477E-01
1.7369600E-02,1.39648E-01
1.7374208E-02,1.49414E-01
1.7378816E-02,1.00586E-01
1.7383424E-02,1.49414E-01
1.7388032E-02,1.59180E-01
1.7392640E-02,1.49414E-01
1.7397248E-02,1.29883E-01
1.7401856E-02,1.20117E-01
1.7406464E-02,1.39648E-01
1.7411072E-02,1.29883E-01
1.7415680E-02,1.39648E-01
1.7420288E-02,1.49414E-01
1.7424896E-02,1.20117E-01
1.7429504E-02,1.39648E-01
1.7434112E-02,1.49414E-01
1.7438720E-02,1.59180E-01
1.7443328E-02,1.49414E-01
1.7447936E-02,1.10352E-01
1.7452544E-02,1.78711E-01
1.7457152E-02,1.39648E-01
1.7461760E-02,1.49414E-01
1.7466368E-02,1.29883E-01
1.7470976E-02,1.78711E-01
1.7475584E-02,1.10352E-01
1.7480192E-02,1.59180E-01
1.7484800E-02,1.10352E-01
1.7489408E-02,1.68945E-01
1.7494016E-02,1.10352E-01
1.7498624E-02,1.39648E-01
1.7503232E-02,1.49414E-01
1.7507840E-02,1.59180E-01
1.7512448E-02,1.10352E-01
1.7517056E-02,1.39648E-01
1.7521664E-02,1.78711E-01
1.7526272E-02,1.68945E-01
1.7530880E-02,1.39648E-01
1.7535488E-02,1.78711E-01
1.7540096E-02,1.49414E-01
1.7544704E-02,1.88477E-01
1.7549312E-02,1.29883E-01
1.7553920E-02,1.39648E-01
1.7558528E-02,1.49414E-01
1.7563136E-02,1.78711E-01
1.7567744E-02,1.88477E-01
1.7572352E-02,1.39648E-01
1.7576960E-02,1.68945E-01
1.7581568E-02,1.78711E-01
1.7586176E-02,1.39648E-01
1.7590784E-02,1.49414E-01
1.7595392E-02,1.49414E-01
1.7600000E-02,1.78711E-01
1.7604608E-02,1.98242E-01
1.7609216E-02,1.39648E-01
1.7613824E-02,1.68945E-01
1.7618432E-02,1.59180E-01
1.7623040E-02,2.08008E-01
1.7627648E-02,1.59180E-01
1.7632256E-02,1.68945E-01
1.7636864E-02,1.39648E-01
1.7641472E-02,1.49414E-01
1.7646080E-02,1.78711E-01
1.7650688E-02,1.78711E-01
1.7655296E-02,1.59180E-01
1.7659904E-02,1.49414E-01
1.7664512E-02,1.49414E-01
1.7669120E-02,1.88477E-01
1.7673728E-02,1.59180E-01
1.7678336E-02,1.68945E-01
1.7682944E-02,1.39648E-01
1.7687552E-02,1.88477E-01
1.7692160E-02,1.49414E-01
1.7696768E-02,1.88477E-01
1.7701376E-02,1.98242E-01
1.7705984E-02,1.49414E-01
1.7710592E-02,1.20117E-01
1.7715200E-02,1.39648E-01
1.7719808E-02,1.29883E-01
1.7724416E-02,1.10352E-01
1.7729024E-02,1.59180E-01
1.7733632E-02,1.29883E-01
1.7738240E-02,1.39648E-01
1.7742848E-02,1.59180E-01
1.7747456E-02,1.98242E-01
1.7752064E-02,1.29883E-01
1.7756672E-02,1.49414E-01
1.7761280E-02,1.10352E-01
1.7765888E-02,1.68945E-01
1.7770496E-02,1.39648E-01
1.7775104E-02,1.49414E-01
1.7779712E-02,1.29883E-01
1.7784320E-02,1.59180E-01
1.7788928E-02,1.39648E-01
1.7793536E-02,1.49414E-01
1.7798144E-02,1.20117E-01
1.7802752E-02,1.29883E-01
1.7807360E-02,1.20117E-01
1.7811968E-02,1.39648E-01
1.7816576E-02,1.20117E-01
1.7821184E-02,1.39648E-01
1.7825792E-02,1.29883E-01
1.7830400E-02,1.49414E-01
1.7835008E-02,1.39648E-01
1.7839616E-02,1.68945E-01
1.7844224E-02,1.10352E-01
1.7848832E-02,1.39648E-01
1.7853440E-02,1.39648E-01
1.7858048E-02,1.29883E-01
1.7862656E-02,1.59180E-01
1.7867264E-02,1.88477E-01
1.7871872E-02,1.88477E-01
1.7876480E-02,1.00586E-01
1.7881088E-02,1.39648E-01
1.7885696E-02,1.59180E-01
1.7890304E-02,1.59180E-01
1.7894912E-02,1.39648E-01
1.7899520E-02,1.98242E-01
1.7904128E-02,1.59180E-01
1.7908736E-02,1.39648E-01
1.7913344E-02,1.78711E-01
1.7917952E-02,1.49414E-01
1.7922560E-02,1.20117E-01
1.7927168E-02,1.49414E-01
1.7931776E-02,1.49414E-01
1.7936384E-02,1.49414E-01
1.7940992E-02,1.39648E-01
1.7945600E-02,1.88477E-01
1.7950208E-02,1.39648E-01
1.7954816E-02,1.88477E-01
1.7959424E-02,1.68945E-01
1.7964032E-02,1.59180E-01
1.7968640E-02,1.39648E-01
1.7973248E-02,1.78711E-01
1.7977856E-02,1.39648E-01
1.7982464E-02,1.39648E-01
1.7987072E-02,1.68945E-01
1.7991680E-02,1.68945E-01
1.7996288E-02,1.39648E-01
1.8000896E-02,1.78711E-01
1.8005504E-02,1.39648E-01
1.8010112E-02,1.39648E-01
1.8014720E-02,1.78711E-01
1.8019328E-02,1.49414E-01
1.8023936E-02,1.39648E-01
1.8028544E-02,1.39648E-01
1.8033152E-02,1.68945E-01
1.8037760E-02,1.98242E-01
1.8042368E-02,1.20117E-01
1.8046976E-02,1.20117E-01
1.8051584E-02,1.88477E-01
1.8056192E-02,1.49414E-01
1.8060800E-02,1.78711E-01
1.8065408E-02,1.20117E-01
1.8070016E-02,1.78711E-01
1.8074624E-02,1.29883E-01
1.8079232E-02,1.98242E-01
1.8083840E-02,1.20117E-01
1.8088448E-02,1.39648E-01
1.8093056E-02,1.49414E-01
1.8097664E-02,1.39648E-01
1.8102272E-02,1.39648E-01
1.8106880E-02,1.20117E-01
1.8111488E-02,1.49414E-01
1.8116096E-02,1.78711E-01
1.8120704E-02,1.29883E-01
1.8125312E-02,1.49414E-01
1.8129920E-02,1.00586E-01
1.8134528E-02,1.39648E-01
1.8139136E-02,1.39648E-01
1.8143744E-02,1.39648E-01
1.8148352E-02,1.20117E-01
1.8152960E-02,1.39648E-01
1.8157568E-02,1.39648E-01
1.8162176E-02,1.49414E-01
1.8166784E-02,1.10352E-01
1.8171392E-02,1.00586E-01
1.8176000E-02,1.59180E-01
1.8180608E-02,1.49414E-01
1.8185216E-02,1.39648E-01
1.8189824E-02,1.39648E-01
1.8194432E-02,1.68945E-01
1.8199040E-02,1.39648E-01
1.8203648E-02,1.68945E-01
1.8208256E-02,1.59180E-01
1.8212864E-02,1.49414E-01
1.8217472E-02,1.10352E-01
1.8222080E-02,1.39648E-01
1.8226688E-02,1.68945E-01
1.8231296E-02,1.59180E-01
1.8235904E-02,1.49414E-01
1.8240512E-02,1.29883E-01
1.8245120E-02,1.39648E-01
1.8249728E-02,1.88477E-01
1.8254336E-02,1.59180E-01
1.8258944E-02,1.49414E-01
1.8263552E-02,1.78711E-01
1.8268160E-02,1.49414E-01
1.8272768E-02,1.49414E-01
1.8277376E-02,1.39648E-01
1.8281984E-02,1.88477E-01
1.8286592E-02,1.59180E-01
