in s,C1 in V,C2 in V
7.811029E-02,-2.1811676E-01,2.4659805E+00
7.811356E-02,-2.2063446E-01,2.4809341E+00
7.811684E-02,-2.2399139E-01,2.4967270E+00
7.812012E-02,-2.2696686E-01,2.5109940E+00
7.812340E-02,-2.3009491E-01,2.5249557E+00
7.812667E-02,-2.3299408E-01,2.5376968E+00
7.812995E-02,-2.3581696E-01,2.5495987E+00
7.813323E-02,-2.3886871E-01,2.5599747E+00
7.813650E-02,-2.4184418E-01,2.5698929E+00
7.813978E-02,-2.4405670E-01,2.5790482E+00
7.814306E-02,-2.4832916E-01,2.5872879E+00
7.814633E-02,-2.5054169E-01,2.5936966E+00
7.814961E-02,-2.5389862E-01,2.6003342E+00
7.815289E-02,-2.5649261E-01,2.6063614E+00
7.815616E-02,-2.5901031E-01,2.6106339E+00
7.815944E-02,-2.6305389E-01,2.6136856E+00
7.816272E-02,-2.6602936E-01,2.6155167E+00
7.816599E-02,-2.6847076E-01,2.6181870E+00
7.816927E-02,-2.7144623E-01,2.6193314E+00
7.817255E-02,-2.7495575E-01,2.6184921E+00
7.817582E-02,-2.7770233E-01,2.6180344E+00
7.817910E-02,-2.7991486E-01,2.6165848E+00
7.818238E-02,-2.8227997E-01,2.6130753E+00
7.818565E-02,-2.8495026E-01,2.6094894E+00
7.818893E-02,-2.8754425E-01,2.6055984E+00
7.819221E-02,-2.9074860E-01,2.6006393E+00
7.819548E-02,-2.9402924E-01,2.5933914E+00
7.819876E-02,-2.9708099E-01,2.5862961E+00
7.820204E-02,-2.9990387E-01,2.5772171E+00
7.820532E-02,-3.0165863E-01,2.5689774E+00
7.820859E-02,-3.0425262E-01,2.5589066E+00
7.821187E-02,-3.0646515E-01,2.5474625E+00
7.821515E-02,-3.0913544E-01,2.5355606E+00
7.821842E-02,-3.1111908E-01,2.5228958E+00
7.822170E-02,-3.1409454E-01,2.5093155E+00
7.822498E-02,-3.1531525E-01,2.4953537E+00
7.822825E-02,-3.1859589E-01,2.4809341E+00
7.823153E-02,-3.2012177E-01,2.4643784E+00
7.823481E-02,-3.2241058E-01,2.4475937E+00
7.823808E-02,-3.2447052E-01,2.4295120E+00
7.824136E-02,-3.2637787E-01,2.4093704E+00
7.824464E-02,-3.2790375E-01,2.3895340E+00
7.824791E-02,-3.3011627E-01,2.3689346E+00
7.825119E-02,-3.3148956E-01,2.3478775E+00
7.825447E-02,-3.3332062E-01,2.3262863E+00
7.825774E-02,-3.3599091E-01,2.3033981E+00
7.826102E-02,-3.3744049E-01,2.2802811E+00
7.826430E-02,-3.3934784E-01,2.2556381E+00
7.826757E-02,-3.4018707E-01,2.2298508E+00
7.827085E-02,-3.4140778E-01,2.2045975E+00
7.827413E-02,-3.4331512E-01,2.1780472E+00
7.827740E-02,-3.4430695E-01,2.1505814E+00
7.828068E-02,-3.4423065E-01,2.1222763E+00
7.828396E-02,-3.4590912E-01,2.0938950E+00
7.828724E-02,-3.4712982E-01,2.0645218E+00
7.829051E-02,-3.4827423E-01,2.0336990E+00
7.829379E-02,-3.4972382E-01,2.0030289E+00
7.829707E-02,-3.5079193E-01,1.9714432E+00
7.830034E-02,-3.5147858E-01,1.9392471E+00
7.830362E-02,-3.5277557E-01,1.9065170E+00
7.830690E-02,-3.5285187E-01,1.8737869E+00
7.831017E-02,-3.5430145E-01,1.8393784E+00
7.831345E-02,-3.5453033E-01,1.8048935E+00
7.831673E-02,-3.5498810E-01,1.7686539E+00
7.832000E-02,-3.5582733E-01,1.7327957E+00
7.832328E-02,-3.5544586E-01,1.6965561E+00
7.832656E-02,-3.5628510E-01,1.6600876E+00
7.832983E-02,-3.5628510E-01,1.6226273E+00
7.833311E-02,-3.5697174E-01,1.5848618E+00
7.833639E-02,-3.5712433E-01,1.5461807E+00
7.833966E-02,-3.5735321E-01,1.5087967E+00
7.834294E-02,-3.5765839E-01,1.4704971E+00
7.834622E-02,-3.5803986E-01,1.4301376E+00
7.834949E-02,-3.5704803E-01,1.3902359E+00
7.835277E-02,-3.5720062E-01,1.3501053E+00
7.835605E-02,-3.5720062E-01,1.3088303E+00
7.835932E-02,-3.5689545E-01,1.2675552E+00
