in s,C1 in V,C2 in V
-6.413936E-04,-5.1002722E+00,8.4712433E-01
-6.381168E-04,-5.1048499E+00,8.4155487E-01
-6.348400E-04,-5.1103430E+00,8.3735870E-01
-6.315632E-04,-5.1033240E+00,8.3163666E-01
-6.282864E-04,-5.1072913E+00,8.2675385E-01
-6.250096E-04,-5.1051550E+00,8.1981110E-01
-6.217328E-04,-5.1085120E+00,8.1492828E-01
-6.184560E-04,-5.1106482E+00,8.0760406E-01
-6.151792E-04,-5.1115637E+00,8.0089020E-01
-6.119024E-04,-5.1179724E+00,7.9348969E-01
-6.086256E-04,-5.1173621E+00,7.8677582E-01
-6.053488E-04,-5.1179724E+00,7.7853607E-01
-6.020720E-04,-5.1176672E+00,7.7037262E-01
-5.987952E-04,-5.1210242E+00,7.6213287E-01
-5.955184E-04,-5.1237708E+00,7.5404572E-01
-5.922416E-04,-5.1292639E+00,7.4405121E-01
-5.889648E-04,-5.1329260E+00,7.3474335E-01
-5.856880E-04,-5.1378088E+00,7.2429108E-01
-5.824112E-04,-5.1429968E+00,7.1536469E-01
-5.791344E-04,-5.1439124E+00,7.0498871E-01
-5.758576E-04,-5.1350623E+00,6.9468903E-01
-5.725808E-04,-5.1356726E+00,6.8347382E-01
-5.693040E-04,-5.1283484E+00,6.7302155E-01
-5.660272E-04,-5.1182776E+00,6.6134857E-01
-5.627504E-04,-5.1133948E+00,6.5082001E-01
-5.594736E-04,-5.1118689E+00,6.3914703E-01
-5.561968E-04,-5.1033240E+00,6.2694000E-01
-5.529200E-04,-5.1045447E+00,6.1427521E-01
-5.496432E-04,-5.0966101E+00,6.0222076E-01
-5.463664E-04,-5.0889807E+00,5.8978485E-01
-5.430896E-04,-5.0908118E+00,5.7719635E-01
-5.398128E-04,-5.0917273E+00,5.6292938E-01
-5.365360E-04,-5.0889807E+00,5.4965424E-01
-5.332592E-04,-5.0929480E+00,5.3584503E-01
-5.299824E-04,-5.0917273E+00,5.2241730E-01
-5.267056E-04,-5.0956946E+00,5.0837921E-01
-5.234288E-04,-5.0947791E+00,4.9373077E-01
