in s,C1 in V,C2 in V
8.312448E-03,4.2842316E-01,1.6235678E+00
8.315725E-03,4.1797089E-01,1.6124289E+00
8.319002E-03,4.0782379E-01,1.6000693E+00
8.322278E-03,3.9653229E-01,1.5866415E+00
8.325555E-03,3.8669037E-01,1.5732901E+00
8.328832E-03,3.7478851E-01,1.5584891E+00
8.332109E-03,3.6349701E-01,1.5435355E+00
8.335386E-03,3.5098480E-01,1.5285818E+00
8.338662E-03,3.3885406E-01,1.5118735E+00
8.341939E-03,3.2679962E-01,1.4950125E+00
8.345216E-03,3.1444000E-01,1.4773123E+00
8.348493E-03,3.0261444E-01,1.4581625E+00
8.351770E-03,2.9010223E-01,1.4402335E+00
8.355046E-03,2.7682709E-01,1.4207022E+00
8.358323E-03,2.6408600E-01,1.3999503E+00
8.361600E-03,2.5195526E-01,1.3800375E+00
8.364877E-03,2.3913788E-01,1.3600485E+00
8.368154E-03,2.2616791E-01,1.3384573E+00
8.371430E-03,2.1357941E-01,1.3154166E+00
8.374707E-03,2.0106720E-01,1.2928336E+00
8.377984E-03,1.8817352E-01,1.2701743E+00
8.381261E-03,1.7619537E-01,1.2458365E+00
8.384538E-03,1.6353058E-01,1.2213461E+00
8.387814E-03,1.5162872E-01,1.1962454E+00
8.391091E-03,1.3919281E-01,1.1711447E+00
8.394368E-03,1.2729095E-01,1.1449759E+00
8.397645E-03,1.1523651E-01,1.1194174E+00
8.400922E-03,1.0096954E-01,1.0918753E+00
8.404198E-03,8.7618103E-02,1.0644858E+00
8.407475E-03,7.5411072E-02,1.0374014E+00
8.410752E-03,6.2822571E-02,1.0103171E+00
8.414029E-03,5.2446594E-02,9.8140167E-01
8.417306E-03,4.0544739E-02,9.5248627E-01
8.420582E-03,2.9405823E-02,9.2280792E-01
8.423859E-03,1.8648376E-02,8.9389252E-01
8.427136E-03,6.9754028E-03,8.6398529E-01
8.430413E-03,-3.4768677E-03,8.3308624E-01
8.433690E-03,-1.4692078E-02,8.0188202E-01
8.436966E-03,-2.5144348E-02,7.7144073E-01
8.440243E-03,-3.5520325E-02,7.3893951E-01
8.443520E-03,-4.4904480E-02,7.0704865E-01
8.446797E-03,-5.3907166E-02,6.7561554E-01
8.450074E-03,-6.3977966E-02,6.4319061E-01
8.453350E-03,-7.2751770E-02,6.1038422E-01
8.456627E-03,-8.0381165E-02,5.7864594E-01
8.459904E-03,-8.8849792E-02,5.4507660E-01
8.463181E-03,-9.6784363E-02,5.1272797E-01
8.466458E-03,-1.0571075E-01,4.7923492E-01
8.469734E-03,-1.1196686E-01,4.4543671E-01
8.473011E-03,-1.1738373E-01,4.1171478E-01
8.476288E-03,-1.2386871E-01,3.7799286E-01
8.479565E-03,-1.3035370E-01,3.4343170E-01
8.482842E-03,-1.3622833E-01,3.0963348E-01
8.486118E-03,-1.4217926E-01,2.7469086E-01
8.489395E-03,-1.4622284E-01,2.4066376E-01
8.492672E-03,-1.5255524E-01,2.0564484E-01
8.495949E-03,-1.5682770E-01,1.7199921E-01
8.499226E-03,-1.6094757E-01,1.3720917E-01
8.502502E-03,-1.6399933E-01,1.0325836E-01
8.505779E-03,-1.6857697E-01,6.6560974E-02
8.509056E-03,-1.7094208E-01,3.2152405E-02
8.512333E-03,-1.7521454E-01,-2.6376343E-03
8.515610E-03,-1.7651154E-01,-3.6206970E-02
8.518886E-03,-1.7979218E-01,-7.0997009E-02
8.522163E-03,-1.8086029E-01,-1.0456635E-01
8.525440E-03,-1.8223358E-01,-1.4057709E-01
8.528717E-03,-1.8200470E-01,-1.7414642E-01
8.531994E-03,-1.8299652E-01,-2.0939423E-01
8.535270E-03,-1.8345428E-01,-2.4448944E-01
8.538547E-03,-1.8406464E-01,-2.7889801E-01
8.541824E-03,-1.8322540E-01,-3.1200958E-01
8.545101E-03,-1.8414093E-01,-3.4725739E-01
8.548378E-03,-1.8276764E-01,-3.8181854E-01
8.551654E-03,-1.8215729E-01,-4.1569305E-01
8.554931E-03,-1.7963959E-01,-4.4857574E-01
8.558208E-03,-1.7948700E-01,-4.8245026E-01
8.561485E-03,-1.7544342E-01,-5.1533295E-01
8.564762E-03,-1.7582489E-01,-5.4966522E-01
8.568038E-03,-1.7201019E-01,-5.8209015E-01
