in s,C1 in V,C2 in V
7.918356E-02,-2.1010590E-01,2.6348953E+00
7.918684E-02,-2.1186066E-01,2.6299362E+00
7.919012E-02,-2.1544647E-01,2.6232224E+00
7.919340E-02,-2.1788788E-01,2.6168137E+00
7.919667E-02,-2.2093964E-01,2.6088028E+00
7.919995E-02,-2.2383881E-01,2.5988846E+00
7.920323E-02,-2.2605133E-01,2.5888138E+00
7.920650E-02,-2.2872162E-01,2.5779800E+00
7.920978E-02,-2.3162079E-01,2.5662308E+00
7.921306E-02,-2.3291779E-01,2.5541763E+00
7.921633E-02,-2.3566437E-01,2.5395279E+00
7.921961E-02,-2.3764801E-01,2.5251846E+00
7.922289E-02,-2.3940277E-01,2.5100021E+00
7.922616E-02,-2.4176788E-01,2.4945908E+00
7.922944E-02,-2.4443817E-01,2.4776535E+00
7.923272E-02,-2.4604034E-01,2.4600296E+00
7.923599E-02,-2.4825287E-01,2.4416428E+00
7.923927E-02,-2.5000763E-01,2.4221878E+00
7.924255E-02,-2.5183868E-01,2.4008255E+00
7.924582E-02,-2.5359344E-01,2.3803024E+00
7.924910E-02,-2.5481415E-01,2.3579483E+00
7.925238E-02,-2.5649261E-01,2.3342209E+00
7.925565E-02,-2.5786591E-01,2.3116379E+00
7.925893E-02,-2.6023102E-01,2.2867661E+00
7.926221E-02,-2.6091766E-01,2.2627335E+00
7.926548E-02,-2.6290131E-01,2.2357254E+00
7.926876E-02,-2.6412201E-01,2.2106247E+00
7.927204E-02,-2.6541901E-01,2.1832352E+00
7.927532E-02,-2.6694489E-01,2.1550064E+00
7.927859E-02,-2.6793671E-01,2.1263962E+00
7.928187E-02,-2.6847076E-01,2.0967941E+00
7.928515E-02,-2.6976776E-01,2.0665817E+00
7.928842E-02,-2.7068329E-01,2.0351486E+00
7.929170E-02,-2.7121735E-01,2.0036392E+00
7.929498E-02,-2.7236176E-01,1.9715195E+00
7.929825E-02,-2.7381134E-01,1.9390182E+00
7.930153E-02,-2.7457428E-01,1.9051437E+00
7.930481E-02,-2.7533722E-01,1.8718033E+00
7.930808E-02,-2.7579498E-01,1.8361740E+00
7.931136E-02,-2.7556610E-01,1.8012314E+00
7.931464E-02,-2.7610016E-01,1.7656021E+00
7.931791E-02,-2.7640533E-01,1.7289047E+00
7.932119E-02,-2.7770233E-01,1.6923599E+00
7.932447E-02,-2.7709198E-01,1.6548996E+00
7.932774E-02,-2.7808380E-01,1.6171341E+00
7.933102E-02,-2.7747345E-01,1.5786057E+00
7.933430E-02,-2.7831268E-01,1.5403061E+00
7.933757E-02,-2.7793121E-01,1.5020065E+00
7.934085E-02,-2.7800751E-01,1.4634018E+00
7.934413E-02,-2.7884674E-01,1.4222794E+00
7.934740E-02,-2.7816010E-01,1.3824539E+00
7.935068E-02,-2.7877045E-01,1.3408737E+00
7.935396E-02,-2.7770233E-01,1.2989120E+00
7.935724E-02,-2.7869415E-01,1.2570267E+00
7.936051E-02,-2.7793121E-01,1.2152939E+00
7.936379E-02,-2.7754974E-01,1.1737137E+00
7.936707E-02,-2.7709198E-01,1.1312180E+00
7.937034E-02,-2.7678680E-01,1.0882645E+00
7.937362E-02,-2.7632904E-01,1.0456161E+00
7.937690E-02,-2.7610016E-01,1.0016708E+00
7.938017E-02,-2.7564240E-01,9.5864105E-01
7.938345E-02,-2.7526093E-01,9.1423798E-01
7.938673E-02,-2.7587128E-01,8.7014008E-01
7.939000E-02,-2.7518463E-01,8.2512665E-01
7.939328E-02,-2.7396393E-01,7.8072357E-01
7.939656E-02,-2.7320099E-01,7.3601532E-01
7.939983E-02,-2.7251434E-01,6.9145966E-01
7.940311E-02,-2.7243805E-01,6.4728546E-01
7.940639E-02,-2.7198029E-01,6.0211945E-01
7.940966E-02,-2.7136993E-01,5.5794525E-01
7.941294E-02,-2.7045441E-01,5.1422882E-01
7.941622E-02,-2.7068329E-01,4.6967316E-01
7.941949E-02,-2.6976776E-01,4.2488861E-01
7.942277E-02,-2.6877594E-01,3.8018036E-01
7.942605E-02,-2.6824188E-01,3.3615875E-01
7.942932E-02,-2.6793671E-01,2.9053497E-01
7.943260E-02,-2.6702118E-01,2.4643707E-01
7.943588E-02,-2.6625824E-01,2.0172882E-01
7.943916E-02,-2.6625824E-01,1.5656281E-01
7.944243E-02,-2.6519012E-01,1.1162567E-01
7.944571E-02,-2.6450348E-01,6.7451477E-02
7.944899E-02,-2.6374054E-01,2.2666931E-02
7.945226E-02,-2.6290131E-01,-2.1049500E-02
7.945554E-02,-2.6221466E-01,-6.5147400E-02
7.945882E-02,-2.6175690E-01,-1.0878754E-01
7.946209E-02,-2.6053619E-01,-1.5235138E-01
7.946537E-02,-2.6045990E-01,-1.9538116E-01
7.946865E-02,-2.5984955E-01,-2.3848724E-01
7.947192E-02,-2.5946808E-01,-2.8090668E-01
7.947520E-02,-2.5870514E-01,-3.2279205E-01
7.947848E-02,-2.5817108E-01,-3.6444855E-01
7.948175E-02,-2.5801849E-01,-4.0633392E-01
7.948503E-02,-2.5756073E-01,-4.4707489E-01
7.948831E-02,-2.5710297E-01,-4.8842621E-01
7.949158E-02,-2.5649261E-01,-5.2870941E-01
7.949486E-02,-2.5580597E-01,-5.6822968E-01
7.949814E-02,-2.5580597E-01,-6.0843658E-01
7.950141E-02,-2.5458527E-01,-6.4765167E-01
7.950469E-02,-2.5519562E-01,-6.8709564E-01
7.950797E-02,-2.5428009E-01,-7.2524261E-01
7.951124E-02,-2.5321198E-01,-7.6331329E-01
7.951452E-02,-2.5328827E-01,-8.0084991E-01
7.951780E-02,-2.5290680E-01,-8.3731842E-01
7.952108E-02,-2.5267792E-01,-8.7325287E-01
7.952435E-02,-2.5191498E-01,-9.0956879E-01
7.952763E-02,-2.5138092E-01,-9.4489288E-01
7.953091E-02,-2.5107574E-01,-9.7968292E-01
7.953418E-02,-2.5145721E-01,-1.0136337E+00
7.953746E-02,-2.5153351E-01,-1.0472031E+00
7.954074E-02,-2.5130463E-01,-1.0795517E+00
7.954401E-02,-2.5168610E-01,-1.1116714E+00
7.954729E-02,-2.5145721E-01,-1.1424942E+00
7.955057E-02,-2.5061798E-01,-1.1731644E+00
7.955384E-02,-2.5038910E-01,-1.2038345E+00
7.955712E-02,-2.5008392E-01,-1.2329025E+00
7.956040E-02,-2.5008392E-01,-1.2620468E+00
7.956367E-02,-2.4985504E-01,-1.2903519E+00
7.956695E-02,-2.5031281E-01,-1.3172073E+00
7.957023E-02,-2.4985504E-01,-1.3423080E+00
7.957350E-02,-2.5077057E-01,-1.3686295E+00
7.957678E-02,-2.5077057E-01,-1.3935013E+00
7.958006E-02,-2.5145721E-01,-1.4169235E+00
7.958333E-02,-2.5160980E-01,-1.4404984E+00
7.958661E-02,-2.5168610E-01,-1.4626236E+00
7.958989E-02,-2.5183868E-01,-1.4836044E+00
7.959316E-02,-2.5153351E-01,-1.5045090E+00
7.959644E-02,-2.5153351E-01,-1.5244217E+00
7.959972E-02,-2.5229645E-01,-1.5431900E+00
7.960300E-02,-2.5199127E-01,-1.5601273E+00
7.960627E-02,-2.5229645E-01,-1.5773697E+00
7.960955E-02,-2.5260162E-01,-1.5928574E+00
7.961283E-02,-2.5237274E-01,-1.6086502E+00
7.961610E-02,-2.5298309E-01,-1.6235275E+00
7.961938E-02,-2.5366974E-01,-1.6373367E+00
7.962266E-02,-2.5252533E-01,-1.6497726E+00
7.962593E-02,-2.5313568E-01,-1.6620560E+00
7.962921E-02,-2.5397491E-01,-1.6725845E+00
7.963249E-02,-2.5389862E-01,-1.6828842E+00
7.963576E-02,-2.5435638E-01,-1.6920395E+00
7.963904E-02,-2.5458527E-01,-1.7002029E+00
7.964232E-02,-2.5496674E-01,-1.7063065E+00
7.964559E-02,-2.5519562E-01,-1.7122574E+00
7.964887E-02,-2.5572968E-01,-1.7179031E+00
7.965215E-02,-2.5550079E-01,-1.7223282E+00
7.965542E-02,-2.5664520E-01,-1.7253036E+00
7.965870E-02,-2.5618744E-01,-1.7280502E+00
7.966198E-02,-2.5672150E-01,-1.7291183E+00
7.966525E-02,-2.5664520E-01,-1.7301102E+00
7.966853E-02,-2.5672150E-01,-1.7292709E+00
7.967181E-02,-2.5656891E-01,-1.7282791E+00
7.967508E-02,-2.5695038E-01,-1.7266006E+00
7.967836E-02,-2.5763702E-01,-1.7230911E+00
7.968164E-02,-2.5832367E-01,-1.7182846E+00
7.968492E-02,-2.5862885E-01,-1.7137833E+00
7.968819E-02,-2.5809479E-01,-1.7085953E+00
7.969147E-02,-2.5878143E-01,-1.7024918E+00
7.969475E-02,-2.5908661E-01,-1.6951675E+00
7.969802E-02,-2.5901031E-01,-1.6854019E+00
7.970130E-02,-2.6007843E-01,-1.6762466E+00
7.970458E-02,-2.6007843E-01,-1.6652603E+00
7.970785E-02,-2.5954437E-01,-1.6545792E+00
7.971113E-02,-2.5939178E-01,-1.6413040E+00
7.971441E-02,-2.5984955E-01,-1.6282578E+00
7.971768E-02,-2.6000214E-01,-1.6140671E+00
7.972096E-02,-2.6038361E-01,-1.5985794E+00
7.972424E-02,-2.6053619E-01,-1.5827103E+00
7.972751E-02,-2.6068878E-01,-1.5666122E+00
7.973079E-02,-2.6045990E-01,-1.5491409E+00
7.973407E-02,-2.6053619E-01,-1.5311356E+00
7.973734E-02,-2.6099396E-01,-1.5114517E+00
7.974062E-02,-2.6068878E-01,-1.4919205E+00
7.974390E-02,-2.6038361E-01,-1.4708633E+00
7.974717E-02,-2.6145172E-01,-1.4483566E+00
7.975045E-02,-2.6099396E-01,-1.4266891E+00
7.975373E-02,-2.6137543E-01,-1.4021988E+00
7.975700E-02,-2.6129913E-01,-1.3790817E+00
7.976028E-02,-2.6160431E-01,-1.3535995E+00
7.976356E-02,-2.6206207E-01,-1.3280411E+00
7.976684E-02,-2.6152802E-01,-1.3009567E+00
7.977011E-02,-2.6145172E-01,-1.2739487E+00
7.977339E-02,-2.6175690E-01,-1.2446518E+00
7.977667E-02,-2.6229095E-01,-1.2164993E+00
7.977994E-02,-2.6168060E-01,-1.1868973E+00
7.978322E-02,-2.6129913E-01,-1.1558456E+00
7.978650E-02,-2.6206207E-01,-1.1244888E+00
7.978977E-02,-2.6190948E-01,-1.0917587E+00
7.979305E-02,-2.6206207E-01,-1.0590286E+00
7.979633E-02,-2.6091766E-01,-1.0269852E+00
7.979960E-02,-2.6076508E-01,-9.9303436E-01
7.980288E-02,-2.6045990E-01,-9.5778656E-01
7.980616E-02,-2.6061249E-01,-9.2238617E-01
7.980943E-02,-2.6137543E-01,-8.8721466E-01
7.981271E-02,-2.6099396E-01,-8.5089874E-01
7.981599E-02,-2.6137543E-01,-8.1359100E-01
7.981926E-02,-2.6152802E-01,-7.7727509E-01
7.982254E-02,-2.6137543E-01,-7.3996735E-01
7.982582E-02,-2.6160431E-01,-7.0159149E-01
7.982909E-02,-2.6129913E-01,-6.6252899E-01
7.983237E-02,-2.6168060E-01,-6.2346649E-01
7.983565E-02,-2.6190948E-01,-5.8280182E-01
7.983892E-02,-2.6190948E-01,-5.4290009E-01
7.984220E-02,-2.6160431E-01,-5.0246429E-01
7.984548E-02,-2.6114655E-01,-4.6195221E-01
7.984876E-02,-2.6183319E-01,-4.2037201E-01
7.985203E-02,-2.6236725E-01,-3.7871552E-01
7.985531E-02,-2.6229095E-01,-3.3690643E-01
7.985859E-02,-2.6244354E-01,-2.9540253E-01
7.986186E-02,-2.6313019E-01,-2.5351715E-01
7.986514E-02,-2.6412201E-01,-2.1018219E-01
7.986842E-02,-2.6473236E-01,-1.6661835E-01
7.987169E-02,-2.6427460E-01,-1.2320709E-01
7.987497E-02,-2.6496124E-01,-8.0101013E-02
7.987825E-02,-2.6587677E-01,-3.6537170E-02
7.988152E-02,-2.6610565E-01,8.0184937E-03
7.988480E-02,-2.6610565E-01,5.1811218E-02
7.988808E-02,-2.6648712E-01,9.6824646E-02
7.989135E-02,-2.6816559E-01,1.4229584E-01
7.989463E-02,-2.6824188E-01,1.8715668E-01
7.989791E-02,-2.6953888E-01,2.3094940E-01
7.990118E-02,-2.7045441E-01,2.7542877E-01
7.990446E-02,-2.7068329E-01,3.2112885E-01
7.990774E-02,-2.7152252E-01,3.6591339E-01
7.991101E-02,-2.7274323E-01,4.1001129E-01
7.991429E-02,-2.7358246E-01,4.5548248E-01
7.991757E-02,-2.7419281E-01,5.0003815E-01
7.992084E-02,-2.7571869E-01,5.4344940E-01
7.992412E-02,-2.7640533E-01,5.8716583E-01
7.992740E-02,-2.7808380E-01,6.3141632E-01
7.993068E-02,-2.7938080E-01,6.7711639E-01
7.993395E-02,-2.7983856E-01,7.2098541E-01
7.993723E-02,-2.8075409E-01,7.6569366E-01
7.994051E-02,-2.8212738E-01,8.1024933E-01
7.994378E-02,-2.8327179E-01,8.5587311E-01
7.994706E-02,-2.8441620E-01,8.9936066E-01
7.995034E-02,-2.8662872E-01,9.4445038E-01
7.995361E-02,-2.8853607E-01,9.8839569E-01
7.995689E-02,-2.9044342E-01,1.0322647E+00
7.996017E-02,-2.9235077E-01,1.0740738E+00
7.996344E-02,-2.9418182E-01,1.1173325E+00
7.996672E-02,-2.9570770E-01,1.1600571E+00
7.997000E-02,-2.9730988E-01,1.2030869E+00
7.997327E-02,-2.9875946E-01,1.2445908E+00
7.997655E-02,-3.0036163E-01,1.2856369E+00
7.997983E-02,-3.0219269E-01,1.3263779E+00
7.998310E-02,-3.0448151E-01,1.3680344E+00
7.998638E-02,-3.0638885E-01,1.4097672E+00
7.998966E-02,-3.0837250E-01,1.4498215E+00
7.999293E-02,-3.1012726E-01,1.4889603E+00
7.999621E-02,-3.1256866E-01,1.5279465E+00
7.999949E-02,-3.1439972E-01,1.5661697E+00
8.000276E-02,-3.1630707E-01,1.6054611E+00
8.000604E-02,-3.1890106E-01,1.6437607E+00
8.000932E-02,-3.2141876E-01,1.6806107E+00
8.001260E-02,-3.2302094E-01,1.7180710E+00
8.001587E-02,-3.2454681E-01,1.7547684E+00
8.001915E-02,-3.2744598E-01,1.7907791E+00
8.002243E-02,-3.2981110E-01,1.8251877E+00
8.002570E-02,-3.3209991E-01,1.8607407E+00
8.002898E-02,-3.3370209E-01,1.8954544E+00
8.003226E-02,-3.3667755E-01,1.9287949E+00
8.003553E-02,-3.3911896E-01,1.9616013E+00
8.003881E-02,-3.4133148E-01,1.9941025E+00
8.004209E-02,-3.4362030E-01,2.0268326E+00
8.004536E-02,-3.4682465E-01,2.0586472E+00
8.004864E-02,-3.4987640E-01,2.0893936E+00
8.005192E-02,-3.5178375E-01,2.1190720E+00
8.005519E-02,-3.5445404E-01,2.1482925E+00
8.005847E-02,-3.5773468E-01,2.1760635E+00
