in s,C1 in V,C2 in V
3.5399616E-02,4.331207E-02,-3.279605E+00
3.5402912E-02,4.311371E-02,-3.283267E+00
3.5406208E-02,4.308319E-02,-3.286319E+00
3.5409504E-02,4.274750E-02,-3.292117E+00
3.5412800E-02,4.294586E-02,-3.297305E+00
3.5416096E-02,4.280853E-02,-3.301883E+00
3.5419392E-02,4.319000E-02,-3.306003E+00
3.5422688E-02,4.346466E-02,-3.310580E+00
3.5425984E-02,4.355621E-02,-3.314243E+00
3.5429280E-02,4.341888E-02,-3.317599E+00
3.5432576E-02,4.347992E-02,-3.322025E+00
3.5435872E-02,4.366302E-02,-3.327060E+00
3.5439168E-02,4.376984E-02,-3.330417E+00
3.5442464E-02,4.370880E-02,-3.336063E+00
3.5445760E-02,4.340363E-02,-3.340335E+00
3.5449056E-02,4.317474E-02,-3.344608E+00
3.5452352E-02,4.296112E-02,-3.349185E+00
3.5455648E-02,4.291534E-02,-3.352542E+00
3.5458944E-02,4.271698E-02,-3.356509E+00
3.5462240E-02,4.256439E-02,-3.360477E+00
3.5465536E-02,4.268646E-02,-3.365054E+00
3.5468832E-02,4.268646E-02,-3.369174E+00
3.5472128E-02,4.265594E-02,-3.373141E+00
3.5475424E-02,4.306793E-02,-3.377261E+00
3.5478720E-02,4.351044E-02,-3.381229E+00
3.5482016E-02,4.364777E-02,-3.384891E+00
3.5485312E-02,4.367828E-02,-3.389926E+00
3.5488608E-02,4.363251E-02,-3.393893E+00
3.5491904E-02,4.352570E-02,-3.398929E+00
3.5495200E-02,4.376984E-02,-3.402591E+00
3.5498496E-02,4.409027E-02,-3.405032E+00
3.5501792E-02,4.399872E-02,-3.410068E+00
3.5505088E-02,4.341888E-02,-3.414645E+00
3.5508384E-02,4.308319E-02,-3.419223E+00
3.5511680E-02,4.297638E-02,-3.423648E+00
3.5514976E-02,4.311371E-02,-3.428683E+00
3.5518272E-02,4.351044E-02,-3.432040E+00
3.5521568E-02,4.364777E-02,-3.434940E+00
3.5524864E-02,4.381561E-02,-3.439975E+00
3.5528160E-02,4.392242E-02,-3.443179E+00
3.5531456E-02,4.378510E-02,-3.447299E+00
3.5534752E-02,4.375458E-02,-3.450656E+00
3.5538048E-02,4.381561E-02,-3.454776E+00
3.5541344E-02,4.444122E-02,-3.459201E+00
3.5544640E-02,4.491425E-02,-3.464236E+00
3.5547936E-02,4.480743E-02,-3.469119E+00
3.5551232E-02,4.483795E-02,-3.472476E+00
3.5554528E-02,4.451752E-02,-3.477206E+00
3.5557824E-02,4.448700E-02,-3.480411E+00
3.5561120E-02,4.477692E-02,-3.485141E+00
3.5564416E-02,4.500580E-02,-3.489108E+00
3.5567712E-02,4.515839E-02,-3.492618E+00
3.5571008E-02,4.511261E-02,-3.497653E+00
3.5574304E-02,4.488373E-02,-3.501163E+00
3.5577600E-02,4.479218E-02,-3.504825E+00
3.5580896E-02,4.467010E-02,-3.508640E+00
3.5584192E-02,4.497528E-02,-3.512302E+00
3.5587488E-02,4.521942E-02,-3.517032E+00
3.5590784E-02,4.575348E-02,-3.522220E+00
3.5594080E-02,4.608917E-02,-3.525272E+00
3.5597376E-02,4.595184E-02,-3.528629E+00
3.5600672E-02,4.593658E-02,-3.534274E+00
3.5603968E-02,4.613495E-02,-3.538394E+00
3.5607264E-02,4.631805E-02,-3.543124E+00
3.5610560E-02,4.640961E-02,-3.547092E+00
3.5613856E-02,4.682159E-02,-3.550296E+00
3.5617152E-02,4.685211E-02,-3.555331E+00
3.5620448E-02,4.694366E-02,-3.558078E+00
3.5623744E-02,4.677582E-02,-3.562656E+00
3.5627040E-02,4.644012E-02,-3.566776E+00
3.5630336E-02,4.636383E-02,-3.569980E+00
3.5633632E-02,4.596710E-02,-3.574252E+00
3.5636928E-02,4.607391E-02,-3.579135E+00
3.5640224E-02,4.627228E-02,-3.582645E+00
3.5643520E-02,4.645538E-02,-3.587375E+00
3.5646816E-02,4.647064E-02,-3.590274E+00
3.5650112E-02,4.685211E-02,-3.594241E+00
3.5653408E-02,4.685211E-02,-3.599429E+00
3.5656704E-02,4.689789E-02,-3.603244E+00
3.5660000E-02,4.700470E-02,-3.607364E+00
3.5663296E-02,4.727936E-02,-3.611942E+00
3.5666592E-02,4.749298E-02,-3.614993E+00
3.5669888E-02,4.767609E-02,-3.620181E+00
3.5673184E-02,4.766083E-02,-3.623386E+00
3.5676480E-02,4.746246E-02,-3.627658E+00
3.5679776E-02,4.746246E-02,-3.632083E+00
3.5683072E-02,4.727936E-02,-3.635593E+00
3.5686368E-02,4.755402E-02,-3.640323E+00
3.5689664E-02,4.764557E-02,-3.643680E+00
3.5692960E-02,4.775238E-02,-3.648257E+00
3.5696256E-02,4.752350E-02,-3.651614E+00
3.5699552E-02,4.737091E-02,-3.655734E+00
3.5702848E-02,4.744720E-02,-3.659091E+00
3.5706144E-02,4.758453E-02,-3.663211E+00
3.5709440E-02,4.766083E-02,-3.666415E+00
3.5712736E-02,4.808807E-02,-3.671756E+00
3.5716032E-02,4.833221E-02,-3.676486E+00
3.5719328E-02,4.822540E-02,-3.680911E+00
3.5722624E-02,4.785919E-02,-3.684573E+00
3.5725920E-02,4.737091E-02,-3.687930E+00
3.5729216E-02,4.723358E-02,-3.692813E+00
3.5732512E-02,4.746246E-02,-3.696933E+00
3.5735808E-02,4.785919E-02,-3.700443E+00
3.5739104E-02,4.767609E-02,-3.704715E+00
3.5742400E-02,4.758453E-02,-3.707614E+00
3.5745696E-02,4.734039E-02,-3.711734E+00
3.5748992E-02,4.723358E-02,-3.715854E+00
3.5752288E-02,4.717255E-02,-3.718295E+00
3.5755584E-02,4.755402E-02,-3.722415E+00
3.5758880E-02,4.759979E-02,-3.726077E+00
3.5762176E-02,4.778290E-02,-3.729587E+00
3.5765472E-02,4.798126E-02,-3.734775E+00
3.5768768E-02,4.776764E-02,-3.738742E+00
3.5772064E-02,4.769135E-02,-3.742862E+00
3.5775360E-02,4.761505E-02,-3.746524E+00
3.5778656E-02,4.784393E-02,-3.750491E+00
3.5781952E-02,4.793549E-02,-3.755527E+00
3.5785248E-02,4.808807E-02,-3.758731E+00
3.5788544E-02,4.782867E-02,-3.762698E+00
3.5791840E-02,4.764557E-02,-3.766818E+00
3.5795136E-02,4.758453E-02,-3.770633E+00
3.5798432E-02,4.741669E-02,-3.774753E+00
3.5801728E-02,4.689789E-02,-3.779025E+00
3.5805024E-02,4.700470E-02,-3.783755E+00
3.5808320E-02,4.734039E-02,-3.787723E+00
3.5811616E-02,4.785919E-02,-3.790469E+00
3.5814912E-02,4.808807E-02,-3.794131E+00
3.5818208E-02,4.813385E-02,-3.798709E+00
3.5821504E-02,4.804230E-02,-3.803897E+00
3.5824800E-02,4.802704E-02,-3.807559E+00
3.5828096E-02,4.830170E-02,-3.811374E+00
3.5831392E-02,4.814911E-02,-3.815341E+00
3.5834688E-02,4.845428E-02,-3.820071E+00
3.5837984E-02,4.817963E-02,-3.823123E+00
3.5841280E-02,4.843903E-02,-3.827090E+00
3.5844576E-02,4.819489E-02,-3.831210E+00
3.5847872E-02,4.808807E-02,-3.835483E+00
3.5851168E-02,4.795074E-02,-3.839145E+00
3.5854464E-02,4.769135E-02,-3.842044E+00
3.5857760E-02,4.795074E-02,-3.845706E+00
3.5861056E-02,4.821014E-02,-3.851352E+00
3.5864352E-02,4.837799E-02,-3.855167E+00
3.5867648E-02,4.839325E-02,-3.858371E+00
