
Note: No compatibility mode selected!


Circuit: * selfe_tuned_filter.cir - generated for ngspice batch simulation

binary raw file "selfe_tuned_filter.raw"
Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 131
       * selfe_tuned_filter.cir - generated for ngspice batch simulation
       AC Analysis  Tue Sep 16 22:15:58  2025
--------------------------------------------------------------------------------
Index   frequency       v(bpf)                          
--------------------------------------------------------------------------------
86	3.627867e+02	2.702597e-04,	-1.34142e-04	
87	3.712439e+02	2.832782e-04,	-1.37277e-04	
88	3.798982e+02	2.969111e-04,	-1.40486e-04	
89	3.887543e+02	3.111875e-04,	-1.43771e-04	
90	3.978168e+02	3.261376e-04,	-1.47133e-04	
91	4.070905e+02	3.417933e-04,	-1.50573e-04	
92	4.165805e+02	3.581880e-04,	-1.54095e-04	
93	4.262917e+02	3.753566e-04,	-1.57700e-04	
94	4.362292e+02	3.933356e-04,	-1.61390e-04	
95	4.463985e+02	4.121633e-04,	-1.65166e-04	
96	4.568048e+02	4.318798e-04,	-1.69032e-04	
97	4.674536e+02	4.525270e-04,	-1.72989e-04	
98	4.783508e+02	4.741491e-04,	-1.77040e-04	
99	4.895019e+02	4.967920e-04,	-1.81186e-04	
100	5.009130e+02	5.205040e-04,	-1.85430e-04	
101	5.125901e+02	5.453356e-04,	-1.89774e-04	
102	5.245394e+02	5.713397e-04,	-1.94222e-04	
103	5.367673e+02	5.985718e-04,	-1.98774e-04	
104	5.492803e+02	6.270900e-04,	-2.03435e-04	
105	5.620849e+02	6.569550e-04,	-2.08206e-04	
106	5.751880e+02	6.882305e-04,	-2.13091e-04	
107	5.885966e+02	7.209833e-04,	-2.18091e-04	
108	6.023178e+02	7.552833e-04,	-2.23211e-04	
109	6.163588e+02	7.912035e-04,	-2.28452e-04	
110	6.307272e+02	8.288208e-04,	-2.33818e-04	
111	6.454305e+02	8.682153e-04,	-2.39313e-04	
112	6.604765e+02	9.094713e-04,	-2.44938e-04	

Index   frequency       v(bpf)                          
--------------------------------------------------------------------------------
113	6.758733e+02	9.526769e-04,	-2.50698e-04	
114	6.916291e+02	9.979243e-04,	-2.56596e-04	
115	7.077521e+02	1.045310e-03,	-2.62635e-04	
116	7.242510e+02	1.094936e-03,	-2.68819e-04	
117	7.411344e+02	1.146908e-03,	-2.75152e-04	
118	7.584115e+02	1.201336e-03,	-2.81637e-04	
119	7.760914e+02	1.258339e-03,	-2.88278e-04	
120	7.941833e+02	1.318037e-03,	-2.95080e-04	
121	8.126971e+02	1.380558e-03,	-3.02046e-04	
122	8.316424e+02	1.446036e-03,	-3.09180e-04	
123	8.510294e+02	1.514612e-03,	-3.16488e-04	
124	8.708683e+02	1.586433e-03,	-3.23973e-04	
125	8.911696e+02	1.661652e-03,	-3.31640e-04	
126	9.119443e+02	1.740431e-03,	-3.39495e-04	
127	9.332032e+02	1.822939e-03,	-3.47541e-04	
128	9.549577e+02	1.909352e-03,	-3.55784e-04	
129	9.772194e+02	1.999858e-03,	-3.64230e-04	
130	1.000000e+03	2.094650e-03,	-3.72883e-04	

       * selfe_tuned_filter.cir - generated for ngspice batch simulation
       AC Analysis  Tue Sep 16 22:15:58  2025
--------------------------------------------------------------------------------
Index   frequency       v(lpf)                          
--------------------------------------------------------------------------------
0	5.000000e+01	9.999786e-01,	-7.50413e-05	
1	5.116558e+01	9.999789e-01,	-7.67907e-05	
2	5.235834e+01	9.999791e-01,	-7.85808e-05	
3	5.357890e+01	9.999794e-01,	-8.04127e-05	
4	5.482791e+01	9.999797e-01,	-8.22873e-05	
5	5.610604e+01	9.999800e-01,	-8.42055e-05	
6	5.741397e+01	9.999803e-01,	-8.61686e-05	
7	5.875238e+01	9.999806e-01,	-8.81773e-05	
8	6.012200e+01	9.999810e-01,	-9.02329e-05	
9	6.152354e+01	9.999813e-01,	-9.23365e-05	
10	6.295776e+01	9.999817e-01,	-9.44890e-05	
11	6.442541e+01	9.999821e-01,	-9.66918e-05	
12	6.592727e+01	9.999825e-01,	-9.89459e-05	
13	6.746414e+01	9.999829e-01,	-1.01253e-04	
14	6.903684e+01	9.999834e-01,	-1.03613e-04	
15	7.064621e+01	9.999838e-01,	-1.06028e-04	
16	7.229309e+01	9.999843e-01,	-1.08500e-04	
17	7.397836e+01	9.999848e-01,	-1.11030e-04	
18	7.570292e+01	9.999854e-01,	-1.13618e-04	
19	7.746768e+01	9.999860e-01,	-1.16267e-04	
20	7.927358e+01	9.999865e-01,	-1.18977e-04	
21	8.112158e+01	9.999872e-01,	-1.21751e-04	
22	8.301266e+01	9.999878e-01,	-1.24589e-04	
23	8.494782e+01	9.999885e-01,	-1.27494e-04	
24	8.692809e+01	9.999892e-01,	-1.30466e-04	
25	8.895453e+01	9.999900e-01,	-1.33507e-04	
26	9.102821e+01	9.999907e-01,	-1.36620e-04	
27	9.315023e+01	9.999916e-01,	-1.39805e-04	
28	9.532172e+01	9.999924e-01,	-1.43064e-04	
29	9.754382e+01	9.999933e-01,	-1.46399e-04	
30	9.981773e+01	9.999943e-01,	-1.49812e-04	
31	1.021446e+02	9.999952e-01,	-1.53305e-04	
32	1.045258e+02	9.999963e-01,	-1.56879e-04	
33	1.069625e+02	9.999973e-01,	-1.60536e-04	
34	1.094560e+02	9.999985e-01,	-1.64279e-04	
35	1.120076e+02	9.999997e-01,	-1.68109e-04	
36	1.146186e+02	1.000001e+00,	-1.72028e-04	
37	1.172906e+02	1.000002e+00,	-1.76038e-04	
38	1.200248e+02	1.000004e+00,	-1.80142e-04	
39	1.228228e+02	1.000005e+00,	-1.84342e-04	
40	1.256860e+02	1.000006e+00,	-1.88640e-04	
41	1.286160e+02	1.000008e+00,	-1.93038e-04	
42	1.316142e+02	1.000010e+00,	-1.97538e-04	
43	1.346824e+02	1.000011e+00,	-2.02144e-04	
44	1.378220e+02	1.000013e+00,	-2.06856e-04	
45	1.410349e+02	1.000015e+00,	-2.11679e-04	
46	1.443226e+02	1.000017e+00,	-2.16614e-04	
47	1.476870e+02	1.000019e+00,	-2.21664e-04	
48	1.511299e+02	1.000021e+00,	-2.26833e-04	
49	1.546530e+02	1.000023e+00,	-2.32121e-04	
50	1.582582e+02	1.000026e+00,	-2.37533e-04	
51	1.619474e+02	1.000028e+00,	-2.43071e-04	
52	1.657227e+02	1.000031e+00,	-2.48738e-04	
53	1.695860e+02	1.000034e+00,	-2.54538e-04	
54	1.735393e+02	1.000036e+00,	-2.60472e-04	

Index   frequency       v(lpf)                          
--------------------------------------------------------------------------------
55	1.775848e+02	1.000039e+00,	-2.66545e-04	
56	1.817246e+02	1.000043e+00,	-2.72760e-04	
57	1.859609e+02	1.000046e+00,	-2.79120e-04	
58	1.902959e+02	1.000049e+00,	-2.85628e-04	
59	1.947321e+02	1.000053e+00,	-2.92288e-04	
60	1.992716e+02	1.000057e+00,	-2.99103e-04	
61	2.039169e+02	1.000060e+00,	-3.06077e-04	
62	2.086706e+02	1.000065e+00,	-3.13214e-04	
63	2.135350e+02	1.000069e+00,	-3.20518e-04	
64	2.185129e+02	1.000073e+00,	-3.27991e-04	
65	2.236068e+02	1.000078e+00,	-3.35639e-04	
66	2.288194e+02	1.000083e+00,	-3.43466e-04	
67	2.341536e+02	1.000088e+00,	-3.51475e-04	
68	2.396121e+02	1.000094e+00,	-3.59671e-04	
69	2.451979e+02	1.000099e+00,	-3.68059e-04	
70	2.509138e+02	1.000105e+00,	-3.76642e-04	
71	2.567631e+02	1.000111e+00,	-3.85425e-04	
72	2.627486e+02	1.000118e+00,	-3.94413e-04	
73	2.688737e+02	1.000125e+00,	-4.03611e-04	
74	2.751416e+02	1.000132e+00,	-4.13024e-04	
75	2.815556e+02	1.000139e+00,	-4.22657e-04	
76	2.881192e+02	1.000147e+00,	-4.32514e-04	
77	2.948357e+02	1.000155e+00,	-4.42601e-04	
78	3.017088e+02	1.000164e+00,	-4.52924e-04	
79	3.087422e+02	1.000173e+00,	-4.63488e-04	
80	3.159394e+02	1.000182e+00,	-4.74299e-04	
81	3.233045e+02	1.000192e+00,	-4.85362e-04	
82	3.308413e+02	1.000203e+00,	-4.96684e-04	
83	3.385537e+02	1.000213e+00,	-5.08269e-04	
84	3.464460e+02	1.000225e+00,	-5.20126e-04	
85	3.545222e+02	1.000237e+00,	-5.32259e-04	
86	3.627867e+02	1.000249e+00,	-5.44676e-04	
87	3.712439e+02	1.000262e+00,	-5.57383e-04	
88	3.798982e+02	1.000276e+00,	-5.70387e-04	
89	3.887543e+02	1.000290e+00,	-5.83695e-04	
90	3.978168e+02	1.000305e+00,	-5.97314e-04	
91	4.070905e+02	1.000320e+00,	-6.11251e-04	
92	4.165805e+02	1.000337e+00,	-6.25514e-04	
93	4.262917e+02	1.000354e+00,	-6.40110e-04	
94	4.362292e+02	1.000372e+00,	-6.55048e-04	
95	4.463985e+02	1.000391e+00,	-6.70335e-04	
96	4.568048e+02	1.000410e+00,	-6.85980e-04	
97	4.674536e+02	1.000431e+00,	-7.01990e-04	
98	4.783508e+02	1.000453e+00,	-7.18376e-04	
99	4.895019e+02	1.000475e+00,	-7.35144e-04	
100	5.009130e+02	1.000499e+00,	-7.52305e-04	
101	5.125901e+02	1.000524e+00,	-7.69868e-04	
102	5.245394e+02	1.000550e+00,	-7.87843e-04	
103	5.367673e+02	1.000577e+00,	-8.06238e-04	
104	5.492803e+02	1.000605e+00,	-8.25064e-04	
105	5.620849e+02	1.000635e+00,	-8.44331e-04	
106	5.751880e+02	1.000666e+00,	-8.64050e-04	
107	5.885966e+02	1.000699e+00,	-8.84231e-04	
108	6.023178e+02	1.000733e+00,	-9.04885e-04	
109	6.163588e+02	1.000769e+00,	-9.26024e-04	
110	6.307272e+02	1.000807e+00,	-9.47658e-04	
111	6.454305e+02	1.000846e+00,	-9.69801e-04	
112	6.604765e+02	1.000887e+00,	-9.92463e-04	

Index   frequency       v(lpf)                          
--------------------------------------------------------------------------------
113	6.758733e+02	1.000930e+00,	-1.01566e-03	
114	6.916291e+02	1.000975e+00,	-1.03940e-03	
115	7.077521e+02	1.001022e+00,	-1.06369e-03	
116	7.242510e+02	1.001072e+00,	-1.08856e-03	
117	7.411344e+02	1.001124e+00,	-1.11402e-03	
118	7.584115e+02	1.001178e+00,	-1.14007e-03	
119	7.760914e+02	1.001235e+00,	-1.16673e-03	
120	7.941833e+02	1.001294e+00,	-1.19403e-03	
121	8.126971e+02	1.001357e+00,	-1.22196e-03	
122	8.316424e+02	1.001422e+00,	-1.25056e-03	
123	8.510294e+02	1.001490e+00,	-1.27983e-03	
124	8.708683e+02	1.001562e+00,	-1.30979e-03	
125	8.911696e+02	1.001637e+00,	-1.34045e-03	
126	9.119443e+02	1.001715e+00,	-1.37185e-03	
127	9.332032e+02	1.001797e+00,	-1.40398e-03	
128	9.549577e+02	1.001883e+00,	-1.43688e-03	
129	9.772194e+02	1.001973e+00,	-1.47055e-03	
130	1.000000e+03	1.002067e+00,	-1.50502e-03	

       * selfe_tuned_filter.cir - generated for ngspice batch simulation
       AC Analysis  Tue Sep 16 22:15:58  2025
--------------------------------------------------------------------------------
Index   frequency       v(hpf)                          
--------------------------------------------------------------------------------
0	5.000000e+01	-3.93097e-10,	3.336829e-11	
1	5.116558e+01	-4.12054e-10,	2.346920e-11	
2	5.235834e+01	-4.31757e-10,	1.257508e-11	
3	5.357890e+01	-4.52226e-10,	6.081340e-13	
4	5.482791e+01	-4.73484e-10,	-1.25160e-11	
5	5.610604e+01	-4.95550e-10,	-2.68855e-11	
6	5.741397e+01	-5.18441e-10,	-4.25983e-11	
7	5.875238e+01	-5.42177e-10,	-5.97574e-11	
8	6.012200e+01	-5.66777e-10,	-7.84730e-11	
9	6.152354e+01	-5.92255e-10,	-9.88653e-11	
10	6.295776e+01	-6.18624e-10,	-1.21062e-10	
11	6.442541e+01	-6.45897e-10,	-1.45199e-10	
12	6.592727e+01	-6.74087e-10,	-1.71425e-10	
13	6.746414e+01	-7.03193e-10,	-1.99897e-10	
14	6.903684e+01	-7.33230e-10,	-2.30786e-10	
15	7.064621e+01	-7.64191e-10,	-2.64271e-10	
16	7.229309e+01	-7.96074e-10,	-3.00549e-10	
17	7.397836e+01	-8.28873e-10,	-3.39829e-10	
18	7.570292e+01	-8.62571e-10,	-3.82334e-10	
19	7.746768e+01	-8.97147e-10,	-4.28305e-10	
20	7.927358e+01	-9.32579e-10,	-4.78002e-10	
21	8.112158e+01	-9.68827e-10,	-5.31699e-10	
22	8.301266e+01	-1.00585e-09,	-5.89694e-10	
23	8.494782e+01	-1.04359e-09,	-6.52305e-10	
24	8.692809e+01	-1.08199e-09,	-7.19874e-10	
25	8.895453e+01	-1.12097e-09,	-7.92766e-10	
26	9.102821e+01	-1.16043e-09,	-8.71374e-10	
27	9.315023e+01	-1.20027e-09,	-9.56118e-10	
28	9.532172e+01	-1.24037e-09,	-1.04745e-09	
29	9.754382e+01	-1.28057e-09,	-1.14585e-09	
30	9.981773e+01	-1.32071e-09,	-1.25185e-09	
31	1.021446e+02	-1.36061e-09,	-1.36599e-09	
32	1.045258e+02	-1.40003e-09,	-1.48887e-09	
33	1.069625e+02	-1.43873e-09,	-1.62113e-09	
34	1.094560e+02	-1.47643e-09,	-1.76346e-09	
35	1.120076e+02	-1.51281e-09,	-1.91659e-09	
36	1.146186e+02	-1.54751e-09,	-2.08131e-09	
37	1.172906e+02	-1.58011e-09,	-2.25846e-09	
38	1.200248e+02	-1.61016e-09,	-2.44895e-09	
39	1.228228e+02	-1.63715e-09,	-2.65375e-09	
40	1.256860e+02	-1.66050e-09,	-2.87390e-09	
41	1.286160e+02	-1.67955e-09,	-3.11051e-09	
42	1.316142e+02	-1.69360e-09,	-3.36478e-09	
43	1.346824e+02	-1.70183e-09,	-3.63799e-09	
44	1.378220e+02	-1.70333e-09,	-3.93151e-09	
